/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/94261.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.227.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
22593	29444	9824	2973	6852	6852	100.00	29444	9824	23.27	69.75	Ga0136519_1026	NODE_10383_length_9824_cov_7.417648
1	4924	108252	113175	4924	4924	100.00	28838	148014	17.07	3.33	Ga0136519_1027	NODE_162_length_148014_cov_8.089565
4273	28838	118954	143519	24566	24566	100.00	28838	148014	85.19	16.60	Ga0136519_1027	NODE_162_length_148014_cov_8.089565
1	28644	314314	285671	28644	28644	100.00	28644	520718	100.00	5.50	Ga0136519_1028	NODE_7_length_520718_cov_8.807590
1	28165	152902	124738	28165	28165	100.00	28165	464552	100.00	6.06	Ga0136519_1029	NODE_12_length_464552_cov_8.548105
1	28090	132958	104869	28090	28090	100.00	28090	405540	100.00	6.93	Ga0136519_1030	NODE_16_length_405540_cov_7.618849
1	27897	57917	85813	27897	27897	100.00	27897	308669	100.00	9.04	Ga0136519_1031	NODE_28_length_308669_cov_8.954075
1	27651	442429	470079	27651	27651	99.99	27651	488851	100.00	5.66	Ga0136519_1032	NODE_10_length_488851_cov_9.247594
1	27433	407462	434894	27433	27433	100.00	27433	488851	100.00	5.61	Ga0136519_1033	NODE_10_length_488851_cov_9.247594
1	26965	210611	183647	26965	26965	100.00	26965	261370	100.00	10.32	Ga0136519_1034	NODE_47_length_261370_cov_8.003708
1	26423	147373	120951	26423	26423	100.00	26423	212624	100.00	12.43	Ga0136519_1035	NODE_80_length_212624_cov_7.761169
1	26259	85761	112019	26259	26259	100.00	26259	308669	100.00	8.51	Ga0136519_1036	NODE_28_length_308669_cov_8.954075
1	26123	404332	378210	26123	26123	100.00	26123	520718	100.00	5.02	Ga0136519_1037	NODE_7_length_520718_cov_8.807590
1	25702	78253	103954	25702	25702	100.00	25702	520718	100.00	4.94	Ga0136519_1038	NODE_7_length_520718_cov_8.807590
1	25553	124945	150497	25553	25553	100.00	25553	520718	100.00	4.91	Ga0136519_1039	NODE_7_length_520718_cov_8.807590
1	25165	228419	203255	25165	25165	100.00	25165	520718	100.00	4.83	Ga0136519_1040	NODE_7_length_520718_cov_8.807590
1	24956	337279	362234	24956	24956	100.00	24956	634917	100.00	3.93	Ga0136519_1041	NODE_3_length_634917_cov_7.519880
1	24638	182566	207203	24638	24638	99.99	24638	308669	100.00	7.98	Ga0136519_1042	NODE_28_length_308669_cov_8.954075
1	24492	344751	369242	24492	24492	100.00	24492	405540	100.00	6.04	Ga0136519_1043	NODE_16_length_405540_cov_7.618849
1	24449	112587	88139	24449	24449	100.00	24449	212624	100.00	11.50	Ga0136519_1044	NODE_80_length_212624_cov_7.761169
1	24247	58588	34342	24247	24247	99.99	24247	261370	100.00	9.28	Ga0136519_1045	NODE_47_length_261370_cov_8.003708
1	23987	8827	32813	23987	23987	100.00	23987	73953	100.00	32.44	Ga0136519_1046	NODE_580_length_73953_cov_7.879848
1	23546	60960	37415	23546	23546	100.00	23546	125087	100.00	18.82	Ga0136519_1047	NODE_223_length_125087_cov_7.821158
33	23415	308669	285287	23383	23383	100.00	23415	308669	99.86	7.58	Ga0136519_1048	NODE_28_length_308669_cov_8.954075
1	23380	66983	90362	23380	23380	100.00	23380	291951	100.00	8.01	Ga0136519_1049	NODE_34_length_291951_cov_8.302310
1	23247	453774	477020	23247	23247	100.00	23247	520718	100.00	4.46	Ga0136519_1050	NODE_7_length_520718_cov_8.807590
1	22412	416321	438732	22412	22412	100.00	22412	520718	100.00	4.30	Ga0136519_1051	NODE_7_length_520718_cov_8.807590
1	22265	76962	99226	22265	22265	100.00	22265	405540	100.00	5.49	Ga0136519_1052	NODE_16_length_405540_cov_7.618849
1	22209	55308	77516	22209	22209	100.00	22209	240303	100.00	9.24	Ga0136519_1053	NODE_57_length_240303_cov_8.525911
1	22055	293830	271776	22055	22055	100.00	22055	405540	100.00	5.44	Ga0136519_1054	NODE_16_length_405540_cov_7.618849
1	22016	56283	78298	22016	22016	100.00	22016	520718	100.00	4.23	Ga0136519_1055	NODE_7_length_520718_cov_8.807590
1	21980	41326	63305	21980	21980	100.00	21980	253019	100.00	8.69	Ga0136519_1056	NODE_50_length_253019_cov_9.147835
1	21973	28543	6571	21973	21973	100.00	21973	472087	100.00	4.65	Ga0136519_1057	NODE_11_length_472087_cov_8.598176
1	21563	99550	77988	21563	21563	100.00	21563	472087	100.00	4.57	Ga0136519_1058	NODE_11_length_472087_cov_8.598176
1	21282	231786	210505	21282	21282	100.00	21282	291951	100.00	7.29	Ga0136519_1059	NODE_34_length_291951_cov_8.302310
1	21270	99713	78444	21270	21270	99.98	21270	240303	100.00	8.85	Ga0136519_1060	NODE_57_length_240303_cov_8.525911
1	21060	103937	124996	21060	21060	100.00	21060	520718	100.00	4.04	Ga0136519_1061	NODE_7_length_520718_cov_8.807590
1	20795	80851	60057	20795	20795	100.00	20795	81055	100.00	25.66	Ga0136519_1062	NODE_479_length_81055_cov_8.136654
1	20332	21860	1529	20332	20332	100.00	20332	291951	100.00	6.96	Ga0136519_1063	NODE_34_length_291951_cov_8.302310
1	20061	142155	162215	20061	20061	100.00	20061	308669	100.00	6.50	Ga0136519_1064	NODE_28_length_308669_cov_8.954075
1	19973	62169	42190	19973	19980	99.96	19973	129039	100.00	15.48	Ga0136519_1065	NODE_213_length_129039_cov_8.065008
1	19632	65127	45496	19632	19632	100.00	19632	88451	100.00	22.20	Ga0136519_1066	NODE_422_length_88451_cov_8.203708
1	19593	83771	64179	19593	19593	100.00	19593	148014	100.00	13.24	Ga0136519_1067	NODE_162_length_148014_cov_8.089565
1	19560	341137	321578	19560	19560	99.99	19560	472087	100.00	4.14	Ga0136519_1068	NODE_11_length_472087_cov_8.598176
1	19348	191178	210525	19348	19348	100.00	19348	291951	100.00	6.63	Ga0136519_1069	NODE_34_length_291951_cov_8.302310
1	19305	259151	239847	19305	19305	100.00	19305	291951	100.00	6.61	Ga0136519_1070	NODE_34_length_291951_cov_8.302310
1	19229	180767	161539	19229	19229	99.99	19229	520718	100.00	3.69	Ga0136519_1071	NODE_7_length_520718_cov_8.807590
1	18991	40487	21497	18991	18991	100.00	18991	129039	100.00	14.72	Ga0136519_1072	NODE_213_length_129039_cov_8.065008
1	18886	57024	38139	18886	18886	100.00	18886	472087	100.00	4.00	Ga0136519_1073	NODE_11_length_472087_cov_8.598176
46	18880	488851	470017	18835	18835	100.00	18880	488851	99.76	3.85	Ga0136519_1074	NODE_10_length_488851_cov_9.247594
1	18488	443743	462230	18488	18488	100.00	18488	634917	100.00	2.91	Ga0136519_1075	NODE_3_length_634917_cov_7.519880
1	18383	26756	45138	18383	18383	100.00	18383	464552	100.00	3.96	Ga0136519_1076	NODE_12_length_464552_cov_8.548105
1	18366	160292	178657	18366	18366	100.00	18366	464552	100.00	3.95	Ga0136519_1077	NODE_12_length_464552_cov_8.548105
1	18251	38775	20525	18251	18251	100.00	18251	164047	100.00	11.13	Ga0136519_1078	NODE_127_length_164047_cov_8.190503
1	18221	75351	93571	18221	18221	100.00	18221	164047	100.00	11.11	Ga0136519_1079	NODE_127_length_164047_cov_8.190503
1	18099	123809	141907	18099	18099	100.00	18099	338011	100.00	5.35	Ga0136519_1080	NODE_25_length_338011_cov_7.807830
1	17961	512403	494443	17961	17961	100.00	17961	520718	100.00	3.45	Ga0136519_1081	NODE_7_length_520718_cov_8.807590
1	17938	27651	45588	17938	17938	100.00	17938	405540	100.00	4.42	Ga0136519_1082	NODE_16_length_405540_cov_7.618849
1	17809	24886	7078	17809	17809	100.00	17809	34969	100.00	50.93	Ga0136519_1083	NODE_2031_length_34969_cov_7.750874
1	17758	88151	70394	17758	17758	100.00	17758	212624	100.00	8.35	Ga0136519_1084	NODE_80_length_212624_cov_7.761169
1	17742	183706	165965	17742	17742	100.00	17742	261370	100.00	6.79	Ga0136519_1085	NODE_47_length_261370_cov_8.003708
1	17715	144834	127120	17715	17715	100.00	17715	240303	100.00	7.37	Ga0136519_1086	NODE_57_length_240303_cov_8.525911
1	17691	238011	220321	17691	17691	100.00	17691	338011	100.00	5.23	Ga0136519_1087	NODE_25_length_338011_cov_7.807830
1	17590	262862	280451	17590	17590	99.99	17590	464552	100.00	3.79	Ga0136519_1088	NODE_12_length_464552_cov_8.548105
1	17409	43717	26309	17409	17409	100.00	17409	291951	100.00	5.96	Ga0136519_1089	NODE_34_length_291951_cov_8.302310
1	17396	34739	52134	17396	17396	100.00	17396	79499	100.00	21.88	Ga0136519_1090	NODE_499_length_79499_cov_7.440335
1	17292	195354	178063	17292	17292	100.00	17292	253019	100.00	6.83	Ga0136519_1091	NODE_50_length_253019_cov_9.147835
1	16930	20452	37381	16930	16930	99.99	16930	338011	100.00	5.01	Ga0136519_1092	NODE_25_length_338011_cov_7.807830
1	16862	98922	82061	16862	16862	100.00	16862	464552	100.00	3.63	Ga0136519_1093	NODE_12_length_464552_cov_8.548105
1	16715	47431	64145	16715	16715	100.00	16857	148014	99.16	11.29	Ga0136519_1094	NODE_162_length_148014_cov_8.089565
1	16800	42302	59101	16800	16800	100.00	16800	338011	100.00	4.97	Ga0136519_1095	NODE_25_length_338011_cov_7.807830
97	16668	1	16572	16572	16572	100.00	16668	18393	99.42	90.10	Ga0136519_1096	NODE_4765_length_18393_cov_7.765296
1	16575	184109	200683	16575	16575	100.00	16575	338011	100.00	4.90	Ga0136519_1097	NODE_25_length_338011_cov_7.807830
1	16562	3137	19698	16562	16562	100.00	16562	338011	100.00	4.90	Ga0136519_1098	NODE_25_length_338011_cov_7.807830
1	16502	167664	184165	16502	16502	100.00	16502	338011	100.00	4.88	Ga0136519_1099	NODE_25_length_338011_cov_7.807830
46	16393	1	16348	16348	16348	100.00	16393	17839	99.73	91.64	Ga0136519_1100	NODE_4967_length_17839_cov_7.204678
1	16387	158944	175330	16387	16387	100.00	16387	240303	100.00	6.82	Ga0136519_1101	NODE_57_length_240303_cov_8.525911
1	16369	99492	115860	16369	16369	100.00	16369	472087	100.00	3.47	Ga0136519_1102	NODE_11_length_472087_cov_8.598176
1	16306	223092	239397	16306	16306	100.00	16306	405540	100.00	4.02	Ga0136519_1103	NODE_16_length_405540_cov_7.618849
1	16215	280798	297012	16215	16215	100.00	16215	464552	100.00	3.49	Ga0136519_1104	NODE_12_length_464552_cov_8.548105
1	16137	291235	307371	16137	16137	100.00	16137	338011	100.00	4.77	Ga0136519_1105	NODE_25_length_338011_cov_7.807830
1	16115	192217	176103	16115	16115	100.00	16115	212624	100.00	7.58	Ga0136519_1106	NODE_80_length_212624_cov_7.761169
1	15873	41190	25318	15873	15873	100.00	15873	240303	100.00	6.61	Ga0136519_1107	NODE_57_length_240303_cov_8.525911
1	15776	411572	427347	15776	15776	100.00	15776	464552	100.00	3.40	Ga0136519_1108	NODE_12_length_464552_cov_8.548105
1	15707	269632	285338	15707	15707	100.00	15707	308669	100.00	5.09	Ga0136519_1109	NODE_28_length_308669_cov_8.954075
1	15668	25440	41107	15668	15668	100.00	15668	148014	100.00	10.59	Ga0136519_1110	NODE_162_length_148014_cov_8.089565
1	15642	246171	230530	15642	15642	100.00	15642	472087	100.00	3.31	Ga0136519_1111	NODE_11_length_472087_cov_8.598176
1	15626	125731	110106	15626	15626	99.99	15626	129039	100.00	12.11	Ga0136519_1112	NODE_213_length_129039_cov_8.065008
1	15586	407420	391835	15586	15586	100.00	15586	488851	100.00	3.19	Ga0136519_1113	NODE_10_length_488851_cov_9.247594
1	15534	222959	238492	15534	15534	100.00	15534	240303	100.00	6.46	Ga0136519_1114	NODE_57_length_240303_cov_8.525911
1	15362	530961	515600	15362	15362	100.00	15362	634917	100.00	2.42	Ga0136519_1115	NODE_3_length_634917_cov_7.519880
1	15184	27665	12482	15184	15184	100.00	15184	405540	100.00	3.74	Ga0136519_1116	NODE_16_length_405540_cov_7.618849
1	15083	65980	81062	15083	15083	100.00	15083	634917	100.00	2.38	Ga0136519_1117	NODE_3_length_634917_cov_7.519880
1	14991	37447	22457	14991	14991	100.00	14991	125087	100.00	11.98	Ga0136519_1118	NODE_223_length_125087_cov_7.821158
1	1500	219963	218450	1500	1514	99.08	14547	240303	10.31	0.63	Ga0136519_1119	NODE_57_length_240303_cov_8.525911
1388	14547	218511	205352	13160	13160	100.00	14547	240303	90.47	5.48	Ga0136519_1119	NODE_57_length_240303_cov_8.525911
1	14446	77695	63250	14446	14446	100.00	14446	253019	100.00	5.71	Ga0136519_1120	NODE_50_length_253019_cov_9.147835
1	14405	243691	258095	14405	14405	100.00	14405	338011	100.00	4.26	Ga0136519_1121	NODE_25_length_338011_cov_7.807830
1	14367	296986	311352	14367	14367	100.00	14367	464552	100.00	3.09	Ga0136519_1122	NODE_12_length_464552_cov_8.548105
1	14278	158366	144089	14278	14278	100.00	14278	261370	100.00	5.46	Ga0136519_1123	NODE_47_length_261370_cov_8.003708
1	14248	178136	163889	14248	14248	100.00	14248	253019	100.00	5.63	Ga0136519_1124	NODE_50_length_253019_cov_9.147835
1	14202	159000	144799	14202	14202	100.00	14202	240303	100.00	5.91	Ga0136519_1125	NODE_57_length_240303_cov_8.525911
1	14122	62116	76237	14122	14122	100.00	14122	129039	100.00	10.94	Ga0136519_1126	NODE_213_length_129039_cov_8.065008
1	14105	403374	417478	14105	14105	100.00	14105	472087	100.00	2.99	Ga0136519_1127	NODE_11_length_472087_cov_8.598176
1	13940	616688	602749	13940	13940	100.00	13940	634917	100.00	2.20	Ga0136519_1128	NODE_3_length_634917_cov_7.519880
1	13750	244715	230966	13750	13750	100.00	13750	464552	100.00	2.96	Ga0136519_1129	NODE_12_length_464552_cov_8.548105
1	13569	103899	90331	13569	13569	100.00	13569	291951	100.00	4.65	Ga0136519_1130	NODE_34_length_291951_cov_8.302310
1	12162	12162	1	12162	12162	100.00	13497	148014	90.11	8.22	Ga0136519_1131	NODE_162_length_148014_cov_8.089565
1	13451	64409	50959	13451	13451	100.00	13451	73953	100.00	18.19	Ga0136519_1132	NODE_580_length_73953_cov_7.879848
1	13416	133129	119714	13416	13416	100.00	13416	291951	100.00	4.60	Ga0136519_1133	NODE_34_length_291951_cov_8.302310
1	13268	128959	142226	13268	13268	100.00	13268	308669	100.00	4.30	Ga0136519_1134	NODE_28_length_308669_cov_8.954075
1	13241	229941	243181	13241	13241	100.00	13241	261370	100.00	5.07	Ga0136519_1135	NODE_47_length_261370_cov_8.003708
1	13111	34401	21291	13111	13111	100.00	13111	261370	100.00	5.02	Ga0136519_1136	NODE_47_length_261370_cov_8.003708
1	12889	161840	148952	12889	12889	100.00	12889	488851	100.00	2.64	Ga0136519_1137	NODE_10_length_488851_cov_9.247594
1	12841	148989	136149	12841	12841	99.99	12841	488851	100.00	2.63	Ga0136519_1138	NODE_10_length_488851_cov_9.247594
1	12833	94122	106954	12833	12833	100.00	12833	488851	100.00	2.63	Ga0136519_1139	NODE_10_length_488851_cov_9.247594
1	12641	248701	261341	12641	12641	100.00	12717	308669	99.40	4.10	Ga0136519_1140	NODE_28_length_308669_cov_8.954075
1	12633	764	13396	12633	12633	100.00	12633	81055	100.00	15.59	Ga0136519_1141	NODE_479_length_81055_cov_8.136654
1	12604	91583	104186	12604	12604	100.00	12604	261370	100.00	4.82	Ga0136519_1142	NODE_47_length_261370_cov_8.003708
1	12599	378228	365630	12599	12599	100.00	12599	520718	100.00	2.42	Ga0136519_1143	NODE_7_length_520718_cov_8.807590
1	12552	19820	32371	12552	12552	100.00	12552	212624	100.00	5.90	Ga0136519_1144	NODE_80_length_212624_cov_7.761169
1	12540	191847	204386	12540	12540	100.00	12540	472087	100.00	2.66	Ga0136519_1145	NODE_11_length_472087_cov_8.598176
1	12417	69584	82000	12417	12417	99.99	12417	125087	100.00	9.93	Ga0136519_1146	NODE_223_length_125087_cov_7.821158
1	12281	197364	185084	12281	12281	100.00	12281	520718	100.00	2.36	Ga0136519_1147	NODE_7_length_520718_cov_8.807590
1	12278	96428	108705	12278	12278	99.99	12278	164047	100.00	7.48	Ga0136519_1148	NODE_127_length_164047_cov_8.190503
1	12115	33427	45541	12115	12115	100.00	12115	88451	100.00	13.70	Ga0136519_1149	NODE_422_length_88451_cov_8.203708
1	12113	416434	404321	12113	12114	99.99	12113	520718	100.00	2.33	Ga0136519_1150	NODE_7_length_520718_cov_8.807590
1	11993	341537	353529	11993	11993	100.00	11993	464552	100.00	2.58	Ga0136519_1151	NODE_12_length_464552_cov_8.548105
1	11946	176841	164896	11946	11946	100.00	11946	308669	100.00	3.87	Ga0136519_1152	NODE_28_length_308669_cov_8.954075
1	11846	52711	40866	11846	11846	100.00	11846	212624	100.00	5.57	Ga0136519_1153	NODE_80_length_212624_cov_7.761169
1	11503	83714	95216	11503	11503	100.00	11503	148014	100.00	7.77	Ga0136519_1154	NODE_162_length_148014_cov_8.089565
13	11464	49790	61241	11452	11452	100.00	11464	291951	99.90	3.92	Ga0136519_1155	NODE_34_length_291951_cov_8.302310
1	11318	41141	52458	11318	11318	100.00	11318	240303	100.00	4.71	Ga0136519_1156	NODE_57_length_240303_cov_8.525911
1	11262	16442	5181	11262	11262	100.00	11262	125087	100.00	9.00	Ga0136519_1157	NODE_223_length_125087_cov_7.821158
1	11249	255912	244664	11249	11249	100.00	11249	464552	100.00	2.42	Ga0136519_1158	NODE_12_length_464552_cov_8.548105
1	10983	134337	123355	10983	10983	100.00	10983	164047	100.00	6.70	Ga0136519_1159	NODE_127_length_164047_cov_8.190503
21	10939	1	10919	10919	10919	100.00	10939	13326	99.82	81.94	Ga0136519_1160	NODE_7187_length_13326_cov_8.490845
1	10919	478069	467151	10919	10919	100.00	10919	634917	100.00	1.72	Ga0136519_1161	NODE_3_length_634917_cov_7.519880
1	10859	118155	129013	10859	10859	100.00	10859	308669	100.00	3.52	Ga0136519_1162	NODE_28_length_308669_cov_8.954075
1	10850	145057	134208	10850	10850	100.00	10850	291951	100.00	3.72	Ga0136519_1163	NODE_34_length_291951_cov_8.302310
1	10782	149676	138895	10782	10782	100.00	10782	472087	100.00	2.28	Ga0136519_1164	NODE_11_length_472087_cov_8.598176
1	10754	436871	447624	10754	10754	100.00	10754	464552	100.00	2.31	Ga0136519_1165	NODE_12_length_464552_cov_8.548105
1	10725	364225	353501	10725	10725	100.00	10725	464552	100.00	2.31	Ga0136519_1166	NODE_12_length_464552_cov_8.548105
1	10679	1852	12530	10679	10679	100.00	10679	405540	100.00	2.63	Ga0136519_1167	NODE_16_length_405540_cov_7.618849
1	10632	166938	177569	10632	10632	100.00	10632	405540	100.00	2.62	Ga0136519_1168	NODE_16_length_405540_cov_7.618849
1	10628	101471	90844	10628	10628	100.00	10628	338011	100.00	3.14	Ga0136519_1169	NODE_25_length_338011_cov_7.807830
1	10583	90350	79768	10583	10583	100.00	10583	261370	100.00	4.05	Ga0136519_1170	NODE_47_length_261370_cov_8.003708
1	10528	330387	319860	10528	10528	100.00	10528	488851	100.00	2.15	Ga0136519_1171	NODE_10_length_488851_cov_9.247594
1	10484	445676	435184	10484	10493	99.90	10484	472087	100.00	2.22	Ga0136519_1172	NODE_11_length_472087_cov_8.598176
1	10411	195311	205721	10411	10411	100.00	10411	212624	100.00	4.90	Ga0136519_1173	NODE_80_length_212624_cov_7.761169
1	10406	317729	307324	10406	10406	100.00	10406	338011	100.00	3.08	Ga0136519_1174	NODE_25_length_338011_cov_7.807830
1	10285	112196	101912	10285	10285	100.00	10285	125087	100.00	8.22	Ga0136519_1175	NODE_223_length_125087_cov_7.821158
1	10281	32752	43032	10281	10281	99.98	10281	73953	100.00	13.90	Ga0136519_1176	NODE_580_length_73953_cov_7.879848
1	10279	111692	101414	10279	10279	100.00	10279	338011	100.00	3.04	Ga0136519_1177	NODE_25_length_338011_cov_7.807830
1	10223	24191	34413	10223	10223	99.99	10223	81055	100.00	12.61	Ga0136519_1178	NODE_479_length_81055_cov_8.136654
1	10215	494117	483903	10215	10215	100.00	10215	634917	100.00	1.61	Ga0136519_1179	NODE_3_length_634917_cov_7.519880
1	10212	108926	119137	10212	10212	100.00	10212	464552	100.00	2.20	Ga0136519_1180	NODE_12_length_464552_cov_8.548105
1	10162	152250	162411	10162	10162	100.00	10162	212624	100.00	4.78	Ga0136519_1181	NODE_80_length_212624_cov_7.761169
1	10155	144464	134310	10155	10155	100.00	10155	164047	100.00	6.19	Ga0136519_1182	NODE_127_length_164047_cov_8.190503
1	10147	15226	25372	10147	10147	100.00	10147	240303	100.00	4.22	Ga0136519_1183	NODE_57_length_240303_cov_8.525911
1	10119	98881	108999	10119	10119	100.00	10119	464552	100.00	2.18	Ga0136519_1184	NODE_12_length_464552_cov_8.548105
1	10084	100513	90430	10084	10084	100.00	10084	125087	100.00	8.06	Ga0136519_1185	NODE_223_length_125087_cov_7.821158
1	10053	19508	9456	10053	10053	100.00	10053	212624	100.00	4.73	Ga0136519_1186	NODE_80_length_212624_cov_7.761169
1	9775	95199	104973	9775	9775	100.00	9775	148014	100.00	6.60	Ga0136519_1187	NODE_162_length_148014_cov_8.089565
1	9761	199280	189520	9761	9761	100.00	9761	405540	100.00	2.41	Ga0136519_1188	NODE_16_length_405540_cov_7.618849
1	9740	285112	275373	9740	9740	100.00	9740	338011	100.00	2.88	Ga0136519_1189	NODE_25_length_338011_cov_7.807830
1	9650	38134	28485	9650	9650	100.00	9650	472087	100.00	2.04	Ga0136519_1190	NODE_11_length_472087_cov_8.598176
1	9608	224750	234357	9608	9608	100.00	9608	634917	100.00	1.51	Ga0136519_1191	NODE_3_length_634917_cov_7.519880
1	9583	265845	275427	9583	9583	100.00	9583	338011	100.00	2.84	Ga0136519_1192	NODE_25_length_338011_cov_7.807830
1	9452	16459	7008	9452	9452	100.00	9452	129039	100.00	7.32	Ga0136519_1193	NODE_213_length_129039_cov_8.065008
1	9438	243136	252573	9438	9438	100.00	9438	261370	100.00	3.61	Ga0136519_1194	NODE_47_length_261370_cov_8.003708
1	9417	373113	363697	9417	9417	100.00	9417	634917	100.00	1.48	Ga0136519_1195	NODE_3_length_634917_cov_7.519880
1	9324	108670	117993	9324	9324	100.00	9324	164047	100.00	5.68	Ga0136519_1196	NODE_127_length_164047_cov_8.190503
1	9304	449627	440324	9304	9304	100.00	9304	520718	100.00	1.79	Ga0136519_1197	NODE_7_length_520718_cov_8.807590
1	9282	17745	27026	9282	9282	100.00	9282	488851	100.00	1.90	Ga0136519_1198	NODE_10_length_488851_cov_9.247594
1	9196	67726	58531	9196	9196	100.00	9196	261370	100.00	3.52	Ga0136519_1199	NODE_47_length_261370_cov_8.003708
1	9060	553901	544842	9060	9060	99.99	9060	634917	100.00	1.43	Ga0136519_1200	NODE_3_length_634917_cov_7.519880
40	9057	1	9018	9018	9018	100.00	9057	17404	99.57	51.82	Ga0136519_1201	NODE_5118_length_17404_cov_8.316099
1	8981	86207	95187	8981	8981	100.00	8981	129039	100.00	6.96	Ga0136519_1202	NODE_213_length_129039_cov_8.065008
1	8928	311292	320219	8928	8928	100.00	8928	464552	100.00	1.92	Ga0136519_1203	NODE_12_length_464552_cov_8.548105
1	8891	258339	249449	8891	8891	100.00	8891	472087	100.00	1.88	Ga0136519_1204	NODE_11_length_472087_cov_8.598176
1	8886	119770	110885	8886	8886	100.00	8886	291951	100.00	3.04	Ga0136519_1205	NODE_34_length_291951_cov_8.302310
1	8884	133498	124615	8884	8884	100.00	8884	472087	100.00	1.88	Ga0136519_1206	NODE_11_length_472087_cov_8.598176
1	8837	252534	261370	8837	8837	100.00	8875	261370	99.57	3.38	Ga0136519_1207	NODE_47_length_261370_cov_8.003708
1	8808	242880	251687	8808	8808	100.00	8808	405540	100.00	2.17	Ga0136519_1208	NODE_16_length_405540_cov_7.618849
2	8807	472087	463282	8806	8806	100.00	8807	472087	99.99	1.87	Ga0136519_1209	NODE_11_length_472087_cov_8.598176
