/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79718.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.126.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	9428	224656	234082	9428	9427	99.94	9428	290022	100.00	3.25	Ga0113607_1016	NODE_4_length_290022_cov_51.756490
1	5033	204546	199505	5033	5042	99.78	5033	566628	100.00	0.89	Ga0113607_1017	NODE_1_length_566628_cov_67.796708
1	18079	376866	358788	18079	18079	99.99	18079	486458	100.00	3.72	Ga0113607_1018	NODE_2_length_486458_cov_59.591477
1	3804	11320	15123	3804	3804	99.82	3804	145276	100.00	2.62	Ga0113607_1019	NODE_5_length_145276_cov_53.396637
39	3406	1	3368	3368	3368	99.94	3406	3675	98.88	91.65	Ga0113607_1020	NODE_23_length_3675_cov_56.196685
1	11444	493276	504732	11444	11457	99.76	11444	566628	100.00	2.02	Ga0113607_1021	NODE_1_length_566628_cov_67.796708
1	11375	11619	245	11375	11375	99.97	11375	290022	100.00	3.92	Ga0113607_1022	NODE_4_length_290022_cov_51.756490
1	4025	351971	355995	4025	4025	99.93	4025	566628	100.00	0.71	Ga0113607_1023	NODE_1_length_566628_cov_67.796708
1	3707	57204	60910	3707	3707	100.00	3707	137433	100.00	2.70	Ga0113607_1025	NODE_7_length_137433_cov_51.958145
1	6439	146973	140535	6439	6439	99.95	6439	486458	100.00	1.32	Ga0113607_1026	NODE_2_length_486458_cov_59.591477
1	19211	312989	332214	19211	19226	99.91	19211	351114	100.00	5.48	Ga0113607_1027	NODE_3_length_351114_cov_51.036395
912	3501	29020	26409	2590	2612	99.04	3501	29020	73.98	9.00	Ga0113607_1028	NODE_17_length_29020_cov_64.098153
1	13561	28677	42303	13561	13627	99.36	13561	71453	100.00	19.07	Ga0113607_1029	NODE_8_length_71453_cov_66.549858
1	13965	88054	102018	13965	13965	98.85	13965	145276	100.00	9.61	Ga0113607_1030	NODE_5_length_145276_cov_53.396637
1	14313	93248	78934	14313	14315	99.87	28104	351114	50.93	4.08	Ga0113607_1031	NODE_3_length_351114_cov_51.036395
14234	28104	78971	65101	13871	13871	99.99	28104	351114	49.36	3.95	Ga0113607_1031	NODE_3_length_351114_cov_51.036395
1	13850	59506	45656	13850	13851	99.94	13850	71453	100.00	19.38	Ga0113607_1032	NODE_8_length_71453_cov_66.549858
1	3905	355896	359817	3905	3922	99.57	3905	566628	100.00	0.69	Ga0113607_1033	NODE_1_length_566628_cov_67.796708
1	28621	166381	195001	28621	28621	99.99	28621	290022	100.00	9.87	Ga0113607_1034	NODE_4_length_290022_cov_51.756490
352	16506	1	16155	16155	16155	99.96	16506	22042	97.87	73.29	Ga0113607_1035	NODE_18_length_22042_cov_61.255060
1	4148	489228	493375	4148	4148	100.00	4148	566628	100.00	0.73	Ga0113607_1036	NODE_1_length_566628_cov_67.796708
1	4016	35980	40001	4016	4022	98.81	4016	137433	100.00	2.93	Ga0113607_1037	NODE_7_length_137433_cov_51.958145
1	4183	100092	95911	4183	4182	99.95	4183	566628	100.00	0.74	Ga0113607_1038	NODE_1_length_566628_cov_67.796708
1	47315	412332	459646	47315	47315	99.98	47315	486458	100.00	9.73	Ga0113607_1039	NODE_2_length_486458_cov_59.591477
1	33862	262162	228305	33862	33858	99.97	33862	566628	100.00	5.98	Ga0113607_1040	NODE_1_length_566628_cov_67.796708
1	23678	465451	489129	23678	23679	99.99	23680	566628	99.99	4.18	Ga0113607_1041	NODE_1_length_566628_cov_67.796708
1	7613	35800	28188	7613	7613	99.95	7613	145276	100.00	5.24	Ga0113607_1042	NODE_5_length_145276_cov_53.396637
1	14554	210300	224853	14554	14554	99.89	14554	566628	100.00	2.57	Ga0113607_1043	NODE_1_length_566628_cov_67.796708
1	3210	559606	556395	3210	3212	99.88	3210	566628	100.00	0.57	Ga0113607_1044	NODE_1_length_566628_cov_67.796708
1	3751	17957	21707	3751	3751	99.95	3751	137433	100.00	2.73	Ga0113607_1045	NODE_7_length_137433_cov_51.958145
1	15909	134652	150560	15909	15909	99.99	15909	351114	100.00	4.53	Ga0113607_1046	NODE_3_length_351114_cov_51.036395
1	16169	16488	318	16169	16171	99.94	16169	68298	100.00	23.68	Ga0113607_1047	NODE_10_length_68298_cov_55.374104
1	21360	21488	129	21360	21360	99.99	21360	29020	100.00	73.60	Ga0113607_1048	NODE_17_length_29020_cov_64.098153
1	71708	393927	465634	71708	71708	100.00	71708	566628	100.00	12.66	Ga0113607_1049	NODE_1_length_566628_cov_67.796708
1	34275	30906	65200	34275	34295	99.92	34275	351114	100.00	9.77	Ga0113607_1050	NODE_3_length_351114_cov_51.036395
1	16240	33457	17218	16240	16240	99.99	16240	139592	100.00	11.63	Ga0113607_1051	NODE_6_length_139592_cov_58.206411
1	44604	243276	287879	44604	44604	99.99	44604	351114	100.00	12.70	Ga0113607_1052	NODE_3_length_351114_cov_51.036395
1	17169	153	17347	17169	17195	99.70	37369	40874	45.94	42.07	Ga0113607_1053	NODE_13_length_40874_cov_64.562970
17115	37369	17358	37610	20255	20253	99.98	37369	40874	54.20	49.55	Ga0113607_1053	NODE_13_length_40874_cov_64.562970
1	4430	39748	44179	4430	4432	99.91	4430	137433	100.00	3.22	Ga0113607_1054	NODE_7_length_137433_cov_51.958145
1	3082	95	3176	3082	3082	100.00	3082	45026	100.00	6.84	Ga0113607_1055	NODE_12_length_45026_cov_61.836149
1	3105	137103	140211	3105	3109	98.52	3105	145276	100.00	2.14	Ga0113607_1056	NODE_5_length_145276_cov_53.396637
1	9746	263602	253857	9746	9746	100.00	9746	486458	100.00	2.00	Ga0113607_1057	NODE_2_length_486458_cov_59.591477
1	71775	128226	56445	71775	71782	99.95	71775	139592	100.00	51.42	Ga0113607_1058	NODE_6_length_139592_cov_58.206411
1	8946	164640	173585	8946	8946	99.96	8946	566628	100.00	1.58	Ga0113607_1059	NODE_1_length_566628_cov_67.796708
1	11354	21608	32961	11354	11354	99.95	11354	137433	100.00	8.26	Ga0113607_1060	NODE_7_length_137433_cov_51.958145
1	9632	79625	89258	9632	9634	99.48	9632	145276	100.00	6.63	Ga0113607_1061	NODE_5_length_145276_cov_53.396637
1	3750	132369	128620	3750	3750	99.89	3750	566628	100.00	0.66	Ga0113607_1062	NODE_1_length_566628_cov_67.796708
1	9594	60383	50790	9594	9594	100.00	9594	145276	100.00	6.60	Ga0113607_1063	NODE_5_length_145276_cov_53.396637
1	25955	91	26060	25955	25970	99.92	25955	37796	100.00	68.71	Ga0113607_1064	NODE_14_length_37796_cov_53.234228
1	31601	203149	171535	31601	31615	99.96	38656	486458	81.75	6.50	Ga0113607_1065	NODE_2_length_486458_cov_59.591477
11630	38656	191520	164480	27027	27041	99.95	38656	486458	69.92	5.56	Ga0113607_1065	NODE_2_length_486458_cov_59.591477
1	17715	16258	33972	17715	17715	100.00	17715	54640	100.00	32.42	Ga0113607_1066	NODE_11_length_54640_cov_54.724228
1	17202	30991	13779	17202	17213	99.93	28409	566628	60.55	3.04	Ga0113607_1067	NODE_1_length_566628_cov_67.796708
17213	28409	13678	2470	11197	11209	99.84	28409	566628	39.41	1.98	Ga0113607_1067	NODE_1_length_566628_cov_67.796708
1	3333	221423	224755	3333	3333	99.97	3333	290022	100.00	1.15	Ga0113607_1068	NODE_4_length_290022_cov_51.756490
1	16368	34995	51370	16368	16376	99.95	16368	290022	100.00	5.65	Ga0113607_1069	NODE_4_length_290022_cov_51.756490
1	100582	21	100599	100582	100579	99.95	100582	486458	100.00	20.68	Ga0113607_1070	NODE_2_length_486458_cov_59.591477
1	13762	263820	277581	13762	13762	100.00	13762	486458	100.00	2.83	Ga0113607_1071	NODE_2_length_486458_cov_59.591477
1	13214	31005	17784	13214	13222	99.91	13214	351114	100.00	3.77	Ga0113607_1072	NODE_3_length_351114_cov_51.036395
1	38901	140766	101866	38901	38901	99.97	38901	486458	100.00	8.00	Ga0113607_1073	NODE_2_length_486458_cov_59.591477
1	5211	21298	26508	5211	5211	99.94	5211	29020	100.00	17.96	Ga0113607_1074	NODE_17_length_29020_cov_64.098153
1	47315	252887	205568	47315	47320	99.98	47318	486458	99.99	9.73	Ga0113607_1075	NODE_2_length_486458_cov_59.591477
1	3574	72589	69016	3574	3574	100.00	3574	145276	100.00	2.46	Ga0113607_1076	NODE_5_length_145276_cov_53.396637
1	33939	2994	36960	33939	33967	99.91	33939	37114	100.00	91.52	Ga0113607_1077	NODE_15_length_37114_cov_56.359211
1	11878	262063	273946	11878	11884	99.93	11878	566628	100.00	2.10	Ga0113607_1078	NODE_1_length_566628_cov_67.796708
1	6222	61200	67421	6222	6222	100.00	6222	137433	100.00	4.53	Ga0113607_1079	NODE_7_length_137433_cov_51.958145
1	15985	15986	1	15985	15986	99.99	86456	139592	18.49	11.45	Ga0113607_1080	NODE_6_length_139592_cov_58.206411
18220	86456	68367	104	68237	68264	99.93	86456	68367	78.93	99.85	Ga0113607_1080	NODE_9_length_68367_cov_61.588052
1	9478	144	9622	9478	9479	99.75	18538	71453	51.13	13.27	Ga0113607_1081	NODE_8_length_71453_cov_66.549858
10506	18538	9504	17552	8033	8049	99.78	18538	71453	43.33	11.26	Ga0113607_1081	NODE_8_length_71453_cov_66.549858
1	9548	63405	53858	9548	9548	99.97	9548	68298	100.00	13.98	Ga0113607_1082	NODE_10_length_68298_cov_55.374104
3135	14326	401119	412310	11192	11192	98.53	14326	486458	78.12	2.30	Ga0113607_1083	NODE_2_length_486458_cov_59.591477
1	20250	350122	329893	20250	20230	99.90	44741	566628	45.26	3.57	Ga0113607_1084	NODE_1_length_566628_cov_67.796708
20195	44741	329883	305329	24547	24555	99.62	44741	566628	54.86	4.33	Ga0113607_1084	NODE_1_length_566628_cov_67.796708
1	17296	202610	185301	17296	17310	99.90	17296	351114	100.00	4.93	Ga0113607_1085	NODE_3_length_351114_cov_51.036395
1	18065	5481	23547	18065	18067	99.92	41716	45026	43.30	40.13	Ga0113607_1086	NODE_12_length_45026_cov_61.836149
17991	39357	23513	44881	21367	21369	99.99	41716	45026	51.22	47.46	Ga0113607_1086	NODE_12_length_45026_cov_61.836149
1	3339	65634	68972	3339	3339	100.00	3339	145276	100.00	2.30	Ga0113607_1087	NODE_5_length_145276_cov_53.396637
1	7757	203145	195389	7757	7757	99.90	7757	290022	100.00	2.67	Ga0113607_1088	NODE_4_length_290022_cov_51.756490
1	3809	93149	96973	3809	3825	99.50	3809	351114	100.00	1.09	Ga0113607_1089	NODE_3_length_351114_cov_51.036395
1	8388	164319	155927	8388	8393	99.92	8388	486458	100.00	1.73	Ga0113607_1090	NODE_2_length_486458_cov_59.591477
1	13702	115636	101919	13702	13718	99.88	13702	145276	100.00	9.44	Ga0113607_1091	NODE_5_length_145276_cov_53.396637
1	13470	103394	89925	13470	13470	99.99	13470	290022	100.00	4.64	Ga0113607_1092	NODE_4_length_290022_cov_51.756490
1	45567	244429	290002	45567	45574	99.96	46135	290022	98.77	15.71	Ga0113607_1093	NODE_4_length_290022_cov_51.756490
1	24848	56454	31576	24848	24879	99.84	24848	566628	100.00	4.39	Ga0113607_1094	NODE_1_length_566628_cov_67.796708
1	4243	20298	16056	4243	4243	99.65	4243	22042	100.00	19.25	Ga0113607_1095	NODE_18_length_22042_cov_61.255060
1	4499	161459	156954	4499	4506	98.98	4499	290022	100.00	1.55	Ga0113607_1096	NODE_4_length_290022_cov_51.756490
1	7804	9287	1484	7804	7804	99.94	32583	137433	23.95	5.68	Ga0113607_1097	NODE_7_length_137433_cov_51.958145
30337	31829	1491	1	1493	1491	99.60	32583	137433	4.58	1.08	Ga0113607_1097	NODE_7_length_137433_cov_51.958145
1	20975	292406	313369	20975	20964	99.89	20975	351114	100.00	5.97	Ga0113607_1098	NODE_3_length_351114_cov_51.036395
46	20682	54640	34004	20637	20637	99.98	20682	54640	99.78	37.77	Ga0113607_1099	NODE_11_length_54640_cov_54.724228
1	23841	383384	359546	23841	23839	99.92	23841	566628	100.00	4.21	Ga0113607_1100	NODE_1_length_566628_cov_67.796708
1	13651	332427	346077	13651	13651	100.00	13651	351114	100.00	3.89	Ga0113607_1101	NODE_3_length_351114_cov_51.036395
1	3511	160903	164420	3511	3518	99.57	3511	290022	100.00	1.21	Ga0113607_1102	NODE_4_length_290022_cov_51.756490
1	10472	394026	383549	10472	10478	99.83	10472	566628	100.00	1.85	Ga0113607_1103	NODE_1_length_566628_cov_67.796708
1	5431	221522	216088	5431	5435	99.17	5431	290022	100.00	1.87	Ga0113607_1104	NODE_4_length_290022_cov_51.756490
1	8709	60267	51559	8709	8709	99.99	8709	290022	100.00	3.00	Ga0113607_1105	NODE_4_length_290022_cov_51.756490
1	16030	34871	18842	16030	16030	99.98	16030	290022	100.00	5.53	Ga0113607_1106	NODE_4_length_290022_cov_51.756490
1	8485	108340	99832	8485	8509	99.55	8485	566628	100.00	1.50	Ga0113607_1107	NODE_1_length_566628_cov_67.796708
1	6954	85206	78250	6954	6957	99.89	17986	137433	38.66	5.06	Ga0113607_1108	NODE_7_length_137433_cov_51.958145
7049	17986	78245	67322	10938	10924	99.79	17986	137433	60.81	7.95	Ga0113607_1108	NODE_7_length_137433_cov_51.958145
1	15967	124224	108241	15967	15984	99.89	15967	566628	100.00	2.82	Ga0113607_1109	NODE_1_length_566628_cov_67.796708
1	25455	377196	402642	25455	25447	99.89	25455	486458	100.00	5.23	Ga0113607_1110	NODE_2_length_486458_cov_59.591477
1	37878	96874	134751	37878	37878	99.98	37878	351114	100.00	10.79	Ga0113607_1111	NODE_3_length_351114_cov_51.036395
398	7634	1	7234	7237	7234	99.63	7634	34900	94.80	20.73	Ga0113607_1112	NODE_16_length_34900_cov_53.120993
1	11676	26121	37796	11676	11676	100.00	12137	37796	96.20	30.89	Ga0113607_1113	NODE_14_length_37796_cov_53.234228
1	35500	17364	52863	35500	35500	99.99	35500	68298	100.00	51.98	Ga0113607_1114	NODE_10_length_68298_cov_55.374104
1	5594	202511	208104	5594	5594	99.98	38643	351114	14.48	1.59	Ga0113607_1115	NODE_3_length_351114_cov_51.036395
5595	38643	208210	241258	33049	33049	99.99	38643	351114	85.52	9.41	Ga0113607_1115	NODE_3_length_351114_cov_51.036395
1	4339	137202	132858	4339	4345	99.84	4339	145276	100.00	2.99	Ga0113607_1116	NODE_5_length_145276_cov_53.396637
1	11543	203198	214740	11543	11543	99.96	11543	290022	100.00	3.98	Ga0113607_1117	NODE_4_length_290022_cov_51.756490
1	4728	287780	292505	4728	4726	99.49	4728	351114	100.00	1.35	Ga0113607_1118	NODE_3_length_351114_cov_51.036395
1	7217	72490	79724	7217	7235	99.74	7217	145276	100.00	4.98	Ga0113607_1119	NODE_5_length_145276_cov_53.396637
1	5724	17236	11520	5724	5717	99.83	5724	290022	100.00	1.97	Ga0113607_1120	NODE_4_length_290022_cov_51.756490
1	16897	72784	89671	16897	16888	99.93	16897	290022	100.00	5.82	Ga0113607_1121	NODE_4_length_290022_cov_51.756490
1	7692	123968	131659	7692	7692	99.96	7692	145276	100.00	5.29	Ga0113607_1122	NODE_5_length_145276_cov_53.396637
1	9830	47470	57303	9830	9834	99.93	9830	137433	100.00	7.16	Ga0113607_1123	NODE_7_length_137433_cov_51.958145
1	26805	300655	273847	26805	26809	99.94	26805	566628	100.00	4.73	Ga0113607_1125	NODE_1_length_566628_cov_67.796708
1	3198	118921	115724	3198	3198	100.00	3198	145276	100.00	2.20	Ga0113607_1126	NODE_5_length_145276_cov_53.396637
46	5026	68298	63306	4981	4993	99.70	5026	68298	99.10	7.31	Ga0113607_1127	NODE_10_length_68298_cov_55.374104
1	4300	137010	132711	4300	4300	99.93	4300	139592	100.00	3.08	Ga0113607_1128	NODE_6_length_139592_cov_58.206411
1	14408	18022	3621	14408	14402	99.95	14408	351114	100.00	4.10	Ga0113607_1129	NODE_3_length_351114_cov_51.036395
1	4998	73101	78102	4998	5002	99.86	4998	566628	100.00	0.88	Ga0113607_1130	NODE_1_length_566628_cov_67.796708
1	3418	304167	300750	3418	3418	98.62	3612	566628	94.63	0.60	Ga0113607_1131	NODE_1_length_566628_cov_67.796708
1	16558	7274	23839	16558	16566	99.92	16558	34900	100.00	47.47	Ga0113607_1132	NODE_16_length_34900_cov_53.120993
1	10014	43577	33564	10014	10014	100.00	10014	139592	100.00	7.17	Ga0113607_1133	NODE_6_length_139592_cov_58.206411
1	10020	184692	174673	10020	10020	100.00	10020	566628	100.00	1.77	Ga0113607_1134	NODE_1_length_566628_cov_67.796708
1	9413	146608	156026	9413	9419	99.64	9413	486458	100.00	1.94	Ga0113607_1135	NODE_2_length_486458_cov_59.591477
1	12899	43646	56544	12899	12899	99.99	12899	139592	100.00	9.24	Ga0113607_1136	NODE_6_length_139592_cov_58.206411
1	12683	50889	38182	12683	12708	99.76	12683	145276	100.00	8.75	Ga0113607_1137	NODE_5_length_145276_cov_53.396637
1	10930	71330	60374	10930	10957	99.68	10930	290022	100.00	3.78	Ga0113607_1138	NODE_4_length_290022_cov_51.756490
1	3235	8176	11419	3235	3244	99.17	3235	145276	100.00	2.23	Ga0113607_1139	NODE_5_length_145276_cov_53.396637
1	46290	131405	85114	46290	46292	99.97	46290	137433	100.00	33.68	Ga0113607_1140	NODE_7_length_137433_cov_51.958145
1	25435	175895	150461	25435	25435	100.00	25435	351114	100.00	7.24	Ga0113607_1142	NODE_3_length_351114_cov_51.036395
1	1795	59651	61445	1795	1795	100.00	12164	71453	14.76	2.51	Ga0113607_1143	NODE_8_length_71453_cov_66.549858
1784	11693	61545	71449	9910	9905	99.65	12164	71453	81.47	13.86	Ga0113607_1143	NODE_8_length_71453_cov_66.549858
1	12443	516836	504390	12443	12447	99.97	12443	566628	100.00	2.20	Ga0113607_1144	NODE_1_length_566628_cov_67.796708
