/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/94259.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.146.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
112	3284	86889	83725	3173	3165	99.50	3284	86889	96.62	3.64	Ga0136517_1020	NODE_12_length_86889_cov_12.361581
20	12449	54199	41770	12430	12430	99.90	14831	135050	83.81	9.20	Ga0136517_1021	NODE_5_length_135050_cov_11.956695
12576	14831	41849	39594	2256	2256	100.00	14831	135050	15.21	1.67	Ga0136517_1021	NODE_5_length_135050_cov_11.956695
662	4308	1	3647	3647	3647	100.00	4382	3647	83.23	100.00	Ga0136517_1022	NODE_66_length_3647_cov_16.345768
1	14832	20740	35571	14832	14832	99.91	14832	68725	100.00	21.58	Ga0136517_1023	NODE_18_length_68725_cov_10.551070
1	7867	34954	42820	7867	7867	99.85	7867	68515	100.00	11.48	Ga0136517_1024	NODE_19_length_68515_cov_12.796567
1	3530	150537	147008	3530	3530	99.63	3530	183017	100.00	1.93	Ga0136517_1025	NODE_3_length_183017_cov_10.768252
639	2068	2	1431	1430	1430	99.86	3388	1431	42.21	99.93	Ga0136517_1026	NODE_85_length_1431_cov_8.752907
1	5805	60020	54217	5805	5804	99.95	5805	183017	100.00	3.17	Ga0136517_1027	NODE_3_length_183017_cov_10.768252
1	8597	25736	17140	8597	8597	99.87	8597	106643	100.00	8.06	Ga0136517_1028	NODE_11_length_106643_cov_12.436100
1	4383	7383	11765	4383	4383	100.00	4383	14566	100.00	30.09	Ga0136517_1029	NODE_43_length_14566_cov_10.442836
1	16198	56489	40292	16198	16198	99.88	16198	70544	100.00	22.96	Ga0136517_1030	NODE_16_length_70544_cov_12.579537
1	11897	168314	180210	11897	11897	99.91	11897	220839	100.00	5.39	Ga0136517_1031	NODE_2_length_220839_cov_10.887628
1	9272	26588	35859	9272	9272	99.89	9272	43379	100.00	21.37	Ga0136517_1032	NODE_26_length_43379_cov_10.411689
1	10660	16567	27291	10660	10725	99.34	10660	76150	100.00	14.08	Ga0136517_1033	NODE_15_length_76150_cov_10.563887
1	15178	53496	38319	15178	15178	99.84	15178	76150	100.00	19.93	Ga0136517_1034	NODE_15_length_76150_cov_10.563887
1	13017	50622	63638	13017	13017	99.83	13017	150819	100.00	8.63	Ga0136517_1035	NODE_4_length_150819_cov_13.738992
1	15204	15731	30934	15204	15204	99.82	15204	54112	100.00	28.10	Ga0136517_1036	NODE_23_length_54112_cov_9.599830
1	4158	33083	28926	4158	4158	99.83	4158	106643	100.00	3.90	Ga0136517_1037	NODE_11_length_106643_cov_12.436100
1	3285	61164	57880	3285	3285	99.67	3290	296119	99.85	1.11	Ga0136517_1038	NODE_1_length_296119_cov_9.670473
1	7315	74778	67464	7315	7315	99.95	7315	130418	100.00	5.61	Ga0136517_1039	NODE_6_length_130418_cov_12.088008
1	5442	163387	157946	5442	5442	99.60	5442	296119	100.00	1.84	Ga0136517_1040	NODE_1_length_296119_cov_9.670473
1	7439	7458	28	7439	7431	99.80	7439	14566	100.00	51.02	Ga0136517_1041	NODE_43_length_14566_cov_10.442836
176	12786	16418	3805	12611	12614	97.97	12786	26126	98.63	48.28	Ga0136517_1042	NODE_34_length_26126_cov_11.622646
1	33215	157458	124244	33215	33215	99.79	33215	220839	100.00	15.04	Ga0136517_1043	NODE_2_length_220839_cov_10.887628
1	8746	212094	220839	8746	8746	100.00	9471	220839	92.35	3.96	Ga0136517_1044	NODE_2_length_220839_cov_10.887628
273	9023	16514	25264	8751	8751	98.26	9023	26126	96.99	33.50	Ga0136517_1045	NODE_34_length_26126_cov_11.622646
101	6074	2	5974	5974	5973	99.93	6074	36766	98.35	16.25	Ga0136517_1046	NODE_30_length_36766_cov_13.476525
3	3225	82873	79651	3223	3223	99.97	3225	150819	99.94	2.14	Ga0136517_1047	NODE_4_length_150819_cov_13.738992
1	6270	129908	136177	6270	6270	99.81	6270	296119	100.00	2.12	Ga0136517_1048	NODE_1_length_296119_cov_9.670473
1	16698	63286	79983	16698	16698	99.83	16698	150819	100.00	11.07	Ga0136517_1049	NODE_4_length_150819_cov_13.738992
1	7193	93375	86183	7193	7193	99.83	7193	296119	100.00	2.43	Ga0136517_1050	NODE_1_length_296119_cov_9.670473
614	4604	7970	3978	3991	3993	99.40	4604	7972	86.69	50.09	Ga0136517_1051	NODE_50_length_7972_cov_13.081470
1	4566	14953	10388	4566	4566	99.74	4566	18354	100.00	24.88	Ga0136517_1052	NODE_39_length_18354_cov_9.420733
4	24742	62742	38004	24739	24739	99.93	29948	86889	82.61	28.47	Ga0136517_1053	NODE_12_length_86889_cov_12.361581
25066	29948	37680	32797	4883	4884	98.36	29948	86889	16.30	5.62	Ga0136517_1053	NODE_12_length_86889_cov_12.361581
1	4349	10798	6450	4349	4349	99.70	4349	11249	100.00	38.66	Ga0136517_1054	NODE_45_length_11249_cov_10.336788
1	8808	71739	62932	8808	8808	99.92	8808	106643	100.00	8.26	Ga0136517_1055	NODE_11_length_106643_cov_12.436100
1	5749	4607	10355	5749	5749	99.91	5749	58236	100.00	9.87	Ga0136517_1056	NODE_21_length_58236_cov_10.442309
1	6692	122469	115778	6692	6692	99.87	6692	183017	100.00	3.66	Ga0136517_1057	NODE_3_length_183017_cov_10.768252
1	8178	12741	4564	8178	8178	99.69	8178	81105	100.00	10.08	Ga0136517_1058	NODE_13_length_81105_cov_9.571302
65	4768	72808	77511	4704	4704	99.91	4768	113229	98.66	4.15	Ga0136517_1061	NODE_10_length_113229_cov_10.340776
1	11088	71656	82743	11088	11088	99.95	11088	106643	100.00	10.40	Ga0136517_1062	NODE_11_length_106643_cov_12.436100
1	4797	55464	50668	4797	4797	99.62	4797	130418	100.00	3.68	Ga0136517_1063	NODE_6_length_130418_cov_12.088008
1	4799	177184	181982	4799	4799	99.67	4799	183017	100.00	2.62	Ga0136517_1064	NODE_3_length_183017_cov_10.768252
1	5086	89136	94221	5086	5086	99.90	5086	130418	100.00	3.90	Ga0136517_1065	NODE_6_length_130418_cov_12.088008
1	3102	202828	199727	3102	3102	99.71	3102	296119	100.00	1.05	Ga0136517_1067	NODE_1_length_296119_cov_9.670473
1	5664	15865	10202	5664	5664	99.68	5664	86889	100.00	6.52	Ga0136517_1068	NODE_12_length_86889_cov_12.361581
1	5666	9962	4297	5666	5666	99.96	5666	183017	100.00	3.10	Ga0136517_1070	NODE_3_length_183017_cov_10.768252
828	8617	106643	98854	7790	7790	99.69	8617	106643	90.40	7.30	Ga0136517_1071	NODE_11_length_106643_cov_12.436100
1	7584	36030	28447	7584	7584	99.96	7584	36766	100.00	20.63	Ga0136517_1072	NODE_30_length_36766_cov_13.476525
1	6018	12719	18736	6018	6018	99.92	6018	81105	100.00	7.42	Ga0136517_1073	NODE_13_length_81105_cov_9.571302
1	10301	10301	1	10301	10301	99.98	13177	86889	78.17	11.86	Ga0136517_1074	NODE_12_length_86889_cov_12.361581
10447	13177	1	2731	2731	2731	99.89	13177	32571	20.73	8.38	Ga0136517_1074	NODE_32_length_32571_cov_11.200670
1	5848	32628	38475	5848	5848	99.91	5853	76150	99.91	7.68	Ga0136517_1075	NODE_15_length_76150_cov_10.563887
1	7277	9463	16739	7277	7277	99.86	7277	76150	100.00	9.56	Ga0136517_1076	NODE_15_length_76150_cov_10.563887
1	4026	52303	48278	4026	4026	99.80	4105	78558	98.08	5.12	Ga0136517_1077	NODE_14_length_78558_cov_9.457562
265	3382	14883	11766	3118	3118	99.87	3382	14883	92.19	20.95	Ga0136517_1078	NODE_42_length_14883_cov_12.657405
1	3527	147060	150586	3527	3527	99.94	3527	296119	100.00	1.19	Ga0136517_1079	NODE_1_length_296119_cov_9.670473
1	4871	8695	3826	4871	4870	99.71	4871	32571	100.00	14.95	Ga0136517_1080	NODE_32_length_32571_cov_11.200670
1	12734	72386	59653	12734	12734	99.94	12734	113229	100.00	11.25	Ga0136517_1081	NODE_10_length_113229_cov_10.340776
1	9365	48270	38906	9365	9365	99.74	9365	60372	100.00	15.51	Ga0136517_1082	NODE_20_length_60372_cov_8.255467
1	11617	40364	51980	11617	11617	99.95	12737	51980	91.21	22.35	Ga0136517_1083	NODE_25_length_51980_cov_9.971960
1	3403	220614	224016	3403	3403	99.56	3403	296119	100.00	1.15	Ga0136517_1084	NODE_1_length_296119_cov_9.670473
1	20886	56234	35349	20886	20886	99.77	20886	68725	100.00	30.39	Ga0136517_1085	NODE_18_length_68725_cov_10.551070
1	3648	37411	33764	3648	3648	99.78	3648	78558	100.00	4.64	Ga0136517_1086	NODE_14_length_78558_cov_9.457562
1	8294	56466	48173	8294	8294	99.80	8294	60372	100.00	13.74	Ga0136517_1087	NODE_20_length_60372_cov_8.255467
1	4606	49435	44830	4606	4606	99.85	4606	220839	100.00	2.09	Ga0136517_1088	NODE_2_length_220839_cov_10.887628
1	14578	20962	35539	14578	14578	99.64	14578	68515	100.00	21.28	Ga0136517_1089	NODE_19_length_68515_cov_12.796567
1	6462	25604	19143	6462	6462	99.91	6462	86889	100.00	7.44	Ga0136517_1090	NODE_12_length_86889_cov_12.361581
1	11742	168822	157081	11742	11742	99.88	11742	220839	100.00	5.32	Ga0136517_1091	NODE_2_length_220839_cov_10.887628
1	6352	70038	63687	6352	6352	99.73	6352	70544	100.00	9.00	Ga0136517_1092	NODE_16_length_70544_cov_12.579537
1	7169	11508	4340	7169	7169	99.97	7169	68725	100.00	10.43	Ga0136517_1093	NODE_18_length_68725_cov_10.551070
1	11745	121313	133057	11745	11745	99.99	11745	150819	100.00	7.79	Ga0136517_1094	NODE_4_length_150819_cov_13.738992
1	4487	14568	19054	4487	4487	99.93	4487	68515	100.00	6.55	Ga0136517_1095	NODE_19_length_68515_cov_12.796567
1	16846	110164	93319	16846	16846	99.98	16846	296119	100.00	5.69	Ga0136517_1097	NODE_1_length_296119_cov_9.670473
1	3331	30827	34157	3331	3331	99.64	3331	81105	100.00	4.11	Ga0136517_1098	NODE_13_length_81105_cov_9.571302
1	3695	21273	17579	3695	3695	99.46	3695	60372	100.00	6.12	Ga0136517_1099	NODE_20_length_60372_cov_8.255467
1	23087	23759	673	23087	23087	99.96	23087	113229	100.00	20.39	Ga0136517_1100	NODE_10_length_113229_cov_10.340776
1	23006	77284	54279	23006	23006	99.94	23006	220839	100.00	10.42	Ga0136517_1101	NODE_2_length_220839_cov_10.887628
1	3336	56650	59985	3336	3336	99.76	3336	60372	100.00	5.53	Ga0136517_1102	NODE_20_length_60372_cov_8.255467
1	7437	188256	180820	7437	7437	99.88	7437	296119	100.00	2.51	Ga0136517_1103	NODE_1_length_296119_cov_9.670473
432	5065	5	4637	4634	4633	99.76	5065	81105	91.49	5.71	Ga0136517_1104	NODE_13_length_81105_cov_9.571302
1	3601	38369	34769	3601	3601	99.67	3601	60372	100.00	5.96	Ga0136517_1105	NODE_20_length_60372_cov_8.255467
1	7073	17219	10147	7073	7073	99.92	7073	36766	100.00	19.24	Ga0136517_1106	NODE_30_length_36766_cov_13.476525
1	8096	3063	11158	8096	8096	99.90	8096	57251	100.00	14.14	Ga0136517_1107	NODE_22_length_57251_cov_9.978330
1	7499	11233	18731	7499	7499	99.81	7499	130418	100.00	5.75	Ga0136517_1108	NODE_6_length_130418_cov_12.088008
1	7524	10295	17818	7524	7524	99.96	7524	183017	100.00	4.11	Ga0136517_1109	NODE_3_length_183017_cov_10.768252
1	5563	34465	28903	5563	5563	99.62	5563	60372	100.00	9.21	Ga0136517_1110	NODE_20_length_60372_cov_8.255467
1	45570	69220	23651	45570	45570	99.97	45570	69368	100.00	65.69	Ga0136517_1111	NODE_17_length_69368_cov_11.399795
1	45565	68895	114458	45565	45564	99.88	45565	122261	100.00	37.27	Ga0136517_1112	NODE_8_length_122261_cov_13.450821
1	12969	34632	47600	12969	12969	99.98	12969	113229	100.00	11.45	Ga0136517_1113	NODE_10_length_113229_cov_10.340776
65	61408	68960	7617	61344	61344	99.89	61408	122261	99.90	50.17	Ga0136517_1114	NODE_8_length_122261_cov_13.450821
1	8663	37983	29321	8663	8663	99.97	8663	40836	100.00	21.21	Ga0136517_1115	NODE_28_length_40836_cov_10.628038
1	8661	79523	70863	8661	8661	99.87	8661	296119	100.00	2.92	Ga0136517_1116	NODE_1_length_296119_cov_9.670473
1	6111	27975	21865	6111	6111	99.87	6111	81105	100.00	7.53	Ga0136517_1117	NODE_13_length_81105_cov_9.571302
77	10225	22423	32571	10149	10149	99.97	10858	32571	93.47	31.16	Ga0136517_1118	NODE_32_length_32571_cov_11.200670
1	12147	21946	9801	12147	12146	99.74	12147	117950	100.00	10.30	Ga0136517_1119	NODE_9_length_117950_cov_13.664779
1	6177	81560	87736	6177	6177	99.94	6177	183017	100.00	3.38	Ga0136517_1121	NODE_3_length_183017_cov_10.768252
1	4630	1638	6267	4630	4630	100.00	4630	6315	100.00	73.32	Ga0136517_1122	NODE_54_length_6315_cov_8.729393
1	7250	129548	122299	7250	7250	99.48	7250	183017	100.00	3.96	Ga0136517_1123	NODE_3_length_183017_cov_10.768252
1	28753	28753	1	28753	28753	99.89	29745	150819	96.66	19.06	Ga0136517_1124	NODE_4_length_150819_cov_13.738992
1	3265	35964	32700	3265	3265	99.72	3265	296119	100.00	1.10	Ga0136517_1125	NODE_1_length_296119_cov_9.670473
1	5602	80102	85703	5602	5602	99.71	5602	128246	100.00	4.37	Ga0136517_1126	NODE_7_length_128246_cov_11.698356
1	18118	89315	107432	18118	18118	99.94	18118	183017	100.00	9.90	Ga0136517_1127	NODE_3_length_183017_cov_10.768252
1	25190	177409	152220	25190	25190	99.95	25190	183017	100.00	13.76	Ga0136517_1128	NODE_3_length_183017_cov_10.768252
1	3592	52224	48633	3592	3592	99.92	3592	183017	100.00	1.96	Ga0136517_1129	NODE_3_length_183017_cov_10.768252
1	26876	120913	94039	26876	26875	99.88	26876	130418	100.00	20.61	Ga0136517_1130	NODE_6_length_130418_cov_12.088008
126	26848	46616	19894	26723	26723	99.96	26848	183017	99.53	14.60	Ga0136517_1131	NODE_3_length_183017_cov_10.768252
1	11620	27363	38982	11620	11620	99.96	11620	52824	100.00	22.00	Ga0136517_1132	NODE_24_length_52824_cov_9.831473
1	5890	72522	66633	5890	5890	99.90	5890	78558	100.00	7.50	Ga0136517_1133	NODE_14_length_78558_cov_9.457562
1	10377	49349	38973	10377	10377	99.85	10377	54112	100.00	19.18	Ga0136517_1134	NODE_23_length_54112_cov_9.599830
1	10515	71176	81690	10515	10515	99.97	10515	183017	100.00	5.75	Ga0136517_1135	NODE_3_length_183017_cov_10.768252
1	3788	62757	66544	3788	3788	99.97	3788	86889	100.00	4.36	Ga0136517_1136	NODE_12_length_86889_cov_12.361581
1	3277	65578	62302	3277	3277	100.00	3277	68725	100.00	4.77	Ga0136517_1137	NODE_18_length_68725_cov_10.551070
449	14606	69	14226	14158	14158	100.00	14606	68515	96.93	20.66	Ga0136517_1138	NODE_19_length_68515_cov_12.796567
1	6651	215226	208576	6651	6651	99.89	6651	296119	100.00	2.25	Ga0136517_1139	NODE_1_length_296119_cov_9.670473
1	13141	26855	13715	13141	13141	99.94	13141	27378	100.00	48.00	Ga0136517_1140	NODE_33_length_27378_cov_10.079530
1	4765	9311	4547	4765	4765	99.73	4765	14883	100.00	32.02	Ga0136517_1141	NODE_42_length_14883_cov_12.657405
1	5103	5578	10680	5103	5103	99.78	5103	18354	100.00	27.80	Ga0136517_1142	NODE_39_length_18354_cov_9.420733
1	16932	129471	146402	16932	16932	99.93	16932	183017	100.00	9.25	Ga0136517_1143	NODE_3_length_183017_cov_10.768252
1	5926	71229	65304	5926	5926	99.92	5926	183017	100.00	3.24	Ga0136517_1144	NODE_3_length_183017_cov_10.768252
1	4792	7961	12752	4792	4792	99.94	4792	54112	100.00	8.86	Ga0136517_1145	NODE_23_length_54112_cov_9.599830
1	9234	11606	20839	9234	9234	100.00	9234	68725	100.00	13.44	Ga0136517_1146	NODE_18_length_68725_cov_10.551070
277	3605	3612	284	3329	3329	99.16	3605	3612	92.34	92.17	Ga0136517_1147	NODE_67_length_3612_cov_6.855496
1	17313	112711	95389	17313	17323	99.91	17313	113229	100.00	15.30	Ga0136517_1148	NODE_10_length_113229_cov_10.340776
1	22341	117046	94706	22341	22341	99.97	22341	135050	100.00	16.54	Ga0136517_1149	NODE_5_length_135050_cov_11.956695
1	3044	22830	25872	3044	3043	99.38	3045	135050	99.97	2.25	Ga0136517_1150	NODE_5_length_135050_cov_11.956695
1	50469	80463	29995	50469	50469	99.91	50469	128246	100.00	39.35	Ga0136517_1151	NODE_7_length_128246_cov_11.698356
1	5472	41230	35759	5472	5472	99.73	5472	43379	100.00	12.61	Ga0136517_1152	NODE_26_length_43379_cov_10.411689
1	4045	167180	163136	4045	4045	99.78	4045	296119	100.00	1.37	Ga0136517_1153	NODE_1_length_296119_cov_9.670473
1	8133	133259	141391	8133	8133	99.99	8133	150819	100.00	5.39	Ga0136517_1154	NODE_4_length_150819_cov_13.738992
1	4597	29196	24600	4597	4597	99.76	4597	51980	100.00	8.84	Ga0136517_1155	NODE_25_length_51980_cov_9.971960
75	13092	1361	14378	13018	13018	99.88	13092	18160	99.43	71.69	Ga0136517_1156	NODE_40_length_18160_cov_9.529798
1	3093	15814	12722	3093	3093	100.00	3093	54112	100.00	5.72	Ga0136517_1157	NODE_23_length_54112_cov_9.599830
1	5967	116295	122261	5967	5967	99.25	6241	122261	95.61	4.88	Ga0136517_1158	NODE_8_length_122261_cov_13.450821
1	9354	72308	62955	9354	9354	99.95	9354	76150	100.00	12.28	Ga0136517_1159	NODE_15_length_76150_cov_10.563887
1	3188	95528	92341	3188	3188	99.75	3188	113229	100.00	2.82	Ga0136517_1160	NODE_10_length_113229_cov_10.340776
1	11516	20883	32398	11516	11516	99.84	11516	43348	100.00	26.57	Ga0136517_1161	NODE_27_length_43348_cov_10.277481
1	9449	38289	28841	9449	9449	99.70	9449	51980	100.00	18.18	Ga0136517_1162	NODE_25_length_51980_cov_9.971960
1	4846	12980	8135	4846	4846	99.98	4846	43348	100.00	11.18	Ga0136517_1163	NODE_27_length_43348_cov_10.277481
1	3013	21873	18861	3013	3013	99.90	3013	81105	100.00	3.71	Ga0136517_1164	NODE_13_length_81105_cov_9.571302
1	7220	12141	19359	7220	7219	99.97	7220	296119	100.00	2.44	Ga0136517_1165	NODE_1_length_296119_cov_9.670473
1	4615	189288	184674	4615	4615	99.93	4615	220839	100.00	2.09	Ga0136517_1166	NODE_2_length_220839_cov_10.887628
1	6909	82338	89246	6909	6909	99.00	6909	130418	100.00	5.30	Ga0136517_1167	NODE_6_length_130418_cov_12.088008
1	1939	6634	8571	1939	1938	99.79	3069	76150	63.18	2.54	Ga0136517_1169	NODE_15_length_76150_cov_10.563887
1885	3069	8582	9766	1185	1185	99.92	3069	76150	38.61	1.56	Ga0136517_1169	NODE_15_length_76150_cov_10.563887
1	9930	49806	59735	9930	9930	99.99	9930	113229	100.00	8.77	Ga0136517_1170	NODE_10_length_113229_cov_10.340776
1	7038	9900	2840	7038	7061	99.46	7038	117950	100.00	5.99	Ga0136517_1171	NODE_9_length_117950_cov_13.664779
1	5756	67799	62044	5756	5756	99.90	5756	296119	100.00	1.94	Ga0136517_1172	NODE_1_length_296119_cov_9.670473
1	22069	58010	35942	22069	22069	99.90	22069	296119	100.00	7.45	Ga0136517_1173	NODE_1_length_296119_cov_9.670473
1	17920	10592	28511	17920	17920	99.85	17920	58236	100.00	30.77	Ga0136517_1174	NODE_21_length_58236_cov_10.442309
1	17956	34149	16194	17956	17956	99.82	17956	57251	100.00	31.36	Ga0136517_1175	NODE_22_length_57251_cov_9.978330
1	4469	26678	22210	4469	4469	99.93	4469	43379	100.00	10.30	Ga0136517_1176	NODE_26_length_43379_cov_10.411689
1	9456	63030	53575	9456	9456	99.94	9456	76150	100.00	12.42	Ga0136517_1177	NODE_15_length_76150_cov_10.563887
275	4470	56141	60336	4196	4196	99.98	4470	117950	93.87	3.56	Ga0136517_1178	NODE_9_length_117950_cov_13.664779
353	26106	68515	42763	25754	25753	99.80	26111	68515	98.63	37.59	Ga0136517_1179	NODE_19_length_68515_cov_12.796567
1	6749	40625	33877	6749	6749	99.63	6749	117950	100.00	5.72	Ga0136517_1180	NODE_9_length_117950_cov_13.664779
1	8948	22409	13462	8948	8948	99.96	8948	36945	100.00	24.22	Ga0136517_1181	NODE_29_length_36945_cov_11.405042
108	4484	1	4377	4377	4377	99.91	4484	14883	97.61	29.41	Ga0136517_1182	NODE_42_length_14883_cov_12.657405
1	15453	50883	35431	15453	15453	99.94	15453	150819	100.00	10.25	Ga0136517_1183	NODE_4_length_150819_cov_13.738992
1	3087	10521	13607	3087	3087	99.77	3087	36945	100.00	8.36	Ga0136517_1184	NODE_29_length_36945_cov_11.405042
1	5156	53090	58245	5156	5156	99.94	5156	78558	100.00	6.56	Ga0136517_1185	NODE_14_length_78558_cov_9.457562
1	6677	11814	18489	6677	6676	99.79	6677	36505	100.00	18.29	Ga0136517_1186	NODE_31_length_36505_cov_10.777092
1	6126	72433	78558	6126	6126	99.87	6870	78558	89.17	7.80	Ga0136517_1187	NODE_14_length_78558_cov_9.457562
1	1532	1532	1	1532	1532	99.67	13481	36505	11.36	4.20	Ga0136517_1189	NODE_31_length_36505_cov_10.777092
1531	13481	1	11951	11951	11951	99.82	13481	69368	88.65	17.23	Ga0136517_1189	NODE_17_length_69368_cov_11.399795
1	4523	149873	145351	4523	4523	99.51	4523	150819	100.00	3.00	Ga0136517_1190	NODE_4_length_150819_cov_13.738992
495	3119	2975	351	2625	2625	99.96	3119	117950	84.16	2.23	Ga0136517_1191	NODE_9_length_117950_cov_13.664779
1	3364	215157	218520	3364	3364	99.85	3364	296119	100.00	1.14	Ga0136517_1192	NODE_1_length_296119_cov_9.670473
1	9504	35262	44766	9504	9505	99.84	9504	57251	100.00	16.60	Ga0136517_1193	NODE_22_length_57251_cov_9.978330
1	4580	10454	5875	4580	4580	99.61	4580	36766	100.00	12.46	Ga0136517_1194	NODE_30_length_36766_cov_13.476525
1	16599	18808	35406	16599	16599	99.93	16599	36505	100.00	45.47	Ga0136517_1195	NODE_31_length_36505_cov_10.777092
1	31639	50321	18683	31639	31639	99.88	31639	130418	100.00	24.26	Ga0136517_1196	NODE_6_length_130418_cov_12.088008
1	11830	17237	5408	11830	11830	99.86	11830	106643	100.00	11.09	Ga0136517_1198	NODE_11_length_106643_cov_12.436100
12	3932	26423	30343	3921	3921	99.24	3932	135050	99.72	2.90	Ga0136517_1199	NODE_5_length_135050_cov_11.956695
43	3932	18157	14268	3890	3890	99.38	3932	18160	98.93	21.42	Ga0136517_1200	NODE_40_length_18160_cov_9.529798
1	5607	88047	82441	5607	5607	99.91	5607	135050	100.00	4.15	Ga0136517_1201	NODE_5_length_135050_cov_11.956695
1	11321	98917	87597	11321	11321	99.86	11321	106643	100.00	10.62	Ga0136517_1202	NODE_11_length_106643_cov_12.436100
1	6617	35270	28654	6617	6617	99.92	6617	150819	100.00	4.39	Ga0136517_1203	NODE_4_length_150819_cov_13.738992
1	6619	114724	108106	6619	6619	99.89	6619	150819	100.00	4.39	Ga0136517_1204	NODE_4_length_150819_cov_13.738992
1	8423	58347	66769	8423	8423	99.92	8425	78558	99.98	10.72	Ga0136517_1205	NODE_14_length_78558_cov_9.457562
1	14618	22328	36945	14618	14618	99.90	14881	36945	98.23	39.57	Ga0136517_1206	NODE_29_length_36945_cov_11.405042
1	5842	29240	23399	5842	5842	99.90	14493	40836	40.31	14.31	Ga0136517_1207	NODE_28_length_40836_cov_10.628038
6511	14493	23369	15387	7983	7983	99.91	14493	40836	55.08	19.55	Ga0136517_1207	NODE_28_length_40836_cov_10.628038
1	6535	9009	15543	6535	6535	99.77	6535	32571	100.00	20.06	Ga0136517_1208	NODE_32_length_32571_cov_11.200670
1	6534	115918	122451	6534	6534	99.89	6534	220839	100.00	2.96	Ga0136517_1209	NODE_2_length_220839_cov_10.887628
1	5143	22265	27407	5143	5143	99.79	5143	52824	100.00	9.74	Ga0136517_1210	NODE_24_length_52824_cov_9.831473
1	6655	73106	66452	6655	6655	99.95	6655	86889	100.00	7.66	Ga0136517_1211	NODE_12_length_86889_cov_12.361581
1	6650	21953	15304	6650	6650	99.97	6650	32571	100.00	20.42	Ga0136517_1212	NODE_32_length_32571_cov_11.200670
1	5889	15513	9625	5889	5889	98.96	6809	40836	86.49	14.42	Ga0136517_1213	NODE_28_length_40836_cov_10.628038
1	8043	32347	40389	8043	8043	99.89	8043	43348	100.00	18.55	Ga0136517_1214	NODE_27_length_43348_cov_10.277481
