/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79701.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.34.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	9499	204279	194782	9499	9498	99.79	18432	204318	51.54	4.65	Ga0113589_120	NODE_3_length_204318_cov_209.515757
4361	6669	4902	2594	2309	2309	80.22	18432	6125	12.53	37.70	Ga0113589_120	NODE_13_length_6125_cov_76.326853
9444	18432	194772	185784	8989	8989	99.99	18432	204318	48.77	4.40	Ga0113589_120	NODE_3_length_204318_cov_209.515757
18	40578	1	40602	40561	40602	99.90	40578	132502	99.96	30.64	Ga0113589_121	NODE_5_length_132502_cov_199.228393
1	17158	204103	186946	17158	17158	100.00	17158	390735	100.00	4.39	Ga0113589_122	NODE_1_length_390735_cov_225.224997
1	21186	68321	47116	21186	21206	99.91	21186	204318	100.00	10.38	Ga0113589_123	NODE_3_length_204318_cov_209.515757
1721	32952	92195	60958	31232	31238	99.98	32952	92195	94.78	33.88	Ga0113589_124	NODE_7_length_92195_cov_229.788767
1	16104	33458	17343	16104	16116	99.93	18328	85211	87.87	18.91	Ga0113589_125	NODE_8_length_85211_cov_171.899479
16693	18328	17346	15710	1636	1637	99.45	18328	85211	8.93	1.92	Ga0113589_125	NODE_8_length_85211_cov_171.899479
1	28699	312	29023	28699	28712	99.95	28699	32983	100.00	87.05	Ga0113589_126	NODE_11_length_32983_cov_186.763332
1	15637	31421	15785	15637	15637	100.00	15637	390735	100.00	4.00	Ga0113589_127	NODE_1_length_390735_cov_225.224997
1	26281	115934	89613	26281	26322	99.84	26281	390735	100.00	6.74	Ga0113589_128	NODE_1_length_390735_cov_225.224997
1	16022	74198	58168	16022	16031	99.68	16022	132502	100.00	12.10	Ga0113589_129	NODE_5_length_132502_cov_199.228393
584	14773	33554	47737	14190	14184	99.96	14773	54275	96.05	26.13	Ga0113589_130	NODE_9_length_54275_cov_207.477038
1	13975	108437	122411	13975	13975	100.00	13975	204318	100.00	6.84	Ga0113589_131	NODE_3_length_204318_cov_209.515757
1	13736	82191	68456	13736	13736	100.00	14683	204318	93.55	6.72	Ga0113589_132	NODE_3_length_204318_cov_209.515757
1	13552	94871	108422	13552	13552	100.00	13552	213722	100.00	6.34	Ga0113589_133	NODE_2_length_213722_cov_181.166549
1	13171	445	13629	13171	13185	99.87	13171	204318	100.00	6.45	Ga0113589_134	NODE_3_length_204318_cov_209.515757
1	12944	23220	36171	12944	12952	99.86	12944	107565	100.00	12.04	Ga0113589_135	NODE_6_length_107565_cov_195.627886
1	14795	40503	55300	14795	14798	99.97	14795	132502	100.00	11.17	Ga0113589_136	NODE_5_length_132502_cov_199.228393
1	21855	165616	143752	21855	21865	99.95	22318	204318	97.93	10.70	Ga0113589_137	NODE_3_length_204318_cov_209.515757
1	12004	2595	14605	12004	12011	99.93	12004	54275	100.00	22.13	Ga0113589_138	NODE_9_length_54275_cov_207.477038
1	6050	27678	21629	6050	6050	99.74	11806	54275	51.25	11.15	Ga0113589_139	NODE_9_length_54275_cov_207.477038
6138	11806	20374	14706	5669	5669	99.31	11806	54275	48.02	10.44	Ga0113589_139	NODE_9_length_54275_cov_207.477038
1	10241	127085	137325	10241	10241	100.00	10881	204318	94.12	5.01	Ga0113589_140	NODE_3_length_204318_cov_209.515757
1	10907	198573	209484	10907	10912	99.95	19272	213722	56.60	5.11	Ga0113589_141	NODE_2_length_213722_cov_181.166549
1	21835	21885	46	21835	21840	99.95	21835	107565	100.00	20.30	Ga0113589_142	NODE_6_length_107565_cov_195.627886
1	10272	292959	303230	10272	10272	100.00	10272	390735	100.00	2.63	Ga0113589_143	NODE_1_length_390735_cov_225.224997
1	25769	347259	373079	25769	25821	99.78	25769	390735	100.00	6.61	Ga0113589_144	NODE_1_length_390735_cov_225.224997
1	10497	5282	15809	10497	10528	99.71	10497	85211	100.00	12.36	Ga0113589_145	NODE_8_length_85211_cov_171.899479
1	15818	236751	252591	15818	15841	99.85	15818	390735	100.00	4.05	Ga0113589_146	NODE_1_length_390735_cov_225.224997
1	8625	179317	170693	8625	8625	100.00	8625	204318	100.00	4.22	Ga0113589_147	NODE_3_length_204318_cov_209.515757
1	8321	170159	161839	8321	8321	99.96	8321	174304	100.00	4.77	Ga0113589_148	NODE_4_length_174304_cov_186.854714
1	8279	99237	107526	8279	8290	99.87	8279	107565	100.00	7.71	Ga0113589_149	NODE_6_length_107565_cov_195.627886
1	13650	232594	218932	13650	13663	99.90	13650	390735	100.00	3.50	Ga0113589_150	NODE_1_length_390735_cov_225.224997
1	7642	31591	39232	7642	7642	100.00	7642	390735	100.00	1.96	Ga0113589_151	NODE_1_length_390735_cov_225.224997
1	7335	8245	15579	7335	7335	99.99	7335	390735	100.00	1.88	Ga0113589_153	NODE_1_length_390735_cov_225.224997
1	6285	187045	180761	6285	6285	100.00	6285	390735	100.00	1.61	Ga0113589_154	NODE_1_length_390735_cov_225.224997
1	5999	171567	177565	5999	5999	100.00	5999	390735	100.00	1.54	Ga0113589_155	NODE_1_length_390735_cov_225.224997
1	8439	303131	311597	8439	8467	99.67	8439	390735	100.00	2.17	Ga0113589_156	NODE_1_length_390735_cov_225.224997
1	8927	14277	5337	8927	8941	99.72	8927	24215	100.00	36.92	Ga0113589_157	NODE_12_length_24215_cov_212.568916
1	7585	29107	36705	7585	7599	99.82	7721	36705	98.24	20.70	Ga0113589_158	NODE_10_length_36705_cov_193.481583
2215	8797	1753	8344	6583	6592	99.86	8797	390735	74.83	1.69	Ga0113589_159	NODE_1_length_390735_cov_225.224997
1	5599	33558	27960	5599	5599	100.00	5599	54275	100.00	10.32	Ga0113589_160	NODE_9_length_54275_cov_207.477038
1	5130	160315	155179	5130	5137	99.86	5130	174304	100.00	2.95	Ga0113589_163	NODE_4_length_174304_cov_186.854714
1	4709	21567	16860	4709	4708	99.68	4709	24215	100.00	19.44	Ga0113589_164	NODE_12_length_24215_cov_212.568916
1	5818	213200	219031	5818	5832	99.76	5818	390735	100.00	1.49	Ga0113589_165	NODE_1_length_390735_cov_225.224997
1	4162	34932	39093	4162	4162	100.00	4162	204318	100.00	2.04	Ga0113589_166	NODE_3_length_204318_cov_209.515757
1	4312	183814	179500	4312	4315	99.93	4312	204318	100.00	2.11	Ga0113589_167	NODE_3_length_204318_cov_209.515757
1	5801	384441	390250	5801	5810	99.78	5801	390735	100.00	1.49	Ga0113589_168	NODE_1_length_390735_cov_225.224997
1	3795	45560	41766	3795	3795	100.00	3795	107565	100.00	3.53	Ga0113589_169	NODE_6_length_107565_cov_195.627886
1	3711	317832	314122	3711	3711	99.97	3711	390735	100.00	0.95	Ga0113589_170	NODE_1_length_390735_cov_225.224997
1	4019	5273	1243	4019	4031	99.70	4019	24215	100.00	16.65	Ga0113589_171	NODE_12_length_24215_cov_212.568916
1	3368	212835	209468	3368	3368	100.00	3368	213722	100.00	1.58	Ga0113589_172	NODE_2_length_213722_cov_181.166549
1	3598	38994	42595	3598	3602	99.89	3598	204318	100.00	1.76	Ga0113589_173	NODE_3_length_204318_cov_209.515757
1	3038	29751	32788	3038	3038	100.00	3038	32983	100.00	9.21	Ga0113589_174	NODE_11_length_32983_cov_186.763332
1	4451	4478	1	4451	4478	99.35	4720	4531	94.30	98.83	Ga0113589_176	NODE_14_length_4531_cov_187.984138
1	2992	51280	54275	2992	2996	99.83	3362	54275	88.99	5.52	Ga0113589_177	NODE_9_length_54275_cov_207.477038
1	3683	3692	1	3683	3692	99.49	4035	92195	91.28	4.00	Ga0113589_178	NODE_7_length_92195_cov_229.788767
1	4592	40382	35757	4592	4626	99.27	4592	107565	100.00	4.30	Ga0113589_180	NODE_6_length_107565_cov_195.627886
