/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79717.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.87.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	16923	31546	14621	16923	16926	99.86	16923	114950	100.00	14.72	Ga0113606_1063	NODE_3_length_114950_cov_67.185865
1	5581	18911	13331	5581	5581	99.96	5581	35776	100.00	15.60	Ga0113606_1064	NODE_17_length_35776_cov_67.517147
1	16660	91693	108366	16660	16674	99.86	16660	294627	100.00	5.66	Ga0113606_1065	NODE_1_length_294627_cov_72.535326
1	4609	170101	174709	4609	4609	99.91	4609	284652	100.00	1.62	Ga0113606_1066	NODE_2_length_284652_cov_75.606327
1	5017	5430	10477	5017	5048	99.25	5017	20929	100.00	24.12	Ga0113606_1067	NODE_23_length_20929_cov_71.391636
453	5640	26417	21223	5188	5195	98.21	5640	56184	91.99	9.25	Ga0113606_1068	NODE_11_length_56184_cov_77.940245
1	4450	58877	54425	4450	4453	99.78	4450	284652	100.00	1.56	Ga0113606_1069	NODE_2_length_284652_cov_75.606327
1	5982	70454	64481	5982	5974	99.73	5982	284652	100.00	2.10	Ga0113606_1070	NODE_2_length_284652_cov_75.606327
1	3310	18016	21321	3310	3306	99.73	3310	59120	100.00	5.59	Ga0113606_1071	NODE_10_length_59120_cov_70.013866
1	4105	27380	31487	4105	4108	99.12	4105	284652	100.00	1.44	Ga0113606_1072	NODE_2_length_284652_cov_75.606327
1	4093	17858	13766	4093	4093	98.73	4325	27285	94.64	15.00	Ga0113606_1073	NODE_20_length_27285_cov_56.163295
1	4133	22725	26837	4133	4113	99.42	4326	59120	95.54	6.96	Ga0113606_1074	NODE_10_length_59120_cov_70.013866
1	5191	12857	7663	5191	5195	99.62	5191	33472	100.00	15.52	Ga0113606_1075	NODE_19_length_33472_cov_60.059940
1	3233	1270	4492	3233	3223	99.20	3233	7798	100.00	41.33	Ga0113606_1076	NODE_32_length_7798_cov_61.014206
1	3788	34616	38406	3788	3791	99.63	3788	64082	100.00	5.92	Ga0113606_1077	NODE_9_length_64082_cov_77.819764
1	7956	28582	20627	7956	7956	99.89	7956	294627	100.00	2.70	Ga0113606_1078	NODE_1_length_294627_cov_72.535326
1	10146	153487	163649	10146	10163	99.72	10146	294627	100.00	3.45	Ga0113606_1079	NODE_1_length_294627_cov_72.535326
1	3983	45735	41731	3983	4005	98.55	3983	114950	100.00	3.48	Ga0113606_1080	NODE_3_length_114950_cov_67.185865
1	3450	2003	5452	3450	3450	99.91	3450	33909	100.00	10.17	Ga0113606_1081	NODE_18_length_33909_cov_83.350889
1	3551	291316	287759	3551	3558	99.80	3551	294627	100.00	1.21	Ga0113606_1082	NODE_1_length_294627_cov_72.535326
1	7154	233469	240627	7154	7159	99.73	7154	294627	100.00	2.43	Ga0113606_1083	NODE_1_length_294627_cov_72.535326
1	4253	1250	5529	4253	4280	99.21	4253	20929	100.00	20.45	Ga0113606_1084	NODE_23_length_20929_cov_71.391636
1	3941	16297	12341	3941	3957	99.44	3941	56184	100.00	7.04	Ga0113606_1085	NODE_11_length_56184_cov_77.940245
1	4252	193473	189238	4252	4236	99.46	4252	284652	100.00	1.49	Ga0113606_1086	NODE_2_length_284652_cov_75.606327
1	5104	58233	53130	5104	5104	99.98	5104	96674	100.00	5.28	Ga0113606_1087	NODE_6_length_96674_cov_68.774964
1	3946	41781	45726	3946	3946	98.88	3946	96674	100.00	4.08	Ga0113606_1088	NODE_6_length_96674_cov_68.774964
1	4370	22658	27041	4370	4384	99.57	4370	284652	100.00	1.54	Ga0113606_1089	NODE_2_length_284652_cov_75.606327
1	3773	225788	229563	3773	3776	98.12	3773	294627	100.00	1.28	Ga0113606_1090	NODE_1_length_294627_cov_72.535326
1	4768	7896	12663	4768	4768	99.75	4768	76140	100.00	6.26	Ga0113606_1091	NODE_7_length_76140_cov_63.817783
1	5310	126367	131682	5310	5316	99.30	5310	294627	100.00	1.80	Ga0113606_1092	NODE_1_length_294627_cov_72.535326
1	6834	29861	22997	6834	6865	99.36	6834	46560	100.00	14.74	Ga0113606_1093	NODE_13_length_46560_cov_80.190646
1	6024	23245	29268	6024	6024	99.97	6024	48162	100.00	12.51	Ga0113606_1094	NODE_12_length_48162_cov_59.697653
1	3677	22113	18437	3677	3677	99.95	3677	76140	100.00	4.83	Ga0113606_1095	NODE_7_length_76140_cov_63.817783
1	8877	271233	280109	8877	8877	99.57	8877	284652	100.00	3.12	Ga0113606_1096	NODE_2_length_284652_cov_75.606327
2	4960	38757	43719	4959	4963	99.82	4960	76140	99.98	6.52	Ga0113606_1097	NODE_7_length_76140_cov_63.817783
1	5924	34459	28521	5924	5939	98.82	5924	56184	100.00	10.57	Ga0113606_1098	NODE_11_length_56184_cov_77.940245
1	4769	8781	13540	4769	4760	99.31	4769	27285	100.00	17.45	Ga0113606_1099	NODE_20_length_27285_cov_56.163295
1	4238	45627	49866	4238	4240	99.76	4238	96674	100.00	4.39	Ga0113606_1100	NODE_6_length_96674_cov_68.774964
1	3865	202048	205942	3865	3895	99.15	3865	284652	100.00	1.37	Ga0113606_1102	NODE_2_length_284652_cov_75.606327
1	4168	139557	135390	4168	4168	98.44	4168	294627	100.00	1.41	Ga0113606_1103	NODE_1_length_294627_cov_72.535326
1	3228	114139	117359	3228	3221	99.29	3228	294627	100.00	1.09	Ga0113606_1104	NODE_1_length_294627_cov_72.535326
1	5613	29093	23473	5613	5621	99.79	5613	96674	100.00	5.81	Ga0113606_1105	NODE_6_length_96674_cov_68.774964
1	3781	256082	259867	3781	3786	99.66	3781	284652	100.00	1.33	Ga0113606_1106	NODE_2_length_284652_cov_75.606327
1	3638	12473	8836	3638	3638	99.70	3638	14635	100.00	24.86	Ga0113606_1107	NODE_25_length_14635_cov_71.574211
1	3372	154424	151059	3372	3366	99.56	3374	284652	99.94	1.18	Ga0113606_1108	NODE_2_length_284652_cov_75.606327
1	6065	92116	98184	6065	6069	98.95	6065	284652	100.00	2.13	Ga0113606_1110	NODE_2_length_284652_cov_75.606327
1	3072	8971	12061	3072	3091	99.19	3072	21098	100.00	14.65	Ga0113606_1111	NODE_22_length_21098_cov_74.738488
2235	4364	30633	32778	2130	2146	99.07	4364	59120	48.81	3.63	Ga0113606_1112	NODE_10_length_59120_cov_70.013866
1	7914	7940	1	7914	7940	98.73	8466	36052	93.48	22.02	Ga0113606_1113	NODE_16_length_36052_cov_79.389310
1	3093	167101	170193	3093	3093	99.87	3093	284652	100.00	1.09	Ga0113606_1114	NODE_2_length_284652_cov_75.606327
1	4711	10532	15242	4711	4711	99.81	4711	36052	100.00	13.07	Ga0113606_1115	NODE_16_length_36052_cov_79.389310
