/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79706.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.36.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	4412	10378	5967	4412	4412	99.98	4412	12412	100.00	35.55	Ga0113594_1052	NODE_52_length_12412_cov_3.975318
937	4410	21848	18375	3474	3474	99.88	4410	21848	78.78	15.90	Ga0113594_1053	NODE_33_length_21848_cov_4.770339
1	4366	22269	26634	4366	4366	99.95	4366	26782	100.00	16.30	Ga0113594_1054	NODE_25_length_26782_cov_5.164815
1	4339	15986	11648	4339	4339	99.98	4339	57833	100.00	7.50	Ga0113594_1055	NODE_4_length_57833_cov_4.810101
1	4334	41459	45792	4334	4334	99.98	4334	48175	100.00	9.00	Ga0113594_1056	NODE_6_length_48175_cov_4.525998
1	4307	17793	22099	4307	4307	99.49	4307	36117	100.00	11.93	Ga0113594_1057	NODE_17_length_36117_cov_5.108175
1	4264	14238	18501	4264	4264	99.91	4264	20400	100.00	20.90	Ga0113594_1058	NODE_35_length_20400_cov_4.504301
1	4250	12247	7998	4250	4250	100.00	4250	20207	100.00	21.03	Ga0113594_1059	NODE_36_length_20207_cov_4.203454
1	4208	51284	55491	4208	4208	100.00	4208	63530	100.00	6.62	Ga0113594_1060	NODE_2_length_63530_cov_4.862434
1	4199	22369	26567	4199	4199	99.95	4199	45758	100.00	9.18	Ga0113594_1061	NODE_8_length_45758_cov_5.465702
1	4183	4371	189	4183	4183	99.95	4183	30631	100.00	13.66	Ga0113594_1063	NODE_20_length_30631_cov_4.358222
1	4165	2326	6490	4165	4165	99.93	4173	6561	99.81	63.48	Ga0113594_1064	NODE_76_length_6561_cov_4.625730
1	4142	6748	2607	4142	4142	100.00	4142	13871	100.00	29.86	Ga0113594_1065	NODE_51_length_13871_cov_4.945498
1	4130	4720	8849	4130	4130	100.00	4130	57833	100.00	7.14	Ga0113594_1066	NODE_4_length_57833_cov_4.810101
1	4074	4074	1	4074	4074	100.00	4074	11233	100.00	36.27	Ga0113594_1067	NODE_56_length_11233_cov_4.401861
1	4061	13707	17767	4061	4061	99.98	4061	17956	100.00	22.62	Ga0113594_1068	NODE_41_length_17956_cov_4.040054
1	4040	922	4961	4040	4040	99.98	4040	30301	100.00	13.33	Ga0113594_1071	NODE_21_length_30301_cov_4.789096
1	4007	8776	12782	4007	4007	100.00	4007	32035	100.00	12.51	Ga0113594_1072	NODE_19_length_32035_cov_4.261351
1	4004	57727	53724	4004	4004	100.00	4004	77679	100.00	5.15	Ga0113594_1073	NODE_1_length_77679_cov_5.418324
1265	3977	99	2811	2713	2713	99.78	3977	9738	68.22	27.86	Ga0113594_1074	NODE_57_length_9738_cov_4.811422
1	3963	13472	9510	3963	3963	99.97	3963	25659	100.00	15.44	Ga0113594_1075	NODE_27_length_25659_cov_4.521520
1	1657	19963	21619	1657	1657	99.94	3955	21619	41.90	7.66	Ga0113594_1076	NODE_34_length_21619_cov_4.728112
1800	3955	4776	2621	2156	2156	98.84	3955	4819	54.51	44.74	Ga0113594_1076	NODE_88_length_4819_cov_4.449412
557	3884	11665	8338	3328	3328	100.00	3884	13871	85.68	23.99	Ga0113594_1077	NODE_51_length_13871_cov_4.945498
1	3877	7165	3289	3877	3877	100.00	3877	38094	100.00	10.18	Ga0113594_1078	NODE_14_length_38094_cov_4.320408
1	3857	7112	10968	3857	3857	99.97	3857	19575	100.00	19.70	Ga0113594_1079	NODE_38_length_19575_cov_4.447541
1	3847	4375	8221	3847	3847	99.97	3847	45758	100.00	8.41	Ga0113594_1080	NODE_8_length_45758_cov_5.465702
1	3836	13180	9345	3836	3836	99.97	3836	29571	100.00	12.97	Ga0113594_1081	NODE_23_length_29571_cov_4.654560
1	3816	10776	14591	3816	3816	100.00	3816	17059	100.00	22.37	Ga0113594_1082	NODE_44_length_17059_cov_5.045813
1	3811	9417	5607	3811	3811	100.00	3811	23975	100.00	15.90	Ga0113594_1083	NODE_30_length_23975_cov_4.539465
1	3808	7934	11741	3808	3808	99.97	3808	11894	100.00	32.02	Ga0113594_1084	NODE_53_length_11894_cov_5.209139
67	2591	33189	30649	2525	2541	90.24	3792	40056	66.59	6.34	Ga0113594_1085	NODE_12_length_40056_cov_5.517462
1	3786	31449	35234	3786	3786	99.92	3786	63530	100.00	5.96	Ga0113594_1086	NODE_2_length_63530_cov_4.862434
1	3769	27396	23628	3769	3769	100.00	3769	41955	100.00	8.98	Ga0113594_1087	NODE_11_length_41955_cov_5.340692
1	3761	12759	8999	3761	3761	99.89	3761	40056	100.00	9.39	Ga0113594_1088	NODE_12_length_40056_cov_5.517462
1	3707	2079	5785	3707	3707	100.00	3707	19301	100.00	19.21	Ga0113594_1091	NODE_40_length_19301_cov_5.058973
1	3706	5040	1335	3706	3706	99.97	3706	16327	100.00	22.70	Ga0113594_1092	NODE_46_length_16327_cov_5.162365
1	3671	1740	5410	3671	3671	100.00	3671	16236	100.00	22.61	Ga0113594_1093	NODE_48_length_16236_cov_4.407362
1	2422	55412	57833	2422	2422	99.92	3663	57833	66.12	4.19	Ga0113594_1094	NODE_4_length_57833_cov_4.810101
1	1659	1659	1	1659	1659	100.00	3637	77679	45.61	2.14	Ga0113594_1095	NODE_1_length_77679_cov_5.418324
1	3614	8525	12138	3614	3614	100.00	3614	23990	100.00	15.06	Ga0113594_1096	NODE_29_length_23990_cov_4.617673
1	3550	23254	19705	3550	3550	99.97	3550	57833	100.00	6.14	Ga0113594_1098	NODE_4_length_57833_cov_4.810101
2138	3544	34622	36033	1407	1412	82.77	3544	36869	39.70	3.83	Ga0113594_1099	NODE_16_length_36869_cov_4.710219
1	3526	10438	13963	3526	3526	99.97	3526	23353	100.00	15.10	Ga0113594_1101	NODE_31_length_23353_cov_4.099837
1	3493	46321	49813	3493	3493	99.97	3493	77679	100.00	4.50	Ga0113594_1103	NODE_1_length_77679_cov_5.418324
1	3487	44910	48396	3487	3487	100.00	3487	50054	100.00	6.97	Ga0113594_1104	NODE_5_length_50054_cov_5.083802
1	3481	19362	22842	3481	3481	100.00	3481	77679	100.00	4.48	Ga0113594_1105	NODE_1_length_77679_cov_5.418324
1	3475	19432	22906	3475	3475	99.97	3475	23975	100.00	14.49	Ga0113594_1106	NODE_30_length_23975_cov_4.539465
1	3474	14660	11187	3474	3474	100.00	3474	36117	100.00	9.62	Ga0113594_1107	NODE_17_length_36117_cov_5.108175
1	3467	28842	25376	3467	3467	99.97	3467	37458	100.00	9.26	Ga0113594_1108	NODE_15_length_37458_cov_4.849290
1	3455	26590	30044	3455	3455	100.00	3455	30631	100.00	11.28	Ga0113594_1109	NODE_20_length_30631_cov_4.358222
1	3442	21379	24820	3442	3442	100.00	3442	32364	100.00	10.64	Ga0113594_1110	NODE_18_length_32364_cov_4.779040
1	3414	5450	8863	3414	3414	99.94	3414	21848	100.00	15.63	Ga0113594_1111	NODE_33_length_21848_cov_4.770339
1	3412	18384	21795	3412	3412	99.97	3412	40056	100.00	8.52	Ga0113594_1112	NODE_12_length_40056_cov_5.517462
1	3383	22922	26304	3383	3383	100.00	3383	63330	100.00	5.34	Ga0113594_1113	NODE_3_length_63330_cov_4.321675
1	3355	47821	44467	3355	3355	100.00	3355	63530	100.00	5.28	Ga0113594_1114	NODE_2_length_63530_cov_4.862434
1	3058	38898	41955	3058	3058	99.77	3350	41955	91.28	7.29	Ga0113594_1115	NODE_11_length_41955_cov_5.340692
1	3329	37564	34236	3329	3329	99.97	3329	43924	100.00	7.58	Ga0113594_1117	NODE_9_length_43924_cov_5.366569
1	3317	9547	6231	3317	3317	100.00	3317	19301	100.00	17.19	Ga0113594_1119	NODE_40_length_19301_cov_5.058973
1	3197	33329	30133	3197	3197	100.00	3197	37458	100.00	8.53	Ga0113594_1121	NODE_15_length_37458_cov_4.849290
1	3178	33574	36751	3178	3178	99.97	3178	45758	100.00	6.95	Ga0113594_1122	NODE_8_length_45758_cov_5.465702
1	3167	1152	4318	3167	3167	99.97	3167	32035	100.00	9.89	Ga0113594_1123	NODE_19_length_32035_cov_4.261351
1	3142	16549	19690	3142	3142	99.97	3142	23990	100.00	13.10	Ga0113594_1124	NODE_29_length_23990_cov_4.617673
1	3134	7127	3994	3134	3134	99.97	3134	36869	100.00	8.50	Ga0113594_1127	NODE_16_length_36869_cov_4.710219
561	3109	1	2549	2549	2549	99.96	3109	17937	81.99	14.21	Ga0113594_1128	NODE_42_length_17937_cov_4.242534
6	3104	62885	59787	3099	3099	100.00	3104	63330	99.84	4.89	Ga0113594_1129	NODE_3_length_63330_cov_4.321675
1	3103	26601	23499	3103	3103	100.00	3103	30631	100.00	10.13	Ga0113594_1130	NODE_20_length_30631_cov_4.358222
1	3102	3370	6471	3102	3102	99.97	3102	8716	100.00	35.59	Ga0113594_1131	NODE_61_length_8716_cov_4.167994
1	3079	16991	13913	3079	3079	100.00	3079	20207	100.00	15.24	Ga0113594_1133	NODE_36_length_20207_cov_4.203454
1	3059	15550	12492	3059	3059	100.00	3059	48175	100.00	6.35	Ga0113594_1134	NODE_6_length_48175_cov_4.525998
1	3050	3666	617	3050	3050	99.97	3050	6118	100.00	49.85	Ga0113594_1135	NODE_78_length_6118_cov_4.609599
1	2120	40081	42200	2120	2120	99.91	3018	42614	70.25	4.97	Ga0113594_1137	NODE_10_length_42614_cov_5.157452
1	3002	7896	4895	3002	3002	99.87	3002	11343	100.00	26.47	Ga0113594_1138	NODE_55_length_11343_cov_4.137491
