/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79712.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.186.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
323	9466	170932	161789	9144	9144	99.97	9466	170932	96.60	5.35	Ga0113601_1085	NODE_121_length_170932_cov_8.638951
1	9053	21071	12019	9053	9053	100.00	9053	27817	100.00	32.54	Ga0113601_1087	NODE_2782_length_27817_cov_8.044485
1	4209	6749	2541	4209	4209	99.55	4209	26659	100.00	15.79	Ga0113601_1088	NODE_2936_length_26659_cov_8.031311
1	3005	5479	8483	3005	3005	99.87	3005	20342	100.00	14.77	Ga0113601_1098	NODE_4192_length_20342_cov_7.712722
1	4183	19270	23452	4183	4183	99.98	4183	139277	100.00	3.00	Ga0113601_1107	NODE_187_length_139277_cov_8.443637
1056	4167	9703	6592	3112	3112	100.00	4167	9703	74.68	32.07	Ga0113601_1108	NODE_10535_length_9703_cov_8.268138
1	18046	23105	5060	18046	18046	99.97	18046	40493	100.00	44.57	Ga0113601_1111	NODE_1623_length_40493_cov_8.324620
1	3855	20045	16191	3855	3855	99.95	3855	70077	100.00	5.50	Ga0113601_1116	NODE_633_length_70077_cov_7.632058
1	7391	20572	13182	7391	7391	100.00	7391	61645	100.00	11.99	Ga0113601_1122	NODE_796_length_61645_cov_8.937522
1	3703	7296	10998	3703	3703	99.81	3703	17428	100.00	21.25	Ga0113601_1128	NODE_5111_length_17428_cov_8.554942
1	2224	15205	17428	2224	2224	100.00	3319	17428	67.01	12.76	Ga0113601_1129	NODE_5111_length_17428_cov_8.554942
2170	3319	1	1150	1150	1150	99.39	3319	53405	34.65	2.15	Ga0113601_1129	NODE_1031_length_53405_cov_9.148922
4	3579	16745	20320	3576	3576	100.00	3579	129014	99.92	2.77	Ga0113601_1131	NODE_214_length_129014_cov_8.156081
1	3250	21265	18016	3250	3250	100.00	3250	27037	100.00	12.02	Ga0113601_1132	NODE_2897_length_27037_cov_8.486287
1	4647	39572	44218	4647	4647	99.96	4647	91754	100.00	5.06	Ga0113601_1134	NODE_409_length_91754_cov_8.350985
1	9596	86015	76420	9596	9596	100.00	9596	108882	100.00	8.81	Ga0113601_1135	NODE_291_length_108882_cov_9.060711
1	8537	64019	72555	8537	8537	100.00	8537	163282	100.00	5.23	Ga0113601_1136	NODE_130_length_163282_cov_9.255914
1	3317	16459	19775	3317	3317	100.00	6493	80560	51.09	4.12	Ga0113601_1137	NODE_484_length_80560_cov_8.724713
3300	6493	19876	23069	3194	3194	99.78	6493	80560	49.19	3.96	Ga0113601_1137	NODE_484_length_80560_cov_8.724713
1	9609	10276	668	9609	9609	99.99	9609	71260	100.00	13.48	Ga0113601_1139	NODE_618_length_71260_cov_8.922126
1	9597	49137	58733	9597	9597	99.95	9597	70077	100.00	13.69	Ga0113601_1140	NODE_633_length_70077_cov_7.632058
1	3305	3467	6771	3305	3305	99.91	3305	16911	100.00	19.54	Ga0113601_1142	NODE_5316_length_16911_cov_8.145942
1	3479	43913	40435	3479	3479	100.00	3479	69530	100.00	5.00	Ga0113601_1145	NODE_638_length_69530_cov_8.224412
1	6882	18075	11194	6882	6882	99.99	6882	27037	100.00	25.45	Ga0113601_1146	NODE_2897_length_27037_cov_8.486287
147	3425	111826	108548	3279	3279	100.00	3425	111826	95.74	2.93	Ga0113601_1155	NODE_275_length_111826_cov_8.501651
2	3750	24766	21018	3749	3749	100.00	3750	170932	99.97	2.19	Ga0113601_1158	NODE_121_length_170932_cov_8.638951
1	4796	56684	51889	4796	4796	99.96	4796	180756	100.00	2.65	Ga0113601_1160	NODE_108_length_180756_cov_8.044189
1	5771	82343	76573	5771	5771	99.98	5771	84139	100.00	6.86	Ga0113601_1161	NODE_451_length_84139_cov_8.195519
1	5416	49611	44196	5416	5416	99.96	5416	91754	100.00	5.90	Ga0113601_1168	NODE_409_length_91754_cov_8.350985
1	7842	82061	74220	7842	7842	99.97	7842	139277	100.00	5.63	Ga0113601_1171	NODE_187_length_139277_cov_8.443637
1	15716	27578	43293	15716	15716	99.97	15716	53405	100.00	29.43	Ga0113601_1172	NODE_1031_length_53405_cov_9.148922
1	3684	6086	9769	3684	3684	99.73	3684	61645	100.00	5.98	Ga0113601_1173	NODE_796_length_61645_cov_8.937522
1	3311	805	4115	3311	3311	99.82	3313	84139	99.94	3.94	Ga0113601_1174	NODE_451_length_84139_cov_8.195519
1	15576	17915	33490	15576	15576	99.99	15576	108882	100.00	14.31	Ga0113601_1175	NODE_291_length_108882_cov_9.060711
1	3421	10031	13451	3421	3421	100.00	3421	19295	100.00	17.73	Ga0113601_1176	NODE_4482_length_19295_cov_7.097453
1	3664	5725	9388	3664	3664	99.92	3664	14998	100.00	24.43	Ga0113601_1177	NODE_6217_length_14998_cov_7.443619
1	7581	12058	4478	7581	7581	100.00	7581	27817	100.00	27.25	Ga0113601_1183	NODE_2782_length_27817_cov_8.044485
1	12413	60690	73102	12413	12413	99.96	12413	94004	100.00	13.20	Ga0113601_1186	NODE_392_length_94004_cov_7.768481
1	5800	143489	149288	5800	5800	99.97	5800	180756	100.00	3.21	Ga0113601_1188	NODE_108_length_180756_cov_8.044189
1	4060	108541	104482	4060	4060	99.51	4060	111826	100.00	3.63	Ga0113601_1190	NODE_275_length_111826_cov_8.501651
1	4578	39330	43907	4578	4578	99.96	4578	71260	100.00	6.42	Ga0113601_1192	NODE_618_length_71260_cov_8.922126
1	4106	28212	32317	4106	4106	99.83	4106	40493	100.00	10.14	Ga0113601_1199	NODE_1623_length_40493_cov_8.324620
1	6061	70371	76431	6061	6061	99.97	6061	84139	100.00	7.20	Ga0113601_1200	NODE_451_length_84139_cov_8.195519
2	9618	113008	122624	9617	9617	99.98	9618	139277	99.99	6.90	Ga0113601_1202	NODE_187_length_139277_cov_8.443637
1	3279	32637	29359	3279	3279	99.79	3279	54158	100.00	6.05	Ga0113601_1204	NODE_1006_length_54158_cov_7.755670
1	8766	88998	97763	8766	8766	99.98	8766	180756	100.00	4.85	Ga0113601_1207	NODE_108_length_180756_cov_8.044189
1	24710	128290	103581	24710	24710	99.99	24710	163282	100.00	15.13	Ga0113601_1211	NODE_130_length_163282_cov_9.255914
1	4867	5274	10140	4867	4867	99.98	4867	68507	100.00	7.10	Ga0113601_1213	NODE_658_length_68507_cov_7.842795
1	5601	111271	116871	5601	5601	100.00	5601	170932	100.00	3.28	Ga0113601_1214	NODE_121_length_170932_cov_8.638951
1	5601	39175	33575	5601	5601	100.00	5601	91754	100.00	6.10	Ga0113601_1216	NODE_409_length_91754_cov_8.350985
1	6572	25066	31637	6572	6572	99.98	6572	46149	100.00	14.24	Ga0113601_1219	NODE_1314_length_46149_cov_7.590489
4	9042	52969	62007	9039	9039	99.98	9042	170932	99.97	5.29	Ga0113601_1220	NODE_121_length_170932_cov_8.638951
1	6401	7584	13984	6401	6401	99.98	6401	25525	100.00	25.08	Ga0113601_1224	NODE_3089_length_25525_cov_7.747899
1	7712	12949	5238	7712	7712	99.81	7712	23686	100.00	32.56	Ga0113601_1226	NODE_3422_length_23686_cov_7.617325
1	11129	44409	55537	11129	11129	99.98	11129	116725	100.00	9.53	Ga0113601_1227	NODE_256_length_116725_cov_8.942427
1	14262	63538	77799	14262	14262	99.99	14262	111826	100.00	12.75	Ga0113601_1238	NODE_275_length_111826_cov_8.501651
1	14568	34031	19464	14568	14568	99.99	14568	69530	100.00	20.95	Ga0113601_1240	NODE_638_length_69530_cov_8.224412
1	3786	97537	101322	3786	3786	100.00	3786	139277	100.00	2.72	Ga0113601_1241	NODE_187_length_139277_cov_8.443637
1	6519	3984	10502	6519	6519	100.00	6519	91754	100.00	7.10	Ga0113601_1242	NODE_409_length_91754_cov_8.350985
40	3937	57490	53593	3898	3898	99.97	3937	91754	99.01	4.25	Ga0113601_1248	NODE_409_length_91754_cov_8.350985
1	3852	36204	32353	3852	3852	99.95	3852	70077	100.00	5.50	Ga0113601_1253	NODE_633_length_70077_cov_7.632058
1	4033	20765	24797	4033	4033	99.93	4033	116725	100.00	3.46	Ga0113601_1254	NODE_256_length_116725_cov_8.942427
1	18509	78041	59533	18509	18509	100.00	18509	107666	100.00	17.19	Ga0113601_1260	NODE_296_length_107666_cov_8.627259
1	10822	47930	58751	10822	10822	99.98	10822	139277	100.00	7.77	Ga0113601_1264	NODE_187_length_139277_cov_8.443637
1	4692	54227	49536	4692	4692	100.00	4692	68507	100.00	6.85	Ga0113601_1276	NODE_658_length_68507_cov_7.842795
1	4445	138722	143166	4445	4445	99.98	4445	180756	100.00	2.46	Ga0113601_1277	NODE_108_length_180756_cov_8.044189
1	4567	73589	78156	4567	4568	99.93	4567	80560	100.00	5.67	Ga0113601_1288	NODE_484_length_80560_cov_8.724713
1	7782	39546	31765	7782	7782	99.92	7782	80560	100.00	9.66	Ga0113601_1289	NODE_484_length_80560_cov_8.724713
1	3994	290	4283	3994	3994	99.52	3994	8809	100.00	45.34	Ga0113601_1297	NODE_11910_length_8809_cov_7.425063
1	13052	19097	32148	13052	13052	100.00	13052	44633	100.00	29.24	Ga0113601_1298	NODE_1387_length_44633_cov_8.239176
1	9851	6980	16830	9851	9851	100.00	9851	16911	100.00	58.25	Ga0113601_1300	NODE_5316_length_16911_cov_8.145942
1	3066	158869	155804	3066	3066	99.97	3066	180756	100.00	1.70	Ga0113601_1302	NODE_108_length_180756_cov_8.044189
1	3185	75030	71846	3185	3185	100.00	3185	180756	100.00	1.76	Ga0113601_1303	NODE_108_length_180756_cov_8.044189
1	4854	13447	18300	4854	4854	99.88	4854	23257	100.00	20.87	Ga0113601_1306	NODE_3515_length_23257_cov_8.022239
1	4279	4305	27	4279	4279	99.98	4279	5771	100.00	74.15	Ga0113601_1307	NODE_20934_length_5771_cov_8.924598
1	3875	94655	90781	3875	3875	100.00	3875	108882	100.00	3.56	Ga0113601_1308	NODE_291_length_108882_cov_9.060711
1	4300	134461	138760	4300	4300	100.00	4300	180756	100.00	2.38	Ga0113601_1309	NODE_108_length_180756_cov_8.044189
1	8663	93949	85287	8663	8663	99.99	8663	94004	100.00	9.22	Ga0113601_1312	NODE_392_length_94004_cov_7.768481
1	8660	39816	31149	8660	8668	99.91	8660	61645	100.00	14.06	Ga0113601_1313	NODE_796_length_61645_cov_8.937522
1	3900	28305	32204	3900	3900	99.97	3900	180756	100.00	2.16	Ga0113601_1318	NODE_108_length_180756_cov_8.044189
1	16558	44884	61441	16558	16558	99.98	16558	86865	100.00	19.06	Ga0113601_1324	NODE_435_length_86865_cov_8.296429
1	8792	33204	41995	8792	8792	100.00	8792	64392	100.00	13.65	Ga0113601_1327	NODE_735_length_64392_cov_7.871070
1	4103	7033	2931	4103	4103	99.98	4103	9466	100.00	43.34	Ga0113601_1329	NODE_10886_length_9466_cov_8.056317
1	6208	81147	87354	6208	6208	99.97	6208	180756	100.00	3.43	Ga0113601_1332	NODE_108_length_180756_cov_8.044189
1	5802	5997	196	5802	5802	100.00	5802	111826	100.00	5.19	Ga0113601_1336	NODE_275_length_111826_cov_8.501651
1	4676	6465	11140	4676	4676	99.91	4676	54158	100.00	8.63	Ga0113601_1339	NODE_1006_length_54158_cov_7.755670
1	6842	78190	71349	6842	6842	99.99	6842	170932	100.00	4.00	Ga0113601_1344	NODE_121_length_170932_cov_8.638951
1	6390	84257	90646	6390	6390	99.92	6390	111826	100.00	5.71	Ga0113601_1347	NODE_275_length_111826_cov_8.501651
1	3836	133499	129664	3836	3836	100.00	3836	170932	100.00	2.24	Ga0113601_1348	NODE_121_length_170932_cov_8.638951
1	7630	8511	882	7630	7630	99.97	7630	69530	100.00	10.97	Ga0113601_1349	NODE_638_length_69530_cov_8.224412
1	3727	41924	38198	3727	3727	100.00	3729	180756	99.95	2.06	Ga0113601_1358	NODE_108_length_180756_cov_8.044189
1	8532	12929	4398	8532	8532	99.96	8532	44633	100.00	19.12	Ga0113601_1359	NODE_1387_length_44633_cov_8.239176
1	4117	13400	17516	4117	4117	99.98	4117	19295	100.00	21.34	Ga0113601_1360	NODE_4482_length_19295_cov_7.097453
1	6941	134554	127614	6941	6941	99.99	6941	180756	100.00	3.84	Ga0113601_1362	NODE_108_length_180756_cov_8.044189
1	3059	67508	70566	3059	3059	99.90	3059	71260	100.00	4.29	Ga0113601_1368	NODE_618_length_71260_cov_8.922126
1	4999	4664	9662	4999	4999	99.96	4999	9668	100.00	51.71	Ga0113601_1374	NODE_10585_length_9668_cov_8.038698
1	3417	3429	13	3417	3417	100.00	3417	10483	100.00	32.60	Ga0113601_1381	NODE_9613_length_10483_cov_7.820292
1	3504	35001	31498	3504	3504	100.00	3504	94004	100.00	3.73	Ga0113601_1385	NODE_392_length_94004_cov_7.768481
1	5115	72565	77679	5115	5115	100.00	5115	163282	100.00	3.13	Ga0113601_1390	NODE_130_length_163282_cov_9.255914
1	3071	108883	111953	3071	3071	99.97	3071	129014	100.00	2.38	Ga0113601_1391	NODE_214_length_129014_cov_8.156081
1	7813	88171	80359	7813	7813	99.96	7813	107666	100.00	7.26	Ga0113601_1392	NODE_296_length_107666_cov_8.627259
1	15711	48290	32580	15711	15711	99.96	15711	170932	100.00	9.19	Ga0113601_1393	NODE_121_length_170932_cov_8.638951
1	16697	122581	139277	16697	16697	100.00	17074	139277	97.79	11.99	Ga0113601_1395	NODE_187_length_139277_cov_8.443637
1	3062	77446	74385	3062	3062	100.00	3062	86865	100.00	3.53	Ga0113601_1397	NODE_435_length_86865_cov_8.296429
1	3324	3716	393	3324	3324	99.82	3324	9703	100.00	34.26	Ga0113601_1399	NODE_10535_length_9703_cov_8.268138
1	4658	124078	119421	4658	4658	99.96	4658	180756	100.00	2.58	Ga0113601_1403	NODE_108_length_180756_cov_8.044189
1	5406	36587	41992	5406	5406	100.00	5406	163282	100.00	3.31	Ga0113601_1404	NODE_130_length_163282_cov_9.255914
1	3465	12766	16230	3465	3465	100.00	3465	180756	100.00	1.92	Ga0113601_1406	NODE_108_length_180756_cov_8.044189
1	3498	50661	54158	3498	3498	99.97	3527	54158	99.18	6.46	Ga0113601_1408	NODE_1006_length_54158_cov_7.755670
1	4499	7622	12120	4499	4499	100.00	4499	170932	100.00	2.63	Ga0113601_1412	NODE_121_length_170932_cov_8.638951
1	4021	6760	10780	4021	4021	100.00	4021	10863	100.00	37.02	Ga0113601_1413	NODE_9205_length_10863_cov_8.157106
1	4977	8983	13959	4977	4977	99.98	4977	20342	100.00	24.47	Ga0113601_1416	NODE_4192_length_20342_cov_7.712722
1	6127	6615	489	6127	6127	99.95	6127	107666	100.00	5.69	Ga0113601_1417	NODE_296_length_107666_cov_8.627259
65	3197	12317	15449	3133	3133	100.00	3197	20498	98.00	15.28	Ga0113601_1418	NODE_4160_length_20498_cov_7.663797
1	7461	128084	120624	7461	7461	100.00	7461	170932	100.00	4.36	Ga0113601_1421	NODE_121_length_170932_cov_8.638951
1	3852	21978	25829	3852	3852	99.97	3852	86865	100.00	4.43	Ga0113601_1423	NODE_435_length_86865_cov_8.296429
1	5454	409	5862	5454	5454	100.00	5454	20173	100.00	27.04	Ga0113601_1425	NODE_4236_length_20173_cov_8.191172
1	5559	21125	15567	5559	5559	99.96	5559	64392	100.00	8.63	Ga0113601_1427	NODE_735_length_64392_cov_7.871070
1	5423	49305	54727	5423	5423	99.98	5423	69530	100.00	7.80	Ga0113601_1428	NODE_638_length_69530_cov_8.224412
1	9674	51193	60866	9674	9674	99.97	9674	84139	100.00	11.50	Ga0113601_1430	NODE_451_length_84139_cov_8.195519
1	4515	14099	9585	4515	4515	100.00	4515	69530	100.00	6.49	Ga0113601_1431	NODE_638_length_69530_cov_8.224412
1	3892	4486	8377	3892	3892	99.82	3892	18186	100.00	21.40	Ga0113601_1436	NODE_4823_length_18186_cov_8.782031
1	24464	16130	40593	24464	24464	100.00	24510	40601	99.81	60.25	Ga0113601_1438	NODE_1617_length_40601_cov_8.754304
1	4404	21250	25653	4404	4404	100.00	4404	27817	100.00	15.83	Ga0113601_1443	NODE_2782_length_27817_cov_8.044485
1	3319	2837	6155	3319	3319	99.91	11488	116725	28.89	2.84	Ga0113601_1446	NODE_256_length_116725_cov_8.942427
3265	11488	6256	14479	8224	8224	99.95	11488	116725	71.59	7.05	Ga0113601_1446	NODE_256_length_116725_cov_8.942427
1	7219	158744	165962	7219	7219	99.97	7219	180756	100.00	3.99	Ga0113601_1448	NODE_108_length_180756_cov_8.044189
1	6098	37964	31867	6098	6098	99.98	6098	139277	100.00	4.38	Ga0113601_1451	NODE_187_length_139277_cov_8.443637
1	1700	8315	10014	1700	1700	99.82	4740	10014	35.86	16.98	Ga0113601_1458	NODE_10146_length_10014_cov_8.496536
1646	4740	5605	2511	3095	3095	100.00	4740	5605	65.30	55.22	Ga0113601_1458	NODE_21757_length_5605_cov_9.004865
1	3884	116781	120664	3884	3884	99.97	3884	170932	100.00	2.27	Ga0113601_1464	NODE_121_length_170932_cov_8.638951
1	5594	30474	36067	5594	5594	100.00	5594	111826	100.00	5.00	Ga0113601_1475	NODE_275_length_111826_cov_8.501651
1	8902	61630	52729	8902	8902	99.91	8902	61645	100.00	14.44	Ga0113601_1476	NODE_796_length_61645_cov_8.937522
1	5127	2462	7588	5127	5127	99.96	5127	25525	100.00	20.09	Ga0113601_1480	NODE_3089_length_25525_cov_7.747899
1	6024	44488	50511	6024	6024	99.98	6024	64392	100.00	9.36	Ga0113601_1486	NODE_735_length_64392_cov_7.871070
1	3261	25105	28365	3261	3261	99.97	3261	180756	100.00	1.80	Ga0113601_1489	NODE_108_length_180756_cov_8.044189
1	8565	9414	17978	8565	8565	99.99	8565	20177	100.00	42.45	Ga0113601_1491	NODE_4232_length_20177_cov_8.019581
1	3487	37448	33962	3487	3487	99.97	3487	44633	100.00	7.81	Ga0113601_1499	NODE_1387_length_44633_cov_8.239176
1	3481	4318	7798	3481	3481	100.00	3481	163282	100.00	2.13	Ga0113601_1501	NODE_130_length_163282_cov_9.255914
1	5112	12839	7728	5112	5112	99.98	5112	163282	100.00	3.13	Ga0113601_1511	NODE_130_length_163282_cov_9.255914
1	5996	84204	78209	5996	5996	99.97	5996	170932	100.00	3.51	Ga0113601_1513	NODE_121_length_170932_cov_8.638951
1	4242	61947	66188	4242	4242	99.95	4242	170932	100.00	2.48	Ga0113601_1515	NODE_121_length_170932_cov_8.638951
1	5705	51277	56981	5705	5705	99.93	5705	71260	100.00	8.01	Ga0113601_1521	NODE_618_length_71260_cov_8.922126
1	5380	30798	25419	5380	5380	100.00	5380	129014	100.00	4.17	Ga0113601_1528	NODE_214_length_129014_cov_8.156081
1	6105	23513	17409	6105	6105	100.00	6105	25525	100.00	23.92	Ga0113601_1532	NODE_3089_length_25525_cov_7.747899
1	4172	52139	47968	4172	4172	100.00	4172	61645	100.00	6.77	Ga0113601_1533	NODE_796_length_61645_cov_8.937522
1	5367	14226	19592	5367	5367	99.96	5367	69530	100.00	7.72	Ga0113601_1535	NODE_638_length_69530_cov_8.224412
1	3064	11029	14092	3064	3064	99.74	3064	91754	100.00	3.34	Ga0113601_1537	NODE_409_length_91754_cov_8.350985
1	5694	45066	39373	5694	5694	99.98	5694	139277	100.00	4.09	Ga0113601_1539	NODE_187_length_139277_cov_8.443637
1	3529	9707	13235	3529	3529	100.00	3529	61645	100.00	5.72	Ga0113601_1540	NODE_796_length_61645_cov_8.937522
1	3436	79760	76325	3436	3436	99.91	3436	129014	100.00	2.66	Ga0113601_1541	NODE_214_length_129014_cov_8.156081
1	9081	43231	52311	9081	9081	99.97	9081	53405	100.00	17.00	Ga0113601_1545	NODE_1031_length_53405_cov_9.148922
1	4739	6683	11421	4739	4739	99.96	4739	107666	100.00	4.40	Ga0113601_1548	NODE_296_length_107666_cov_8.627259
1	8629	17952	9324	8629	8629	99.88	8629	108882	100.00	7.93	Ga0113601_1549	NODE_291_length_108882_cov_9.060711
1	6745	50128	43384	6745	6745	99.90	6895	129014	97.82	5.23	Ga0113601_1552	NODE_214_length_129014_cov_8.156081
1	13448	103910	90463	13448	13448	100.00	13448	116725	100.00	11.52	Ga0113601_1555	NODE_256_length_116725_cov_8.942427
2	5660	39839	45497	5659	5659	99.98	5660	68507	99.98	8.26	Ga0113601_1556	NODE_658_length_68507_cov_7.842795
1	3876	28942	32817	3876	3876	99.92	3876	170932	100.00	2.27	Ga0113601_1559	NODE_121_length_170932_cov_8.638951
1	3268	3243	6510	3268	3268	100.00	3268	64392	100.00	5.08	Ga0113601_1561	NODE_735_length_64392_cov_7.871070
1	4341	37256	41596	4341	4341	99.86	4341	45353	100.00	9.57	Ga0113601_1565	NODE_1356_length_45353_cov_8.401695
1	4996	23753	28748	4996	4996	100.00	4997	94004	99.98	5.31	Ga0113601_1566	NODE_392_length_94004_cov_7.768481
1	5503	70903	76405	5503	5503	99.96	5503	129014	100.00	4.27	Ga0113601_1572	NODE_214_length_129014_cov_8.156081
1	7654	24566	16913	7654	7654	99.97	7654	26659	100.00	28.71	Ga0113601_1574	NODE_2936_length_26659_cov_8.031311
1	3284	25157	21874	3284	3284	99.97	3284	180756	100.00	1.82	Ga0113601_1575	NODE_108_length_180756_cov_8.044189
1	4533	6557	2025	4533	4533	99.93	4533	139277	100.00	3.25	Ga0113601_1577	NODE_187_length_139277_cov_8.443637
1	4532	23195	27726	4532	4532	99.96	4532	64392	100.00	7.04	Ga0113601_1580	NODE_735_length_64392_cov_7.871070
1	5611	113059	107449	5611	5611	100.00	5611	139277	100.00	4.03	Ga0113601_1582	NODE_187_length_139277_cov_8.443637
1	3872	3872	1	3872	3872	100.00	4054	29747	95.51	13.02	Ga0113601_1584	NODE_2527_length_29747_cov_9.101543
1	14158	14093	28250	14158	14158	99.97	14158	91754	100.00	15.43	Ga0113601_1586	NODE_409_length_91754_cov_8.350985
1	3701	28014	31714	3701	3701	100.00	3701	107666	100.00	3.44	Ga0113601_1587	NODE_296_length_107666_cov_8.627259
1	10229	139468	129240	10229	10229	99.99	10229	163282	100.00	6.26	Ga0113601_1588	NODE_130_length_163282_cov_9.255914
1	16125	10814	26938	16125	16125	100.00	16125	84139	100.00	19.16	Ga0113601_1592	NODE_451_length_84139_cov_8.195519
1	6939	14911	7973	6939	6939	100.00	8431	26884	82.30	25.81	Ga0113601_1593	NODE_2910_length_26884_cov_8.061091
7203	8431	7872	6644	1229	1229	99.92	8431	26884	14.58	4.57	Ga0113601_1593	NODE_2910_length_26884_cov_8.061091
1	14634	79883	65250	14634	14634	99.97	14634	91754	100.00	15.95	Ga0113601_1594	NODE_409_length_91754_cov_8.350985
1	18797	64103	45307	18797	18797	99.98	18797	163282	100.00	11.51	Ga0113601_1599	NODE_130_length_163282_cov_9.255914
1	3810	19037	15228	3810	3810	100.00	3810	44633	100.00	8.54	Ga0113601_1602	NODE_1387_length_44633_cov_8.239176
1	6643	70060	63418	6643	6643	99.97	6643	86865	100.00	7.65	Ga0113601_1607	NODE_435_length_86865_cov_8.296429
4	3566	15694	19256	3563	3563	99.86	3566	20342	99.92	17.52	Ga0113601_1610	NODE_4192_length_20342_cov_7.712722
1	3772	5490	1719	3772	3772	99.95	3772	9825	100.00	38.39	Ga0113601_1611	NODE_10382_length_9825_cov_7.143193
1	8054	7994	16047	8054	8054	99.98	8054	37347	100.00	21.57	Ga0113601_1615	NODE_1826_length_37347_cov_9.000644
1	3722	20118	16397	3722	3722	99.79	4431	20173	84.00	18.45	Ga0113601_1616	NODE_4236_length_20173_cov_8.191172
2858	4431	12337	10764	1574	1574	99.17	4431	20173	35.52	7.80	Ga0113601_1616	NODE_4236_length_20173_cov_8.191172
1	10690	56879	67568	10690	10690	99.99	10690	71260	100.00	15.00	Ga0113601_1624	NODE_618_length_71260_cov_8.922126
