/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79717.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.29.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	7219	16889	24107	7219	7219	99.89	7219	62552	100.00	11.54	Ga0113606_1020	NODE_778_length_62552_cov_106.085044
1	5646	72919	78559	5646	5641	99.84	5646	113206	100.00	4.98	Ga0113606_1021	NODE_267_length_113206_cov_93.172539
1	4360	27316	31678	4360	4363	99.63	4360	39014	100.00	11.18	Ga0113606_1022	NODE_1721_length_39014_cov_112.980441
2211	4861	2661	1	2651	2661	99.02	4975	2661	53.29	100.00	Ga0113606_1023	NODE_61234_length_2661_cov_91.198388
1	4690	1238	5927	4690	4690	99.70	4690	11946	100.00	39.26	Ga0113606_1024	NODE_8201_length_11946_cov_99.855353
1	7227	27071	34297	7227	7227	99.85	7227	39164	100.00	18.45	Ga0113606_1025	NODE_1709_length_39164_cov_109.310977
1	4919	6066	11015	4919	4950	99.27	4919	13222	100.00	37.44	Ga0113606_1026	NODE_7257_length_13222_cov_95.840434
1	3921	33162	37084	3921	3923	99.69	3921	62552	100.00	6.27	Ga0113606_1027	NODE_778_length_62552_cov_106.085044
1	4403	19670	24106	4403	4437	98.94	4403	68741	100.00	6.45	Ga0113606_1028	NODE_652_length_68741_cov_127.977637
1	5182	17964	12776	5182	5189	99.77	5182	24634	100.00	21.06	Ga0113606_1029	NODE_3256_length_24634_cov_111.941739
705	3631	81971	79045	2927	2927	99.93	3631	81971	80.61	3.57	Ga0113606_1030	NODE_466_length_81971_cov_101.170895
1	4923	21839	26761	4923	4923	99.84	4923	36700	100.00	13.41	Ga0113606_1031	NODE_1879_length_36700_cov_115.662137
1	3240	6294	9533	3240	3240	99.72	3240	36700	100.00	8.83	Ga0113606_1032	NODE_1879_length_36700_cov_115.662137
1	3536	20122	16605	3536	3518	99.15	3536	68741	100.00	5.12	Ga0113606_1033	NODE_652_length_68741_cov_127.977637
1	3722	41364	37620	3722	3745	99.12	3722	75210	100.00	4.98	Ga0113606_1035	NODE_561_length_75210_cov_103.816739
1	4859	39177	44047	4859	4871	99.49	4859	45946	100.00	10.60	Ga0113606_1036	NODE_1328_length_45946_cov_106.201543
1	3213	10389	7156	3213	3234	98.55	3213	28583	100.00	11.31	Ga0113606_1037	NODE_2680_length_28583_cov_92.000315
1	8708	17945	26653	8708	8709	99.52	8708	81971	100.00	10.62	Ga0113606_1039	NODE_466_length_81971_cov_101.170895
1180	13802	1	12624	12623	12624	99.76	13802	13826	91.46	91.31	Ga0113606_1040	NODE_6857_length_13826_cov_123.210007
1	3066	21589	24658	3066	3070	99.58	3066	43876	100.00	7.00	Ga0113606_1041	NODE_1426_length_43876_cov_106.683257
1	4184	21764	17569	4184	4196	97.09	4184	39014	100.00	10.76	Ga0113606_1042	NODE_1721_length_39014_cov_112.980441
673	3692	1	3020	3020	3020	100.00	3692	29647	81.80	10.19	Ga0113606_1043	NODE_2542_length_29647_cov_79.093032
1	3311	37748	34422	3311	3327	99.22	3311	45946	100.00	7.24	Ga0113606_1044	NODE_1328_length_45946_cov_106.201543
1	4571	9559	4984	4571	4576	99.80	4571	43876	100.00	10.43	Ga0113606_1045	NODE_1426_length_43876_cov_106.683257
1	5536	10566	5039	5536	5528	99.71	5616	39014	98.58	14.17	Ga0113606_1046	NODE_1721_length_39014_cov_112.980441
1	2343	245	2585	2343	2341	89.41	3177	6519	73.75	35.91	Ga0113606_1047	NODE_17682_length_6519_cov_133.326269
1299	3177	1	1870	1879	1870	99.20	3177	113206	59.14	1.65	Ga0113606_1047	NODE_267_length_113206_cov_93.172539
1	6937	21906	14960	6937	6947	99.61	6937	43876	100.00	15.83	Ga0113606_1049	NODE_1426_length_43876_cov_106.683257
1	3416	1091	4503	3416	3413	98.92	3416	49861	100.00	6.85	Ga0113606_1050	NODE_1143_length_49861_cov_105.151769
84	5446	9056	14421	5363	5366	99.85	5446	33702	98.48	15.92	Ga0113606_1051	NODE_2145_length_33702_cov_101.104467
1	3612	15071	18688	3612	3618	99.47	3612	32060	100.00	11.29	Ga0113606_1052	NODE_2291_length_32060_cov_101.659678
1	3085	17537	20621	3085	3085	99.45	3085	28583	100.00	10.79	Ga0113606_1053	NODE_2680_length_28583_cov_92.000315
1	5545	13921	8377	5545	5545	99.68	5545	69282	100.00	8.00	Ga0113606_1054	NODE_643_length_69282_cov_94.593439
1	3436	10970	14428	3436	3459	99.19	3436	68741	100.00	5.03	Ga0113606_1056	NODE_652_length_68741_cov_127.977637
1	5616	3980	9575	5616	5596	99.32	5616	45946	100.00	12.18	Ga0113606_1057	NODE_1328_length_45946_cov_106.201543
1	4402	22790	27192	4402	4403	99.16	4402	27534	100.00	15.99	Ga0113606_1058	NODE_2821_length_27534_cov_97.378143
1	4232	23333	27564	4232	4232	99.86	4232	69282	100.00	6.11	Ga0113606_1059	NODE_643_length_69282_cov_94.593439
46	4445	1	4391	4400	4391	99.36	4445	9871	98.99	44.48	Ga0113606_1060	NODE_10324_length_9871_cov_95.577017
1	4183	7467	3280	4183	4188	99.09	4183	38278	100.00	10.94	Ga0113606_1061	NODE_1768_length_38278_cov_96.402846
4	3923	9273	5354	3920	3920	99.80	3923	47925	99.92	8.18	Ga0113606_1062	NODE_1238_length_47925_cov_92.534615
1	16923	81816	98741	16923	16926	99.88	16923	113206	100.00	14.95	Ga0113606_1063	NODE_267_length_113206_cov_93.172539
1	5581	12531	18111	5581	5581	99.96	5581	38278	100.00	14.58	Ga0113606_1064	NODE_1768_length_38278_cov_96.402846
1	16660	7643	24316	16660	16674	99.84	16660	49861	100.00	33.44	Ga0113606_1065	NODE_1143_length_49861_cov_105.151769
1	4609	11435	6827	4609	4609	99.91	4609	62552	100.00	7.37	Ga0113606_1066	NODE_778_length_62552_cov_106.085044
1	5017	42604	37557	5017	5048	99.23	5017	47917	100.00	10.53	Ga0113606_1067	NODE_1239_length_47917_cov_93.197108
453	5640	26266	21072	5188	5195	98.15	5640	45982	91.99	11.30	Ga0113606_1068	NODE_1327_length_45982_cov_120.820215
1	4450	21053	25505	4450	4453	99.69	4450	45946	100.00	9.69	Ga0113606_1069	NODE_1328_length_45946_cov_106.201543
1	5982	9476	15449	5982	5974	99.70	5982	45946	100.00	13.00	Ga0113606_1070	NODE_1328_length_45946_cov_106.201543
1	3310	8761	5456	3310	3306	99.67	3310	11802	100.00	28.01	Ga0113606_1071	NODE_8323_length_11802_cov_85.904657
1	4105	13487	17594	4105	4108	99.12	4105	19789	100.00	20.76	Ga0113606_1072	NODE_4332_length_19789_cov_116.853147
1	1545	17867	16323	1545	1545	99.22	4325	47917	35.72	3.22	Ga0113606_1073	NODE_1239_length_47917_cov_93.197108
1615	4093	16222	13744	2479	2479	98.35	4325	47917	57.32	5.17	Ga0113606_1073	NODE_1239_length_47917_cov_93.197108
1	4054	4052	1	4054	4052	99.88	4326	11802	93.71	34.33	Ga0113606_1074	NODE_8323_length_11802_cov_85.904657
1	5191	6987	1793	5191	5195	99.62	5191	27534	100.00	18.87	Ga0113606_1075	NODE_2821_length_27534_cov_97.378143
234	3233	1	2990	3000	2990	99.20	3233	6134	92.79	48.74	Ga0113606_1076	NODE_19247_length_6134_cov_105.360257
1	3788	34619	38409	3788	3791	99.63	3788	43222	100.00	8.77	Ga0113606_1077	NODE_1462_length_43222_cov_103.038733
1	3962	3964	1	3962	3964	99.85	7956	15789	49.80	25.11	Ga0113606_1078	NODE_5811_length_15789_cov_105.646180
3908	7956	24583	20537	4049	4047	99.90	7956	24583	50.89	16.46	Ga0113606_1078	NODE_3261_length_24583_cov_99.508032
1	10146	18014	28176	10146	10163	99.69	10146	75210	100.00	13.51	Ga0113606_1079	NODE_561_length_75210_cov_103.816739
1	3983	67627	71631	3983	4005	98.60	3983	113206	100.00	3.54	Ga0113606_1080	NODE_267_length_113206_cov_93.172539
1	3450	25514	22065	3450	3450	99.80	3450	27422	100.00	12.58	Ga0113606_1081	NODE_2841_length_27422_cov_133.364855
1	3551	3163	6720	3551	3558	99.80	3551	33702	100.00	10.56	Ga0113606_1082	NODE_2145_length_33702_cov_101.104467
1	7154	27363	20205	7154	7159	99.57	7154	28583	100.00	25.05	Ga0113606_1083	NODE_2680_length_28583_cov_92.000315
1	4253	46784	42505	4253	4280	99.18	4253	47917	100.00	8.93	Ga0113606_1084	NODE_1239_length_47917_cov_93.197108
1	3941	16146	12190	3941	3957	99.39	3941	45982	100.00	8.61	Ga0113606_1085	NODE_1327_length_45982_cov_120.820215
1	4252	21623	25858	4252	4236	99.39	4252	32060	100.00	13.21	Ga0113606_1086	NODE_2291_length_32060_cov_101.659678
1	5104	58231	53128	5104	5104	99.98	5104	63295	100.00	8.06	Ga0113606_1087	NODE_756_length_63295_cov_107.231784
1	3946	41779	45724	3946	3946	98.88	3946	63295	100.00	6.23	Ga0113606_1088	NODE_756_length_63295_cov_107.231784
1	4370	8765	13148	4370	4384	99.54	4370	19789	100.00	22.15	Ga0113606_1089	NODE_4332_length_19789_cov_116.853147
1	3773	6516	2741	3773	3776	97.25	3773	13222	100.00	28.56	Ga0113606_1090	NODE_7257_length_13222_cov_95.840434
1	4768	3709	8476	4768	4768	99.73	4768	69282	100.00	6.88	Ga0113606_1091	NODE_643_length_69282_cov_94.593439
1	5310	42317	47632	5310	5316	99.44	5310	49861	100.00	10.66	Ga0113606_1092	NODE_1143_length_49861_cov_105.151769
1	6834	11919	5055	6834	6865	99.34	6834	17644	100.00	38.91	Ga0113606_1093	NODE_5043_length_17644_cov_107.339132
1	6024	24842	18807	6024	6036	99.64	6024	47925	100.00	12.59	Ga0113606_1094	NODE_1238_length_47925_cov_92.534615
1	3677	17926	14250	3677	3677	99.95	3677	69282	100.00	5.31	Ga0113606_1095	NODE_643_length_69282_cov_94.593439
1	8877	953	9829	8877	8877	99.57	8877	14372	100.00	61.77	Ga0113606_1096	NODE_6560_length_14372_cov_105.675072
2	4960	34570	39532	4959	4963	99.82	4960	69282	99.98	7.16	Ga0113606_1097	NODE_643_length_69282_cov_94.593439
1	5924	34308	28370	5924	5939	98.79	5924	45982	100.00	12.92	Ga0113606_1098	NODE_1327_length_45982_cov_120.820215
1	4769	8759	13518	4769	4760	99.29	4769	47917	100.00	9.93	Ga0113606_1099	NODE_1239_length_47917_cov_93.197108
1	4238	45625	49864	4238	4240	99.76	4238	63295	100.00	6.70	Ga0113606_1100	NODE_756_length_63295_cov_107.231784
1	3865	13007	9113	3865	3895	99.13	3865	32060	100.00	12.15	Ga0113606_1102	NODE_2291_length_32060_cov_101.659678
1	4084	4084	1	4084	4084	98.46	4168	75210	97.98	5.43	Ga0113606_1103	NODE_561_length_75210_cov_103.816739
1	3228	30089	33309	3228	3221	99.13	3228	49861	100.00	6.46	Ga0113606_1104	NODE_1143_length_49861_cov_105.151769
1	5613	28936	23316	5613	5621	99.57	5613	63295	100.00	8.88	Ga0113606_1105	NODE_756_length_63295_cov_107.231784
1	3781	41083	44868	3781	3786	99.66	3781	81971	100.00	4.62	Ga0113606_1106	NODE_466_length_81971_cov_101.170895
1	3638	2051	5688	3638	3638	99.70	3638	10673	100.00	34.09	Ga0113606_1107	NODE_9423_length_10673_cov_125.290356
1	3372	27112	30477	3372	3366	99.56	3374	62552	99.94	5.38	Ga0113606_1108	NODE_778_length_62552_cov_106.085044
1	6065	26923	20855	6065	6069	98.90	6065	39164	100.00	15.50	Ga0113606_1110	NODE_1709_length_39164_cov_109.310977
1	3072	8869	11959	3072	3091	99.19	3072	20833	100.00	14.84	Ga0113606_1111	NODE_4071_length_20833_cov_124.896477
2235	4364	24403	22258	2130	2146	99.02	4364	24634	48.81	8.71	Ga0113606_1112	NODE_3256_length_24634_cov_111.941739
1	7828	7843	1	7828	7843	98.81	8466	46980	92.46	16.69	Ga0113606_1113	NODE_1278_length_46980_cov_108.828791
1	3093	14435	11343	3093	3093	99.84	3093	62552	100.00	4.94	Ga0113606_1114	NODE_778_length_62552_cov_106.085044
1	4711	10435	15145	4711	4711	99.81	4711	46980	100.00	10.03	Ga0113606_1115	NODE_1278_length_46980_cov_108.828791
