/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79705.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.18.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
758	3851	3094	1	3094	3094	99.06	6235	3094	49.62	100.00	Ga0113593_1074	NODE_49478_length_3094_cov_29.756170
3797	6235	6234	3796	2439	2439	99.92	6235	6234	39.12	39.12	Ga0113593_1074	NODE_18830_length_6234_cov_19.968118
407	2063	1657	1	1657	1657	100.00	3226	1657	51.36	100.00	Ga0113593_1075	NODE_122817_length_1657_cov_31.265293
769	3743	3183	196	2975	2988	99.46	3743	3183	79.48	93.87	Ga0113593_1076	NODE_47579_length_3183_cov_25.581202
1476	3066	7995	6406	1591	1590	98.24	3066	7995	51.89	19.89	Ga0113593_1077	NODE_13478_length_7995_cov_38.785139
912	3783	6061	3171	2872	2891	98.34	3783	6061	75.92	47.70	Ga0113593_1078	NODE_19580_length_6061_cov_33.435564
1	3849	4852	1004	3849	3849	99.79	3849	7879	100.00	48.85	Ga0113593_1079	NODE_13751_length_7879_cov_23.187628
1	4392	4392	1	4392	4392	99.89	4446	13074	98.79	33.59	Ga0113593_1081	NODE_7360_length_13074_cov_26.170904
1	3640	12211	8572	3640	3640	99.95	3640	14343	100.00	25.38	Ga0113593_1082	NODE_6576_length_14343_cov_25.198278
1	6032	2258	8289	6032	6032	99.90	6032	9784	100.00	61.65	Ga0113593_1084	NODE_10424_length_9784_cov_38.528112
531	2559	2029	1	2029	2029	83.57	4298	2124	47.21	95.53	Ga0113593_1085	NODE_84922_length_2124_cov_27.415660
623	4199	269	3845	3577	3577	84.44	4298	3845	83.22	93.03	Ga0113593_1085	NODE_36499_length_3845_cov_39.971504
2505	3992	1488	1	1488	1488	81.28	4298	1488	34.62	100.00	Ga0113593_1085	NODE_144641_length_1488_cov_32.370551
1	1183	1183	1	1183	1183	88.33	3173	1509	37.28	78.40	Ga0113593_1087	NODE_141588_length_1509_cov_41.616919
352	3173	4967	2108	2822	2860	98.04	3173	4967	88.94	57.58	Ga0113593_1087	NODE_25616_length_4967_cov_24.976588
1066	6520	12024	6562	5455	5463	99.67	6520	12024	83.67	45.43	Ga0113593_1088	NODE_8134_length_12024_cov_29.093074
3488	4700	4145	2921	1213	1225	81.73	8827	4367	13.74	28.05	Ga0113593_1089	NODE_30621_length_4367_cov_38.582560
5014	7108	2608	518	2095	2091	86.89	8827	4367	23.73	47.88	Ga0113593_1089	NODE_30621_length_4367_cov_38.582560
2	1010	1005	6	1009	1000	85.73	3192	2646	31.61	37.79	Ga0113593_1090	NODE_61726_length_2646_cov_38.111926
1466	3117	3686	2035	1652	1652	80.43	3192	3690	51.75	44.77	Ga0113593_1090	NODE_38683_length_3690_cov_33.459972
1	4917	5280	342	4917	4939	98.00	4917	9446	100.00	52.29	Ga0113593_1092	NODE_10919_length_9446_cov_33.481418
1	2802	5778	2969	2802	2810	98.68	5652	10696	49.58	26.27	Ga0113593_1093	NODE_9398_length_10696_cov_28.193121
2804	5607	2812	1	2804	2812	99.43	5652	10696	49.61	26.29	Ga0113593_1093	NODE_9398_length_10696_cov_28.193121
1	3119	5012	8130	3119	3119	99.52	3119	14207	100.00	21.95	Ga0113593_1094	NODE_6659_length_14207_cov_21.167821
2199	4103	3	1910	1905	1908	85.81	4112	3768	46.33	50.64	Ga0113593_1096	NODE_37547_length_3768_cov_34.025586
1	2330	727	3057	2330	2331	90.19	3041	3057	76.62	76.25	Ga0113593_1097	NODE_50325_length_3057_cov_19.277149
363	1766	1404	1	1404	1404	100.00	3041	1404	46.17	100.00	Ga0113593_1097	NODE_158052_length_1404_cov_21.598221
1	1893	2156	4058	1893	1903	99.32	3977	4058	47.60	46.90	Ga0113593_1098	NODE_33870_length_4058_cov_34.870097
274	3509	5913	2652	3236	3262	85.33	4450	20298	72.72	16.07	Ga0113593_1099	NODE_4201_length_20298_cov_35.346638
1	8499	164	8671	8499	8508	99.89	8499	14343	100.00	59.32	Ga0113593_1100	NODE_6576_length_14343_cov_25.198278
1	4219	6494	2276	4219	4219	99.98	4219	11837	100.00	35.64	Ga0113593_1101	NODE_8291_length_11837_cov_30.401375
64	3882	1	3819	3819	3819	99.95	4022	3819	94.95	100.00	Ga0113593_1104	NODE_36853_length_3819_cov_33.364506
1	1149	2785	3933	1149	1149	99.04	3981	8552	28.86	13.44	Ga0113593_1105	NODE_12391_length_8552_cov_37.287513
1479	3981	4034	6554	2503	2521	98.10	3981	8552	62.87	29.48	Ga0113593_1105	NODE_12391_length_8552_cov_37.287513
1	1795	12825	14619	1795	1795	100.00	3321	14619	54.05	12.28	Ga0113593_1108	NODE_6414_length_14619_cov_26.343724
1741	3321	1	1581	1581	1581	99.94	3321	3850	47.61	41.06	Ga0113593_1108	NODE_36423_length_3850_cov_29.415547
217	2761	2545	1	2545	2545	100.00	3235	2545	78.67	100.00	Ga0113593_1109	NODE_65273_length_2545_cov_23.902410
634	1736	1	1103	1103	1103	99.82	3538	8552	31.18	12.90	Ga0113593_1112	NODE_12391_length_8552_cov_37.287513
1867	3538	1204	2884	1672	1681	98.69	3538	8552	47.26	19.66	Ga0113593_1112	NODE_12391_length_8552_cov_37.287513
2029	3285	1	1257	1257	1257	99.84	6041	1257	20.81	100.00	Ga0113593_1114	NODE_187583_length_1257_cov_27.384359
3231	5813	1	2583	2583	2583	100.00	6041	2583	42.76	100.00	Ga0113593_1114	NODE_63855_length_2583_cov_17.381329
1	2542	2548	7	2542	2542	98.51	3143	3115	80.88	81.61	Ga0113593_1116	NODE_49055_length_3115_cov_31.849346
1	4986	7657	12611	4986	4955	98.72	4986	13074	100.00	37.90	Ga0113593_1118	NODE_7360_length_13074_cov_26.170904
139	4839	8033	3359	4701	4675	83.49	4839	8033	97.15	58.20	Ga0113593_1121	NODE_13411_length_8033_cov_31.559915
1	3640	3640	1	3640	3640	99.70	6427	3862	56.64	94.25	Ga0113593_1122	NODE_36261_length_3862_cov_30.971631
4299	5348	466	1536	1050	1071	83.74	6427	1536	16.34	69.73	Ga0113593_1122	NODE_137797_length_1536_cov_20.422687
