/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79719.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.274.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	33002	37657	4656	33002	33002	100.00	33002	57818	100.00	57.08	Ga0113608_133	NODE_886_length_57818_cov_36.313609
1	61296	61296	1	61296	61296	100.00	191525	61296	32.00	100.00	Ga0113608_135	NODE_802_length_61296_cov_25.661681
61242	191480	130236	1	130239	130236	99.99	191525	130236	68.00	100.00	Ga0113608_135	NODE_209_length_130236_cov_26.953841
1	109927	109927	1	109927	109927	100.00	138991	121530	79.09	90.45	Ga0113608_137	NODE_235_length_121530_cov_26.785841
109873	138991	1	29118	29119	29118	99.99	138991	56906	20.95	51.17	Ga0113608_137	NODE_921_length_56906_cov_26.762502
1	4671	43394	38741	4671	4654	98.69	4671	57818	100.00	8.05	Ga0113608_139	NODE_886_length_57818_cov_36.313609
1	10656	10656	1	10656	10656	100.00	12938	13580	82.36	78.47	Ga0113608_140	NODE_7028_length_13580_cov_33.843179
10602	12938	81802	79466	2337	2337	100.00	12938	81802	18.06	2.86	Ga0113608_140	NODE_470_length_81802_cov_33.001872
1	7671	10309	17979	7671	7671	100.00	7671	17988	100.00	42.65	Ga0113608_141	NODE_4904_length_17988_cov_31.531924
1	34533	8973	43505	34533	34533	99.88	34533	43505	100.00	79.38	Ga0113608_142	NODE_1450_length_43505_cov_33.589551
1	8473	79565	71093	8473	8473	100.00	8473	81802	100.00	10.36	Ga0113608_145	NODE_470_length_81802_cov_33.001872
473	5654	1	5187	5182	5187	99.90	5699	5187	90.93	100.00	Ga0113608_146	NODE_24117_length_5187_cov_31.351130
581	56493	59370	3458	55913	55913	100.00	56493	59370	98.97	94.18	Ga0113608_148	NODE_848_length_59370_cov_26.959690
965	6478	1	5514	5514	5514	100.00	6478	81802	85.12	6.74	Ga0113608_150	NODE_470_length_81802_cov_33.001872
1	24117	10958	35074	24117	24117	100.00	24162	35074	99.81	68.76	Ga0113608_151	NODE_2013_length_35074_cov_37.861018
1337	6019	1	4688	4683	4688	99.89	6019	57818	77.80	8.11	Ga0113608_152	NODE_886_length_57818_cov_36.313609
1	33251	70542	37298	33251	33245	99.98	63580	118888	52.30	27.96	Ga0113608_153	NODE_246_length_118888_cov_33.557875
13252	63580	57291	6969	50329	50323	99.99	63580	118888	79.16	42.33	Ga0113608_153	NODE_246_length_118888_cov_33.557875
1	3505	3505	1	3505	3505	99.69	3904	4456	89.78	78.66	Ga0113608_154	NODE_29802_length_4456_cov_23.477619
1	48183	24628	72810	48183	48183	100.00	57200	72810	84.24	66.18	Ga0113608_155	NODE_600_length_72810_cov_31.050430
48129	57200	1	9072	9072	9072	100.00	57200	43505	15.86	20.85	Ga0113608_155	NODE_1450_length_43505_cov_33.589551
1	39879	39879	1	39879	39879	100.00	59650	71173	66.85	56.03	Ga0113608_156	NODE_620_length_71173_cov_29.488906
39825	59650	61078	41253	19826	19826	100.00	59650	61078	33.24	32.46	Ga0113608_156	NODE_810_length_61078_cov_30.368730
1	3765	50890	54659	3765	3770	99.55	10886	54659	34.59	6.90	Ga0113608_157	NODE_993_length_54659_cov_37.484488
3711	10886	1	7176	7176	7176	100.00	10886	151751	65.92	4.73	Ga0113608_157	NODE_152_length_151751_cov_39.902351
1	2565	420	2984	2565	2565	100.00	4873	2984	52.64	85.96	Ga0113608_158	NODE_52062_length_2984_cov_32.572892
2511	4171	1	1661	1661	1661	100.00	4873	1661	34.09	100.00	Ga0113608_158	NODE_122383_length_1661_cov_31.659402
46	21586	1	21541	21541	21541	100.00	21586	25454	99.79	84.63	Ga0113608_159	NODE_3107_length_25454_cov_25.595496
1	27888	29019	56906	27888	27888	100.00	36755	56906	75.88	49.01	Ga0113608_160	NODE_921_length_56906_cov_26.762502
27834	34371	6538	1	6538	6538	100.00	36755	6538	17.79	100.00	Ga0113608_160	NODE_17610_length_6538_cov_30.690730
1	5052	84445	79375	5052	5071	97.36	5052	151751	100.00	3.34	Ga0113608_161	NODE_152_length_151751_cov_39.902351
1	64056	64062	1	64056	64062	99.99	79684	94449	80.39	67.83	Ga0113608_163	NODE_390_length_94449_cov_27.939403
64069	73308	9240	1	9240	9240	99.98	79684	9471	11.60	97.56	Ga0113608_163	NODE_10876_length_9471_cov_25.281223
73311	79684	45324	38951	6374	6374	99.92	79684	45324	8.00	14.06	Ga0113608_163	NODE_1359_length_45324_cov_28.981842
1	3557	3557	1	3557	3557	100.00	21034	59370	16.91	5.99	Ga0113608_164	NODE_848_length_59370_cov_26.959690
3503	11429	7927	1	7927	7927	100.00	21034	7927	37.69	100.00	Ga0113608_164	NODE_13627_length_7927_cov_28.453506
11375	19171	7793	1	7797	7793	99.95	21034	7793	37.07	100.00	Ga0113608_164	NODE_13951_length_7793_cov_26.624968
407	20693	1	20287	20287	20287	100.00	20693	20287	98.04	100.00	Ga0113608_165	NODE_4204_length_20287_cov_30.715846
1	17522	4760	22281	17522	17522	100.00	17839	22281	98.22	78.64	Ga0113608_168	NODE_3737_length_22281_cov_30.795420
47	13823	14195	402	13777	13794	99.88	13823	14195	99.67	97.18	Ga0113608_169	NODE_6667_length_14195_cov_36.335219
1	3733	11945	15677	3733	3733	100.00	3733	33610	100.00	11.11	Ga0113608_171	NODE_2150_length_33610_cov_32.638951
1147	9532	1	8386	8386	8386	100.00	9532	61078	87.98	13.73	Ga0113608_174	NODE_810_length_61078_cov_30.368730
96	4444	4349	1	4349	4349	99.95	4552	4349	95.54	100.00	Ga0113608_175	NODE_30806_length_4349_cov_30.758034
