/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79704.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.124.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	3819	43520	47338	3819	3819	99.95	3819	88308	100.00	4.32	Ga0113592_1114	NODE_5_length_88308_cov_5.756956
1	3809	7441	11249	3809	3809	99.95	3809	102539	100.00	3.71	Ga0113592_1115	NODE_2_length_102539_cov_5.516198
1	3763	56192	52430	3763	3763	99.97	3763	64617	100.00	5.82	Ga0113592_1116	NODE_9_length_64617_cov_4.888030
1	3747	36045	39791	3747	3747	100.00	3747	79737	100.00	4.70	Ga0113592_1117	NODE_6_length_79737_cov_5.455937
13	3701	93314	89626	3689	3689	99.95	3701	93314	99.68	3.95	Ga0113592_1118	NODE_4_length_93314_cov_5.310072
1	3700	69461	73160	3700	3700	99.68	3700	95949	100.00	3.86	Ga0113592_1119	NODE_3_length_95949_cov_6.149822
1	3686	29024	32709	3686	3686	99.95	3686	95949	100.00	3.84	Ga0113592_1120	NODE_3_length_95949_cov_6.149822
1	3673	1933	5605	3673	3673	99.92	3673	72275	100.00	5.08	Ga0113592_1121	NODE_7_length_72275_cov_6.365024
1	3656	23964	20309	3656	3656	99.70	3656	45074	100.00	8.11	Ga0113592_1122	NODE_12_length_45074_cov_6.507119
1	3591	84332	87922	3591	3591	100.00	3591	122640	100.00	2.93	Ga0113592_1123	NODE_1_length_122640_cov_5.920822
1	3565	9757	13321	3565	3565	100.00	3565	13349	100.00	26.71	Ga0113592_1124	NODE_27_length_13349_cov_5.493230
1	3534	86014	89547	3534	3534	100.00	3534	102539	100.00	3.45	Ga0113592_1125	NODE_2_length_102539_cov_5.516198
1	3509	6700	3192	3509	3509	99.74	3510	37631	99.97	9.32	Ga0113592_1126	NODE_14_length_37631_cov_6.801442
1	3496	10547	14042	3496	3496	99.86	3496	72275	100.00	4.84	Ga0113592_1127	NODE_7_length_72275_cov_6.365024
1	3457	6663	10119	3457	3457	99.86	3457	37631	100.00	9.19	Ga0113592_1128	NODE_14_length_37631_cov_6.801442
1	3426	9209	5784	3426	3426	99.94	3426	10538	100.00	32.51	Ga0113592_1129	NODE_32_length_10538_cov_5.074120
1	3418	33688	30271	3418	3418	100.00	3418	88308	100.00	3.87	Ga0113592_1130	NODE_5_length_88308_cov_5.756956
1	3415	41949	38535	3415	3415	99.77	3415	102539	100.00	3.33	Ga0113592_1131	NODE_2_length_102539_cov_5.516198
1	3325	3325	1	3325	3325	99.85	3356	102539	99.08	3.24	Ga0113592_1132	NODE_2_length_102539_cov_5.516198
4	3352	17760	14412	3349	3349	99.58	3352	26196	99.91	12.78	Ga0113592_1133	NODE_19_length_26196_cov_5.791094
1	3343	39902	43244	3343	3343	100.00	3343	72275	100.00	4.63	Ga0113592_1134	NODE_7_length_72275_cov_6.365024
1	3339	81643	78305	3339	3339	99.49	3339	95949	100.00	3.48	Ga0113592_1135	NODE_3_length_95949_cov_6.149822
1	3325	13805	10481	3325	3325	99.79	3325	23106	100.00	14.39	Ga0113592_1137	NODE_21_length_23106_cov_5.336905
1	3289	32606	35894	3289	3289	99.97	3289	79737	100.00	4.12	Ga0113592_1139	NODE_6_length_79737_cov_5.455937
1	3253	13393	16645	3253	3253	99.88	3253	88308	100.00	3.68	Ga0113592_1140	NODE_5_length_88308_cov_5.756956
1	3245	23506	26750	3245	3245	100.00	3245	41185	100.00	7.88	Ga0113592_1142	NODE_13_length_41185_cov_5.075492
1	3188	2359	5546	3188	3188	99.97	3188	10538	100.00	30.25	Ga0113592_1143	NODE_32_length_10538_cov_5.074120
1	3130	68891	65762	3130	3130	99.90	3130	95949	100.00	3.26	Ga0113592_1145	NODE_3_length_95949_cov_6.149822
1	3097	66175	69271	3097	3097	99.97	3097	72275	100.00	4.29	Ga0113592_1147	NODE_7_length_72275_cov_6.365024
1	3091	6725	9815	3091	3091	99.68	3091	23776	100.00	13.00	Ga0113592_1148	NODE_20_length_23776_cov_5.423001
1	3087	2793	5879	3087	3087	99.94	3087	93314	100.00	3.31	Ga0113592_1149	NODE_4_length_93314_cov_5.310072
1	3049	43172	46220	3049	3049	100.00	3049	64617	100.00	4.72	Ga0113592_1150	NODE_9_length_64617_cov_4.888030
1	3037	27155	24119	3037	3037	99.97	3037	102539	100.00	2.96	Ga0113592_1151	NODE_2_length_102539_cov_5.516198
303	5065	7854	3069	4763	4786	99.21	5065	7871	94.04	60.81	Ga0113592_1154	NODE_33_length_7871_cov_5.075870
1	3761	12343	8574	3761	3770	99.76	3761	93314	100.00	4.04	Ga0113592_1155	NODE_4_length_93314_cov_5.310072
