/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79700.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.9.permissive.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	21529	31439	9911	21529	21529	99.95	21532	110244	99.99	19.53	Ga0113588_1018	NODE_9_length_110244_cov_16.424144
1	13961	41898	55858	13961	13961	99.97	13961	135661	100.00	10.29	Ga0113588_1019	NODE_6_length_135661_cov_14.053766
1	3412	4442	1031	3412	3412	99.91	3412	7651	100.00	44.60	Ga0113588_1020	NODE_37_length_7651_cov_9.777514
1	14051	93601	79551	14051	14051	99.98	14051	238697	100.00	5.89	Ga0113588_1021	NODE_2_length_238697_cov_17.335431
1	19935	90232	70298	19935	19935	99.97	19935	218867	100.00	9.11	Ga0113588_1022	NODE_4_length_218867_cov_13.341878
1	8632	8632	1	8632	8632	99.99	9096	218867	94.90	3.94	Ga0113588_1025	NODE_4_length_218867_cov_13.341878
243	5545	5303	1	5303	5303	99.85	9106	5303	58.24	100.00	Ga0113588_1026	NODE_43_length_5303_cov_13.801258
5546	9106	5495	1935	3561	3561	98.90	9106	5509	39.11	64.64	Ga0113588_1026	NODE_41_length_5509_cov_8.367987
1	93804	214911	121108	93804	93804	99.99	93804	238697	100.00	39.30	Ga0113588_1027	NODE_2_length_238697_cov_17.335431
1	95581	28872	124452	95581	95581	99.98	95581	133447	100.00	71.62	Ga0113588_1028	NODE_7_length_133447_cov_14.716062
1	5552	129639	135190	5552	5552	99.53	5552	135661	100.00	4.09	Ga0113588_1029	NODE_6_length_135661_cov_14.053766
1	32793	34231	1439	32793	32793	99.99	32793	92966	100.00	35.27	Ga0113588_1030	NODE_10_length_92966_cov_14.976698
1	3587	216	3802	3587	3587	100.00	3587	8376	100.00	42.82	Ga0113588_1031	NODE_34_length_8376_cov_11.476145
1	9038	10075	1038	9038	9038	99.49	9038	110244	100.00	8.20	Ga0113588_1032	NODE_9_length_110244_cov_16.424144
1	4946	14203	9258	4946	4946	99.92	4946	72498	100.00	6.82	Ga0113588_1033	NODE_14_length_72498_cov_15.386166
124	4096	1	3973	3973	3973	100.00	4096	223121	97.00	1.78	Ga0113588_1034	NODE_3_length_223121_cov_13.743623
1	4320	56341	52022	4320	4320	99.93	4323	223121	99.93	1.94	Ga0113588_1035	NODE_3_length_223121_cov_13.743623
1	9215	17663	26877	9215	9215	99.99	9440	26877	97.62	34.29	Ga0113588_1036	NODE_22_length_26877_cov_14.651928
1	10818	74142	63325	10818	10818	99.95	10818	110244	100.00	9.81	Ga0113588_1037	NODE_9_length_110244_cov_16.424144
415	3030	2616	1	2616	2616	99.20	3632	2616	72.03	100.00	Ga0113588_1038	NODE_61_length_2616_cov_7.828973
286	1659	1	1374	1374	1374	99.64	5869	1375	23.41	99.93	Ga0113588_1039	NODE_78_length_1375_cov_8.359091
2205	4606	1	2402	2402	2402	99.63	5869	2402	40.93	100.00	Ga0113588_1039	NODE_62_length_2402_cov_9.246698
1	19399	26769	7371	19399	19399	99.99	19399	82236	100.00	23.59	Ga0113588_1040	NODE_12_length_82236_cov_16.602146
1044	9497	1	8468	8454	8468	99.40	9497	8582	89.02	98.67	Ga0113588_1041	NODE_33_length_8582_cov_11.242172
1	3470	39597	36128	3470	3470	99.86	3470	41925	100.00	8.28	Ga0113588_1042	NODE_16_length_41925_cov_15.716097
1	72710	72745	36	72710	72710	99.99	72710	269982	100.00	26.93	Ga0113588_1043	NODE_1_length_269982_cov_15.603563
1	27744	1945	29688	27744	27744	99.96	27744	32321	100.00	85.84	Ga0113588_1044	NODE_19_length_32321_cov_14.801153
1	10997	104670	93674	10997	10997	99.94	10997	269982	100.00	4.07	Ga0113588_1045	NODE_1_length_269982_cov_15.603563
1	7497	111118	103622	7497	7497	99.97	7497	218867	100.00	3.43	Ga0113588_1046	NODE_4_length_218867_cov_13.341878
528	2139	1612	1	1612	1612	99.88	3499	1612	46.07	100.00	Ga0113588_1047	NODE_71_length_1612_cov_11.834939
1	33527	5523	39050	33527	33528	99.99	33527	117008	100.00	28.65	Ga0113588_1048	NODE_8_length_117008_cov_18.576420
1	34278	38346	4068	34278	34279	99.97	34278	223121	100.00	15.36	Ga0113588_1049	NODE_3_length_223121_cov_13.743623
483	2836	1	2353	2354	2353	99.02	8667	2353	27.16	100.00	Ga0113588_1050	NODE_63_length_2353_cov_12.130983
2888	8667	10731	4952	5780	5780	99.95	8667	10731	66.69	53.86	Ga0113588_1050	NODE_29_length_10731_cov_15.218434
1	8073	261907	269979	8073	8073	99.83	10856	269982	74.36	2.99	Ga0113588_1051	NODE_1_length_269982_cov_15.603563
9270	10856	4404	2818	1587	1587	99.94	10856	4404	14.62	36.04	Ga0113588_1051	NODE_47_length_4404_cov_14.433433
1	157345	104618	261962	157345	157345	99.99	157345	269982	100.00	58.28	Ga0113588_1053	NODE_1_length_269982_cov_15.603563
1	8756	73221	81976	8756	8756	100.00	8756	223121	100.00	3.92	Ga0113588_1054	NODE_3_length_223121_cov_13.743623
1	20820	59781	38962	20820	20820	99.99	20820	117008	100.00	17.79	Ga0113588_1055	NODE_8_length_117008_cov_18.576420
1	20810	28924	8115	20810	20810	99.99	20810	133447	100.00	15.59	Ga0113588_1056	NODE_7_length_133447_cov_14.716062
1	1852	4128	5979	1852	1852	100.00	3870	8032	47.86	23.06	Ga0113588_1057	NODE_35_length_8032_cov_9.176884
1	3840	3840	1	3840	3840	95.23	3870	5386	99.22	71.30	Ga0113588_1057	NODE_42_length_5386_cov_8.091352
1796	3840	5988	8032	2045	2045	100.00	3870	8032	52.84	25.46	Ga0113588_1057	NODE_35_length_8032_cov_9.176884
265	2440	2177	2	2176	2176	98.62	4053	2177	53.69	99.95	Ga0113588_1058	NODE_64_length_2177_cov_12.044769
2438	4053	1	1616	1616	1616	99.88	4053	110244	39.87	1.47	Ga0113588_1058	NODE_9_length_110244_cov_16.424144
1	3076	5622	2547	3076	3076	100.00	3076	117008	100.00	2.63	Ga0113588_1059	NODE_8_length_117008_cov_18.576420
1	14990	18885	3896	14990	14990	99.91	14990	135661	100.00	11.05	Ga0113588_1061	NODE_6_length_135661_cov_14.053766
1	15002	4190	19180	15002	14991	99.91	15002	23911	100.00	62.69	Ga0113588_1062	NODE_23_length_23911_cov_12.623910
1	25694	58920	33227	25694	25694	99.99	25694	71824	100.00	35.77	Ga0113588_1064	NODE_15_length_71824_cov_14.600412
1	37441	4952	42392	37441	37441	99.93	37441	80975	100.00	46.24	Ga0113588_1065	NODE_13_length_80975_cov_14.072379
1	3502	22309	18808	3502	3502	99.97	3502	135661	100.00	2.58	Ga0113588_1067	NODE_6_length_135661_cov_14.053766
86	16310	5935	22159	16225	16225	100.00	16310	238697	99.48	6.80	Ga0113588_1068	NODE_2_length_238697_cov_17.335431
1	35946	34582	70527	35946	35946	99.99	35946	72498	100.00	49.58	Ga0113588_1069	NODE_14_length_72498_cov_15.386166
1	3380	41974	38595	3380	3380	99.97	3380	135661	100.00	2.49	Ga0113588_1070	NODE_6_length_135661_cov_14.053766
1	9551	111044	120594	9551	9551	99.98	9551	218867	100.00	4.36	Ga0113588_1071	NODE_4_length_218867_cov_13.341878
945	11483	167318	156780	10539	10539	99.96	11483	223121	91.78	4.72	Ga0113588_1072	NODE_3_length_223121_cov_13.743623
1	25996	26095	100	25996	25996	99.88	25996	29112	100.00	89.30	Ga0113588_1073	NODE_21_length_29112_cov_17.571114
1	8569	124401	132969	8569	8569	100.00	8569	133447	100.00	6.42	Ga0113588_1074	NODE_7_length_133447_cov_14.716062
1	8573	28535	19963	8573	8573	100.00	8573	218867	100.00	3.92	Ga0113588_1075	NODE_4_length_218867_cov_13.341878
457	2252	1	1796	1796	1796	100.00	3211	1796	55.93	100.00	Ga0113588_1076	NODE_68_length_1796_cov_11.975876
9	13975	3780	17746	13967	13967	99.96	14509	26877	96.26	51.97	Ga0113588_1077	NODE_22_length_26877_cov_14.651928
1	77177	77175	1	77177	77175	99.87	78501	142923	98.31	54.00	Ga0113588_1078	NODE_5_length_142923_cov_17.650223
77365	78477	63	1175	1113	1113	97.66	78501	1894	1.42	58.76	Ga0113588_1078	NODE_66_length_1894_cov_10.694399
1	4983	90009	94991	4983	4983	99.72	4986	223121	99.94	2.23	Ga0113588_1079	NODE_3_length_223121_cov_13.743623
1	5000	89123	94122	5000	5000	99.46	5000	269982	100.00	1.85	Ga0113588_1080	NODE_1_length_269982_cov_15.603563
1	5368	93102	87735	5368	5368	100.00	5368	110244	100.00	4.87	Ga0113588_1081	NODE_9_length_110244_cov_16.424144
1	5370	5893	524	5370	5370	99.96	5370	238697	100.00	2.25	Ga0113588_1082	NODE_2_length_238697_cov_17.335431
1	3981	19931	23911	3981	3981	99.05	4539	23911	87.71	16.65	Ga0113588_1083	NODE_23_length_23911_cov_12.623910
1	33283	33283	1	33283	33283	99.98	33974	71824	97.97	46.34	Ga0113588_1084	NODE_15_length_71824_cov_14.600412
1	59417	76479	135895	59417	59417	99.99	59417	142923	100.00	41.57	Ga0113588_1085	NODE_5_length_142923_cov_17.650223
1	56901	1841	58741	56901	56901	99.95	56901	91348	100.00	62.29	Ga0113588_1086	NODE_11_length_91348_cov_14.812735
1	4778	8575	13352	4778	4778	99.98	4778	218867	100.00	2.18	Ga0113588_1087	NODE_4_length_218867_cov_13.341878
1	1279	4596	3318	1279	1279	99.77	3065	11539	41.73	11.08	Ga0113588_1088	NODE_27_length_11539_cov_13.694880
1229	3065	3215	1379	1837	1837	98.97	3065	11539	59.93	15.92	Ga0113588_1088	NODE_27_length_11539_cov_13.694880
1	64745	120521	55777	64745	64745	99.99	64745	135661	100.00	47.73	Ga0113588_1089	NODE_6_length_135661_cov_14.053766
1	32222	63569	31348	32222	32222	99.99	32222	110244	100.00	29.23	Ga0113588_1090	NODE_9_length_110244_cov_16.424144
1	4031	4031	1	4031	4031	99.95	6708	80975	60.09	4.98	Ga0113588_1091	NODE_13_length_80975_cov_14.072379
1	16979	56310	73288	16979	16979	99.99	16979	223121	100.00	7.61	Ga0113588_1092	NODE_3_length_223121_cov_13.743623
1	9667	9667	1	9667	9667	99.95	16957	12052	57.01	80.21	Ga0113588_1093	NODE_26_length_12052_cov_15.907213
646	4965	8129	3810	4320	4320	99.86	4965	8376	87.01	51.58	Ga0113588_1094	NODE_34_length_8376_cov_11.476145
1	51449	26598	78046	51449	51449	99.96	51449	82236	100.00	62.56	Ga0113588_1095	NODE_12_length_82236_cov_16.602146
1	35906	35973	68	35906	35906	99.98	36364	41925	98.74	85.64	Ga0113588_1096	NODE_16_length_41925_cov_15.716097
1	52054	172570	120517	52054	52054	99.98	52054	218867	100.00	23.78	Ga0113588_1097	NODE_4_length_218867_cov_13.341878
1	37962	28482	66443	37962	37962	99.99	38060	218867	99.74	17.34	Ga0113588_1098	NODE_4_length_218867_cov_13.341878
1	13718	109466	95749	13718	13718	99.99	13718	110244	100.00	12.44	Ga0113588_1099	NODE_9_length_110244_cov_16.424144
2	40928	156867	115941	40927	40927	99.99	40928	223121	100.00	18.34	Ga0113588_1100	NODE_3_length_223121_cov_13.743623
778	7919	11539	4398	7142	7142	99.90	7919	11539	90.19	61.89	Ga0113588_1101	NODE_27_length_11539_cov_13.694880
1	12801	205188	217988	12801	12801	99.95	12801	218867	100.00	5.85	Ga0113588_1102	NODE_4_length_218867_cov_13.341878
1	6769	129632	122864	6769	6769	99.81	6769	135661	100.00	4.99	Ga0113588_1103	NODE_6_length_135661_cov_14.053766
1	9007	121166	112160	9007	9007	99.97	9007	238697	100.00	3.77	Ga0113588_1104	NODE_2_length_238697_cov_17.335431
1	6188	116060	109873	6188	6188	99.90	6188	223121	100.00	2.77	Ga0113588_1105	NODE_3_length_223121_cov_13.743623
1	5679	81962	87640	5679	5679	99.95	5679	223121	100.00	2.55	Ga0113588_1106	NODE_3_length_223121_cov_13.743623
184	2928	1	2745	2745	2745	99.56	3880	2745	70.75	100.00	Ga0113588_1107	NODE_59_length_2745_cov_11.032342
2874	3880	1638	632	1007	1007	92.06	3880	2616	25.95	38.49	Ga0113588_1107	NODE_60_length_2616_cov_8.996486
355	2297	1974	1	1943	1974	98.43	9706	1974	20.02	100.00	Ga0113588_1108	NODE_65_length_1974_cov_8.886399
954	2082	6252	5124	1129	1129	83.57	9706	72498	11.63	1.56	Ga0113588_1108	NODE_14_length_72498_cov_15.386166
2243	9706	1	7464	7464	7464	100.00	9706	82236	76.90	9.08	Ga0113588_1108	NODE_12_length_82236_cov_16.602146
1	18120	73239	91348	18120	18110	99.93	19745	91348	91.77	19.83	Ga0113588_1109	NODE_11_length_91348_cov_14.812735
1	3172	6747	3576	3172	3172	99.84	3172	7988	100.00	39.71	Ga0113588_1110	NODE_36_length_7988_cov_10.275558
196	23148	223121	200169	22953	22953	99.97	23148	223121	99.16	10.29	Ga0113588_1111	NODE_3_length_223121_cov_13.743623
1	20533	34636	14104	20533	20533	99.99	20533	72498	100.00	28.32	Ga0113588_1113	NODE_14_length_72498_cov_15.386166
1	10188	72688	82875	10188	10188	99.99	10188	269982	100.00	3.77	Ga0113588_1114	NODE_1_length_269982_cov_15.603563
1	7617	174175	181791	7617	7617	99.99	16031	218867	47.51	3.48	Ga0113588_1115	NODE_4_length_218867_cov_13.341878
7223	16031	181778	190586	8809	8809	99.98	16031	218867	54.95	4.02	Ga0113588_1115	NODE_4_length_218867_cov_13.341878
1	34976	57991	92966	34976	34976	99.87	76368	92966	45.80	37.62	Ga0113588_1116	NODE_10_length_92966_cov_14.976698
35428	74657	39230	1	39230	39230	99.99	76368	39230	51.37	100.00	Ga0113588_1116	NODE_17_length_39230_cov_14.827594
1	5993	8119	2127	5993	5993	99.88	5993	133447	100.00	4.49	Ga0113588_1117	NODE_7_length_133447_cov_14.716062
1	1075	1075	1	1075	1075	100.00	9260	4156	11.61	25.87	Ga0113588_1118	NODE_48_length_4156_cov_10.771519
2152	9260	142923	135815	7109	7109	99.99	9260	142923	76.77	4.97	Ga0113588_1118	NODE_5_length_142923_cov_17.650223
1	14091	109972	95882	14091	14091	99.99	14091	223121	100.00	6.32	Ga0113588_1120	NODE_3_length_223121_cov_13.743623
1	3191	9561	6368	3191	3194	93.87	3191	72498	100.00	4.41	Ga0113588_1121	NODE_14_length_72498_cov_15.386166
2018	3191	1	1174	1174	1174	99.83	3191	1542	36.79	76.13	Ga0113588_1121	NODE_73_length_1542_cov_6.922663
719	33713	167274	200268	32995	32995	99.99	33713	223121	97.87	14.79	Ga0113588_1122	NODE_3_length_223121_cov_13.743623
634	58134	22034	79534	57501	57501	99.99	58198	238697	98.80	24.09	Ga0113588_1123	NODE_2_length_238697_cov_17.335431
1	3584	190532	194115	3584	3584	99.97	3584	218867	100.00	1.64	Ga0113588_1124	NODE_4_length_218867_cov_13.341878
1	57340	59669	117008	57340	57340	99.99	58896	117008	97.36	49.01	Ga0113588_1125	NODE_8_length_117008_cov_18.576420
1	23896	34163	58058	23896	23896	99.98	23896	92966	100.00	25.70	Ga0113588_1126	NODE_10_length_92966_cov_14.976698
425	10586	1	10162	10162	10162	99.92	10586	12702	95.99	80.00	Ga0113588_1127	NODE_25_length_12702_cov_13.616668
152	23717	238697	215132	23566	23566	99.71	23873	238697	98.71	9.87	Ga0113588_1128	NODE_2_length_238697_cov_17.335431
1	4780	82780	87559	4780	4780	99.98	4780	269982	100.00	1.77	Ga0113588_1129	NODE_1_length_269982_cov_15.603563
4656	9638	1	4983	4983	4983	99.98	9638	6422	51.70	77.59	Ga0113588_1130	NODE_38_length_6422_cov_7.160044
1	3002	3019	18	3002	3002	99.97	3002	72498	100.00	4.14	Ga0113588_1131	NODE_14_length_72498_cov_15.386166
