/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79702.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.220.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	19931	70835	50905	19931	19931	99.87	19931	103100	100.00	19.33	Ga0113590_128	NODE_332_length_103100_cov_15.593479
1	19283	45343	64625	19283	19283	99.99	19283	168722	100.00	11.43	Ga0113590_129	NODE_122_length_168722_cov_18.838813
242	17683	229327	211886	17442	17442	99.99	17683	229327	98.64	7.61	Ga0113590_130	NODE_64_length_229327_cov_15.857706
1	14880	14880	1	14880	14880	100.00	17091	42792	87.06	34.77	Ga0113590_131	NODE_1485_length_42792_cov_19.262676
1	15430	143631	159060	15430	15430	99.87	15430	168722	100.00	9.15	Ga0113590_132	NODE_122_length_168722_cov_18.838813
1	1094	1094	1	1094	1094	100.00	14874	41293	7.36	2.65	Ga0113590_133	NODE_1569_length_41293_cov_14.823270
1040	3508	13515	11047	2469	2469	100.00	14874	13515	16.60	18.27	Ga0113590_133	NODE_7063_length_13515_cov_14.643685
3494	14439	10946	1	10946	10946	99.95	14874	13515	73.59	80.99	Ga0113590_133	NODE_7063_length_13515_cov_14.643685
1	12553	130071	142623	12553	12553	99.90	12553	168722	100.00	7.44	Ga0113590_134	NODE_122_length_168722_cov_18.838813
456	12424	1	11969	11969	11969	99.86	12424	14106	96.34	84.85	Ga0113590_135	NODE_6716_length_14106_cov_17.753683
1	9447	64526	73972	9447	9447	100.00	9447	168722	100.00	5.60	Ga0113590_136	NODE_122_length_168722_cov_18.838813
1	9269	55704	64972	9269	9269	99.98	9269	66930	100.00	13.85	Ga0113590_137	NODE_692_length_66930_cov_14.990191
348	8240	166826	174718	7893	7893	99.99	8285	174718	95.27	4.52	Ga0113590_138	NODE_118_length_174718_cov_14.619542
1	5426	45442	40017	5426	5426	99.94	5426	168722	100.00	3.22	Ga0113590_139	NODE_122_length_168722_cov_18.838813
1	4063	44508	48570	4063	4063	100.00	4063	49249	100.00	8.25	Ga0113590_140	NODE_1172_length_49249_cov_18.689596
2	3343	136748	140089	3342	3342	99.49	3444	174718	97.04	1.91	Ga0113590_141	NODE_118_length_174718_cov_14.619542
1	2856	235	3103	2856	2869	98.85	3040	3103	93.95	92.46	Ga0113590_143	NODE_49290_length_3103_cov_17.942585
