/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79698.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.311.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	5228	268309	273536	5228	5228	100.00	5228	433956	100.00	1.20	Ga0113586_1028	NODE_14_length_433956_cov_10.014957
1	5227	39938	45164	5227	5227	100.00	5227	50192	100.00	10.41	Ga0113586_1029	NODE_1131_length_50192_cov_8.618725
1	7474	131528	124055	7474	7474	100.00	7474	171158	100.00	4.37	Ga0113586_1030	NODE_120_length_171158_cov_8.240808
1	17019	159019	176037	17019	17019	100.00	17019	256395	100.00	6.64	Ga0113586_1031	NODE_48_length_256395_cov_9.993146
1	17040	20819	37858	17040	17040	99.99	17040	38418	100.00	44.35	Ga0113586_1032	NODE_1764_length_38418_cov_8.465579
1	49626	52250	101875	49626	49626	99.99	49626	256395	100.00	19.36	Ga0113586_1033	NODE_48_length_256395_cov_9.993146
1	28593	57918	29326	28593	28593	99.99	28593	213916	100.00	13.37	Ga0113586_1034	NODE_78_length_213916_cov_9.377292
1	25727	88543	114269	25727	25727	99.99	25727	136903	100.00	18.79	Ga0113586_1035	NODE_192_length_136903_cov_8.808013
1	12294	57856	70149	12294	12294	99.98	12294	213916	100.00	5.75	Ga0113586_1036	NODE_78_length_213916_cov_9.377292
1	20015	58131	38117	20015	20015	100.00	20015	71760	100.00	27.89	Ga0113586_1037	NODE_610_length_71760_cov_9.040973
1	12356	71296	58941	12356	12356	99.98	12356	71310	100.00	17.33	Ga0113586_1038	NODE_616_length_71310_cov_9.403733
1	9791	57963	67753	9791	9791	100.00	9791	98110	100.00	9.98	Ga0113586_1039	NODE_362_length_98110_cov_8.946204
1	31141	144073	112933	31141	31141	99.89	31141	213916	100.00	14.56	Ga0113586_1040	NODE_78_length_213916_cov_9.377292
1	32797	9824	42620	32797	32797	99.99	32797	98110	100.00	33.43	Ga0113586_1041	NODE_362_length_98110_cov_8.946204
1	23671	120789	97119	23671	23671	99.99	23671	135842	100.00	17.43	Ga0113586_1042	NODE_193_length_135842_cov_10.741647
1	23649	134577	110929	23649	23649	100.00	23649	186977	100.00	12.65	Ga0113586_1043	NODE_101_length_186977_cov_8.510170
1	4867	119245	124111	4867	4867	99.94	4867	171158	100.00	2.84	Ga0113586_1044	NODE_120_length_171158_cov_8.240808
1	8981	14751	23731	8981	8981	99.99	8981	136903	100.00	6.56	Ga0113586_1045	NODE_192_length_136903_cov_8.808013
1	29296	100244	70949	29296	29296	99.99	29296	213916	100.00	13.70	Ga0113586_1046	NODE_78_length_213916_cov_9.377292
1	9930	52761	62690	9930	9930	99.99	9930	88223	100.00	11.26	Ga0113586_1047	NODE_425_length_88223_cov_8.998389
1	5087	45106	50192	5087	5087	100.00	14261	50192	35.67	10.14	Ga0113586_1048	NODE_1131_length_50192_cov_8.618725
6213	14261	1164	9213	8049	8050	95.23	14261	71310	56.44	11.29	Ga0113586_1048	NODE_616_length_71310_cov_9.403733
1	14574	48623	34050	14574	14574	100.00	14574	186977	100.00	7.79	Ga0113586_1049	NODE_101_length_186977_cov_8.510170
1	41677	130222	88546	41677	41677	99.99	41677	433956	100.00	9.60	Ga0113586_1050	NODE_14_length_433956_cov_10.014957
1	3181	165243	168423	3181	3181	100.00	3181	171158	100.00	1.86	Ga0113586_1051	NODE_120_length_171158_cov_8.240808
1	3854	21747	25600	3854	3854	100.00	3854	256395	100.00	1.50	Ga0113586_1052	NODE_48_length_256395_cov_9.993146
1	10809	83144	72336	10809	10809	99.98	10809	433956	100.00	2.49	Ga0113586_1053	NODE_14_length_433956_cov_10.014957
1	10811	28384	39194	10811	10811	99.97	10811	47003	100.00	23.00	Ga0113586_1054	NODE_1276_length_47003_cov_9.733492
1	8147	26801	18655	8147	8147	99.98	8147	42874	100.00	19.00	Ga0113586_1055	NODE_1480_length_42874_cov_8.738154
1	6718	9084	15801	6718	6718	100.00	6718	42874	100.00	15.67	Ga0113586_1056	NODE_1480_length_42874_cov_8.738154
1	3515	311638	308124	3515	3515	100.00	3515	433956	100.00	0.81	Ga0113586_1057	NODE_14_length_433956_cov_10.014957
1	7688	238398	246085	7688	7688	99.99	7688	256395	100.00	3.00	Ga0113586_1058	NODE_48_length_256395_cov_9.993146
1	4089	52807	48719	4089	4089	100.00	4089	88223	100.00	4.63	Ga0113586_1059	NODE_425_length_88223_cov_8.998389
1	3658	3658	1	3658	3658	99.97	4089	88223	89.46	4.15	Ga0113586_1060	NODE_425_length_88223_cov_8.998389
1	13491	152920	166410	13491	13491	99.99	13491	433956	100.00	3.11	Ga0113586_1061	NODE_14_length_433956_cov_10.014957
1	3060	83091	80032	3060	3060	99.97	3060	98110	100.00	3.12	Ga0113586_1062	NODE_362_length_98110_cov_8.946204
1	16218	9878	26095	16218	16218	100.00	16218	71760	100.00	22.60	Ga0113586_1063	NODE_610_length_71760_cov_9.040973
1	9290	74408	65119	9290	9290	100.00	9290	136903	100.00	6.79	Ga0113586_1064	NODE_192_length_136903_cov_8.808013
1	8471	20392	28862	8471	8471	100.00	8471	52201	100.00	16.23	Ga0113586_1065	NODE_1070_length_52201_cov_9.147682
1	60494	373463	433956	60494	60494	99.99	60520	433956	99.96	13.94	Ga0113586_1066	NODE_14_length_433956_cov_10.014957
1	12975	39996	27022	12975	12975	100.00	12975	50192	100.00	25.85	Ga0113586_1067	NODE_1131_length_50192_cov_8.618725
1	29569	277831	307399	29569	29569	100.00	29569	433956	100.00	6.81	Ga0113586_1068	NODE_14_length_433956_cov_10.014957
1	5627	34566	28940	5627	5627	100.00	5627	171158	100.00	3.29	Ga0113586_1069	NODE_120_length_171158_cov_8.240808
1	4243	63566	67808	4243	4243	100.00	4258	67808	99.65	6.26	Ga0113586_1070	NODE_671_length_67808_cov_8.416454
1	47805	69489	21685	47805	47805	99.99	47805	433956	100.00	11.02	Ga0113586_1071	NODE_14_length_433956_cov_10.014957
1	4205	93906	98110	4205	4205	100.00	26853	98110	15.66	4.29	Ga0113586_1072	NODE_362_length_98110_cov_8.946204
4151	26853	136903	114201	22703	22703	99.99	26853	136903	84.55	16.58	Ga0113586_1072	NODE_192_length_136903_cov_8.808013
1	4972	9903	14874	4972	4972	100.00	4972	84062	100.00	5.91	Ga0113586_1073	NODE_452_length_84062_cov_8.563025
1	3476	107136	103661	3476	3476	100.00	3476	133905	100.00	2.60	Ga0113586_1074	NODE_197_length_133905_cov_8.691050
1	4730	85476	80747	4730	4730	100.00	4730	133905	100.00	3.53	Ga0113586_1075	NODE_197_length_133905_cov_8.691050
1	13589	20996	7408	13589	13589	100.00	13589	135842	100.00	10.00	Ga0113586_1076	NODE_193_length_135842_cov_10.741647
1	4640	112352	107713	4640	4640	100.00	4640	171158	100.00	2.71	Ga0113586_1077	NODE_120_length_171158_cov_8.240808
1	7094	46941	54034	7094	7094	100.00	7094	84062	100.00	8.44	Ga0113586_1078	NODE_452_length_84062_cov_8.563025
2	5773	3351	9122	5772	5772	99.90	5773	42874	99.98	13.46	Ga0113586_1079	NODE_1480_length_42874_cov_8.738154
1	5180	105801	110980	5180	5180	100.00	5180	186977	100.00	2.77	Ga0113586_1080	NODE_101_length_186977_cov_8.510170
1	9883	9883	1	9883	9883	100.00	15623	98110	63.26	10.07	Ga0113586_1081	NODE_362_length_98110_cov_8.946204
9829	11998	1	2170	2170	2170	99.95	15623	47003	13.89	4.62	Ga0113586_1081	NODE_1276_length_47003_cov_9.733492
12230	15623	2271	5664	3394	3394	100.00	15623	47003	21.72	7.22	Ga0113586_1081	NODE_1276_length_47003_cov_9.733492
1	50406	174038	224443	50406	50406	99.99	50406	433956	100.00	11.62	Ga0113586_1082	NODE_14_length_433956_cov_10.014957
1	13355	64658	51304	13355	13355	100.00	13355	133905	100.00	9.97	Ga0113586_1083	NODE_197_length_133905_cov_8.691050
1	36009	16370	52378	36009	36009	99.99	36009	71310	100.00	50.50	Ga0113586_1084	NODE_616_length_71310_cov_9.403733
1	3351	7316	3967	3351	3350	99.97	7937	52201	42.22	6.42	Ga0113586_1085	NODE_1070_length_52201_cov_9.147682
3413	7278	3866	1	3866	3866	100.00	7937	52201	48.71	7.41	Ga0113586_1085	NODE_1070_length_52201_cov_9.147682
1	3485	3485	1	3485	3485	99.91	5928	42874	58.79	8.13	Ga0113586_1086	NODE_1480_length_42874_cov_8.738154
3431	5928	1	2498	2498	2498	100.00	5928	133905	42.14	1.87	Ga0113586_1086	NODE_197_length_133905_cov_8.691050
1	12324	15246	27569	12324	12324	99.98	12324	186977	100.00	6.59	Ga0113586_1087	NODE_101_length_186977_cov_8.510170
1	3002	18704	15703	3002	3002	99.97	3002	42874	100.00	7.00	Ga0113586_1088	NODE_1480_length_42874_cov_8.738154
1	46706	97180	50475	46706	46706	99.99	46706	135842	100.00	34.38	Ga0113586_1089	NODE_193_length_135842_cov_10.741647
1	2500	144345	141846	2500	2500	96.44	9355	256395	26.72	0.98	Ga0113586_1090	NODE_48_length_256395_cov_9.993146
3064	9355	141281	134990	6292	6292	98.71	9355	256395	67.26	2.45	Ga0113586_1090	NODE_48_length_256395_cov_9.993146
1	4468	44109	39642	4468	4468	100.00	4468	84062	100.00	5.32	Ga0113586_1091	NODE_452_length_84062_cov_8.563025
1	3840	22247	18408	3840	3840	100.00	3840	133905	100.00	2.87	Ga0113586_1092	NODE_197_length_133905_cov_8.691050
1	4848	82743	87590	4848	4848	100.00	4848	186977	100.00	2.59	Ga0113586_1093	NODE_101_length_186977_cov_8.510170
1	8534	125372	133905	8534	8534	99.98	8989	133905	94.94	6.37	Ga0113586_1094	NODE_197_length_133905_cov_8.691050
1	4846	60127	55282	4846	4846	100.00	4846	67808	100.00	7.15	Ga0113586_1095	NODE_671_length_67808_cov_8.416454
1	8766	65457	56692	8766	8766	100.00	8766	84062	100.00	10.43	Ga0113586_1096	NODE_452_length_84062_cov_8.563025
1	4544	136764	132221	4544	4544	100.00	4544	272396	100.00	1.67	Ga0113586_1097	NODE_42_length_272396_cov_10.460342
1	14238	74356	88593	14238	14238	99.99	14238	136903	100.00	10.40	Ga0113586_1098	NODE_192_length_136903_cov_8.808013
1	22026	22600	44625	22026	22026	99.99	22026	48928	100.00	45.02	Ga0113586_1099	NODE_1182_length_48928_cov_8.752031
1	22034	5278	27311	22034	22034	100.00	22034	33269	100.00	66.23	Ga0113586_1100	NODE_2181_length_33269_cov_8.932318
1	4177	246026	250202	4177	4177	100.00	4177	256395	100.00	1.63	Ga0113586_1101	NODE_48_length_256395_cov_9.993146
1	20419	69734	49316	20419	20419	99.99	20419	171158	100.00	11.93	Ga0113586_1102	NODE_120_length_171158_cov_8.240808
20	11759	12468	729	11740	11740	99.99	11759	12468	99.84	94.16	Ga0113586_1103	NODE_7786_length_12468_cov_9.795537
1	18406	57140	38735	18406	18406	99.98	18406	136903	100.00	13.44	Ga0113586_1104	NODE_192_length_136903_cov_8.808013
1	4781	14471	9691	4781	4781	100.00	4781	48928	100.00	9.77	Ga0113586_1105	NODE_1182_length_48928_cov_8.752031
1	4587	105918	101332	4587	4587	99.93	4587	186977	100.00	2.45	Ga0113586_1106	NODE_101_length_186977_cov_8.510170
1	26801	144034	170834	26801	26801	99.99	26801	213916	100.00	12.53	Ga0113586_1107	NODE_78_length_213916_cov_9.377292
1	7776	13104	20879	7776	7776	100.00	7776	38418	100.00	20.24	Ga0113586_1108	NODE_1764_length_38418_cov_8.465579
1	10162	219270	209109	10162	10162	100.00	10162	256395	100.00	3.96	Ga0113586_1109	NODE_48_length_256395_cov_9.993146
1	15438	42167	26730	15438	15438	100.00	15438	42874	100.00	36.01	Ga0113586_1110	NODE_1480_length_42874_cov_8.738154
1	3554	63618	60065	3554	3554	100.00	3554	67808	100.00	5.24	Ga0113586_1111	NODE_671_length_67808_cov_8.416454
1	5001	48575	53575	5001	5001	99.98	5001	186977	100.00	2.67	Ga0113586_1112	NODE_101_length_186977_cov_8.510170
1	11955	238461	226507	11955	11955	100.00	11955	433956	100.00	2.75	Ga0113586_1113	NODE_14_length_433956_cov_10.014957
1	9244	85462	94705	9244	9244	100.00	9244	133905	100.00	6.90	Ga0113586_1114	NODE_197_length_133905_cov_8.691050
1	4142	254285	250144	4142	4142	100.00	4142	256395	100.00	1.62	Ga0113586_1115	NODE_48_length_256395_cov_9.993146
1	13872	21704	7833	13872	13872	100.00	13872	433956	100.00	3.20	Ga0113586_1116	NODE_14_length_433956_cov_10.014957
33	15111	135842	120764	15079	15079	100.00	15111	135842	99.79	11.10	Ga0113586_1117	NODE_193_length_135842_cov_10.741647
1	5090	3586	8675	5090	5090	99.98	5090	88223	100.00	5.77	Ga0113586_1118	NODE_425_length_88223_cov_8.998389
1	12033	20442	8410	12033	12033	99.98	12033	52201	100.00	23.05	Ga0113586_1119	NODE_1070_length_52201_cov_9.147682
1	3010	277880	274871	3010	3010	100.00	3010	433956	100.00	0.69	Ga0113586_1120	NODE_14_length_433956_cov_10.014957
1	31323	2251	33573	31323	31323	100.00	33881	33573	92.45	93.30	Ga0113586_1121	NODE_2152_length_33573_cov_9.713408
31269	33881	213916	211304	2613	2613	100.00	33881	213916	7.71	1.22	Ga0113586_1121	NODE_78_length_213916_cov_9.377292
1	12828	147312	134485	12828	12828	99.98	12828	186977	100.00	6.86	Ga0113586_1122	NODE_101_length_186977_cov_8.510170
1	9511	1611	11121	9511	9511	99.98	9511	213916	100.00	4.45	Ga0113586_1123	NODE_78_length_213916_cov_9.377292
1	3517	28497	24981	3517	3517	100.00	3517	47003	100.00	7.48	Ga0113586_1124	NODE_1276_length_47003_cov_9.733492
1	12484	203649	191166	12484	12484	99.98	12484	272396	100.00	4.58	Ga0113586_1125	NODE_42_length_272396_cov_10.460342
1	28946	138494	167439	28946	28946	99.99	28946	272396	100.00	10.63	Ga0113586_1126	NODE_42_length_272396_cov_10.460342
1	4582	74230	69649	4582	4582	100.00	4582	171158	100.00	2.68	Ga0113586_1127	NODE_120_length_171158_cov_8.240808
1	16612	181859	165248	16612	16612	99.99	16612	186977	100.00	8.88	Ga0113586_1128	NODE_101_length_186977_cov_8.510170
1	7624	5541	13164	7624	7624	100.00	7624	38418	100.00	19.84	Ga0113586_1129	NODE_1764_length_38418_cov_8.465579
1	9718	199777	190060	9718	9718	100.00	9718	213916	100.00	4.54	Ga0113586_1130	NODE_78_length_213916_cov_9.377292
1	7444	7444	1	7444	7444	99.99	29404	135842	25.32	5.48	Ga0113586_1131	NODE_193_length_135842_cov_10.741647
7390	29404	272396	250382	22015	22015	100.00	29404	272396	74.87	8.08	Ga0113586_1131	NODE_42_length_272396_cov_10.460342
1	29530	50486	20957	29530	29530	99.99	29530	135842	100.00	21.74	Ga0113586_1132	NODE_193_length_135842_cov_10.741647
1	5883	59054	53172	5883	5883	99.98	5883	71310	100.00	8.25	Ga0113586_1133	NODE_616_length_71310_cov_9.403733
1	5880	92200	98079	5880	5880	99.97	5880	171158	100.00	3.44	Ga0113586_1134	NODE_120_length_171158_cov_8.240808
1	4093	26031	30123	4093	4093	100.00	4093	71760	100.00	5.70	Ga0113586_1135	NODE_610_length_71760_cov_9.040973
1	21718	152971	131254	21718	21718	99.99	21718	433956	100.00	5.00	Ga0113586_1136	NODE_14_length_433956_cov_10.014957
1	14618	7195	21812	14618	14618	100.00	14618	256395	100.00	5.70	Ga0113586_1137	NODE_48_length_256395_cov_9.993146
1	3565	19743	23307	3565	3565	100.00	3565	171158	100.00	2.08	Ga0113586_1138	NODE_120_length_171158_cov_8.240808
1	3189	11111	14299	3189	3189	99.94	3189	213916	100.00	1.49	Ga0113586_1139	NODE_78_length_213916_cov_9.377292
1	4061	51361	47301	4061	4061	100.00	4061	133905	100.00	3.03	Ga0113586_1140	NODE_197_length_133905_cov_8.691050
1	9198	73161	82358	9198	9198	100.00	9198	186977	100.00	4.92	Ga0113586_1141	NODE_101_length_186977_cov_8.510170
1	9959	80083	70125	9959	9959	100.00	9959	98110	100.00	10.15	Ga0113586_1142	NODE_362_length_98110_cov_8.946204
1	15639	89806	74168	15639	15639	99.97	15639	171158	100.00	9.14	Ga0113586_1143	NODE_120_length_171158_cov_8.240808
1	8361	215690	224050	8361	8361	99.99	8361	272396	100.00	3.07	Ga0113586_1144	NODE_42_length_272396_cov_10.460342
1	7872	85634	93505	7872	7872	99.99	7872	98110	100.00	8.02	Ga0113586_1145	NODE_362_length_98110_cov_8.946204
1	28247	266661	238415	28247	28247	100.00	28247	433956	100.00	6.51	Ga0113586_1146	NODE_14_length_433956_cov_10.014957
1	21558	21558	1	21558	21558	99.99	28102	272396	76.71	7.91	Ga0113586_1147	NODE_42_length_272396_cov_10.460342
22117	28102	33269	27284	5986	5986	100.00	28102	33269	21.30	17.99	Ga0113586_1147	NODE_2181_length_33269_cov_8.932318
1	13744	27993	14250	13744	13744	99.99	13744	213916	100.00	6.42	Ga0113586_1148	NODE_78_length_213916_cov_9.377292
1	3716	472	4187	3716	3716	99.97	3716	33269	100.00	11.17	Ga0113586_1149	NODE_2181_length_33269_cov_8.932318
1	33169	175990	209158	33169	33169	99.99	33169	256395	100.00	12.94	Ga0113586_1150	NODE_48_length_256395_cov_9.993146
1	7004	46944	39941	7004	7004	100.00	7004	47003	100.00	14.90	Ga0113586_1151	NODE_1276_length_47003_cov_9.733492
1	8203	150560	158762	8203	8203	99.99	8203	186977	100.00	4.39	Ga0113586_1152	NODE_101_length_186977_cov_8.510170
1	7241	7241	1	7241	7241	100.00	10322	256395	70.15	2.82	Ga0113586_1153	NODE_48_length_256395_cov_9.993146
7187	8599	1413	1	1413	1413	100.00	10322	1413	13.69	100.00	Ga0113586_1153	NODE_156467_length_1413_cov_16.450663
8545	10322	1	1778	1778	1778	100.00	10322	171158	17.23	1.04	Ga0113586_1153	NODE_120_length_171158_cov_8.240808
1	6388	151720	158107	6388	6388	99.98	6388	256395	100.00	2.49	Ga0113586_1154	NODE_48_length_256395_cov_9.993146
1	3724	16838	20561	3724	3724	100.00	3724	84062	100.00	4.43	Ga0113586_1155	NODE_452_length_84062_cov_8.563025
1	26637	25641	52277	26637	26637	100.00	26637	256395	100.00	10.39	Ga0113586_1156	NODE_48_length_256395_cov_9.993146
1	17186	84041	66856	17186	17186	100.00	17186	84062	100.00	20.44	Ga0113586_1157	NODE_452_length_84062_cov_8.563025
1	6029	18270	24298	6029	6029	99.98	6029	47003	100.00	12.83	Ga0113586_1158	NODE_1276_length_47003_cov_9.733492
1	15496	42551	58046	15496	15496	99.99	15496	98110	100.00	15.79	Ga0113586_1159	NODE_362_length_98110_cov_8.946204
1	16052	57160	73211	16052	16052	100.00	16052	186977	100.00	8.59	Ga0113586_1160	NODE_101_length_186977_cov_8.510170
1	16030	80796	64767	16030	16030	100.00	16030	133905	100.00	11.97	Ga0113586_1161	NODE_197_length_133905_cov_8.691050
1	19110	113172	132281	19110	19110	99.99	19110	272396	100.00	7.02	Ga0113586_1162	NODE_42_length_272396_cov_10.460342
1	14897	14897	1	14897	14897	99.99	19103	186977	77.98	7.97	Ga0113586_1163	NODE_101_length_186977_cov_8.510170
15049	19103	1	4049	4055	4049	99.85	19103	38418	21.23	10.54	Ga0113586_1163	NODE_1764_length_38418_cov_8.465579
86	7767	64760	57080	7682	7681	99.99	7767	136903	98.91	5.61	Ga0113586_1164	NODE_192_length_136903_cov_8.808013
1	8014	109831	101818	8014	8014	100.00	8014	256395	100.00	3.13	Ga0113586_1165	NODE_48_length_256395_cov_9.993146
1	5003	23984	28986	5003	5003	100.00	5003	171158	100.00	2.92	Ga0113586_1166	NODE_120_length_171158_cov_8.240808
1	23569	247516	223948	23569	23569	99.99	23569	272396	100.00	8.65	Ga0113586_1167	NODE_42_length_272396_cov_10.460342
1	43300	372717	329418	43300	43300	99.99	43300	433956	100.00	9.98	Ga0113586_1168	NODE_14_length_433956_cov_10.014957
1	5690	36659	30970	5690	5690	100.00	5690	71760	100.00	7.93	Ga0113586_1169	NODE_610_length_71760_cov_9.040973
1	9118	58316	67433	9118	9118	100.00	9118	71760	100.00	12.71	Ga0113586_1170	NODE_610_length_71760_cov_9.040973
1	9933	9933	1	9933	9933	100.00	28274	71760	35.13	13.84	Ga0113586_1171	NODE_610_length_71760_cov_9.040973
9879	28274	88223	69828	18396	18396	99.99	28274	88223	65.06	20.85	Ga0113586_1171	NODE_425_length_88223_cov_8.998389
1	34137	22586	56721	34137	34136	99.94	90503	272396	37.72	12.53	Ga0113586_1172	NODE_42_length_272396_cov_10.460342
33973	90503	56686	113216	56531	56531	99.99	90503	272396	62.46	20.75	Ga0113586_1172	NODE_42_length_272396_cov_10.460342
1	16450	22555	39004	16450	16450	99.99	16450	88223	100.00	18.65	Ga0113586_1173	NODE_425_length_88223_cov_8.998389
1	5060	31109	36168	5060	5060	100.00	5060	136903	100.00	3.70	Ga0113586_1174	NODE_192_length_136903_cov_8.808013
1	21055	22172	43226	21055	21055	99.99	21055	133905	100.00	15.72	Ga0113586_1175	NODE_197_length_133905_cov_8.691050
1	8968	38001	29034	8968	8968	100.00	8968	67808	100.00	13.23	Ga0113586_1177	NODE_671_length_67808_cov_8.416454
1	6885	35722	28838	6885	6885	99.99	6885	35922	100.00	19.17	Ga0113586_1178	NODE_1942_length_35922_cov_8.881758
1	7705	174022	166318	7705	7705	99.99	7705	433956	100.00	1.78	Ga0113586_1179	NODE_14_length_433956_cov_10.014957
