/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79704.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.54.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	5974	5974	1	5974	5974	99.93	8376	22986	71.32	25.99	Ga0113592_1038	NODE_3574_length_22986_cov_5.890977
6276	8376	2	2102	2101	2101	99.67	8376	2132	25.08	98.55	Ga0113592_1038	NODE_84492_length_2132_cov_6.064516
1	6916	6917	1	6916	6917	99.96	8157	18931	84.79	36.54	Ga0113592_1039	NODE_4603_length_18931_cov_7.502225
6862	8157	32835	31540	1296	1296	99.92	8157	32835	15.89	3.95	Ga0113592_1039	NODE_2221_length_32835_cov_7.102227
1	8031	18991	27021	8031	8031	99.96	8031	48044	100.00	16.72	Ga0113592_1040	NODE_1230_length_48044_cov_7.093105
1	8012	43544	35533	8012	8012	99.99	8012	60059	100.00	13.34	Ga0113592_1041	NODE_834_length_60059_cov_6.112109
1	7838	8298	461	7838	7838	100.00	7838	41233	100.00	19.01	Ga0113592_1042	NODE_1575_length_41233_cov_5.891423
1	7804	17112	9309	7804	7804	99.95	7804	48020	100.00	16.25	Ga0113592_1043	NODE_1233_length_48020_cov_6.156969
1	7785	18130	25914	7785	7785	99.96	7785	32835	100.00	23.71	Ga0113592_1044	NODE_2221_length_32835_cov_7.102227
1	7578	71542	63965	7578	7578	99.99	7578	88260	100.00	8.59	Ga0113592_1045	NODE_424_length_88260_cov_6.399887
1	6082	10426	16507	6082	6082	99.88	7577	16507	80.27	36.84	Ga0113592_1046	NODE_5486_length_16507_cov_7.498298
6028	7577	1722	173	1550	1550	99.74	7577	1722	20.46	90.01	Ga0113592_1046	NODE_115908_length_1722_cov_4.781044
1	7256	32142	39397	7256	7256	100.00	7256	45470	100.00	15.96	Ga0113592_1047	NODE_1350_length_45470_cov_6.272399
145	6875	6731	1	6731	6731	99.93	6921	32835	97.25	20.50	Ga0113592_1048	NODE_2221_length_32835_cov_7.102227
1	6594	13425	6832	6594	6594	99.97	6913	32835	95.39	20.08	Ga0113592_1049	NODE_2221_length_32835_cov_7.102227
1	6846	2628	9473	6846	6846	99.87	6846	19677	100.00	34.79	Ga0113592_1050	NODE_4362_length_19677_cov_6.039700
1	6658	48181	54838	6658	6658	99.97	6658	61663	100.00	10.80	Ga0113592_1051	NODE_795_length_61663_cov_5.690933
1	5092	5092	1	5092	5092	100.00	6648	7779	76.59	65.46	Ga0113592_1052	NODE_13987_length_7779_cov_6.153418
5046	6648	16523	14921	1603	1603	99.94	6648	16523	24.11	9.70	Ga0113592_1052	NODE_5479_length_16523_cov_6.851287
1	6646	32945	39590	6646	6646	100.00	6646	93266	100.00	7.13	Ga0113592_1053	NODE_400_length_93266_cov_5.738132
1	6438	35219	28782	6438	6438	99.98	6438	35983	100.00	17.89	Ga0113592_1054	NODE_1933_length_35983_cov_7.408289
1	6328	42552	48879	6328	6328	99.91	6328	93266	100.00	6.78	Ga0113592_1055	NODE_400_length_93266_cov_5.738132
1	6311	22111	15801	6311	6311	99.89	6311	88260	100.00	7.15	Ga0113592_1056	NODE_424_length_88260_cov_6.399887
1	6229	55435	61663	6229	6229	100.00	6274	61663	99.28	10.10	Ga0113592_1057	NODE_795_length_61663_cov_5.690933
1	6116	12649	18764	6116	6116	99.77	6116	18816	100.00	32.50	Ga0113592_1058	NODE_4638_length_18816_cov_7.257342
1	6085	8172	2088	6085	6085	99.92	6085	13471	100.00	45.17	Ga0113592_1059	NODE_7090_length_13471_cov_7.038238
1	6004	24067	30070	6004	6004	99.90	6005	45470	99.98	13.20	Ga0113592_1060	NODE_1350_length_45470_cov_6.272399
1	5950	7571	1622	5950	5950	99.95	5950	30670	100.00	19.40	Ga0113592_1061	NODE_2433_length_30670_cov_6.202025
1	5842	57979	63820	5842	5842	100.00	5842	88260	100.00	6.62	Ga0113592_1062	NODE_424_length_88260_cov_6.399887
1	5694	26740	21047	5694	5694	99.98	5694	28514	100.00	19.97	Ga0113592_1063	NODE_2687_length_28514_cov_6.523595
984	4569	3586	1	3586	3586	99.92	6366	3586	56.33	100.00	Ga0113592_1064	NODE_40249_length_3586_cov_17.541490
1161	6507	27942	22596	5347	5347	99.96	6507	27942	82.17	19.14	Ga0113592_1065	NODE_2766_length_27942_cov_6.749632
1	5574	5601	28	5574	5574	100.00	5574	60059	100.00	9.28	Ga0113592_1066	NODE_834_length_60059_cov_6.112109
1	5519	41146	35628	5519	5519	99.93	5519	41233	100.00	13.38	Ga0113592_1067	NODE_1575_length_41233_cov_5.891423
1	5502	11460	16961	5502	5502	99.89	5502	16997	100.00	32.37	Ga0113592_1068	NODE_5295_length_16997_cov_7.242061
4	5484	44745	39265	5481	5481	99.89	5484	67188	99.95	8.16	Ga0113592_1069	NODE_684_length_67188_cov_6.882413
1	5424	46917	41494	5424	5424	99.93	5424	48020	100.00	11.30	Ga0113592_1071	NODE_1233_length_48020_cov_6.156969
1	5323	9217	14539	5323	5323	99.89	5323	18274	100.00	29.13	Ga0113592_1073	NODE_4797_length_18274_cov_6.860036
52	5314	1	5263	5263	5263	99.92	5314	15312	99.04	34.37	Ga0113592_1074	NODE_6039_length_15312_cov_7.007800
1	5308	89191	83884	5308	5308	100.00	5308	93266	100.00	5.69	Ga0113592_1075	NODE_400_length_93266_cov_5.738132
3	5235	2696	7928	5233	5233	99.83	5298	7928	98.77	66.01	Ga0113592_1076	NODE_13626_length_7928_cov_6.475803
1	5236	56658	61893	5236	5236	99.89	5236	62031	100.00	8.44	Ga0113592_1077	NODE_786_length_62031_cov_6.254954
1	5199	8505	3307	5199	5199	100.00	5199	8505	100.00	61.13	Ga0113592_1078	NODE_12464_length_8505_cov_5.417870
1	5197	18281	23477	5197	5197	99.98	5197	60059	100.00	8.65	Ga0113592_1079	NODE_834_length_60059_cov_6.112109
1	5130	19505	14376	5130	5130	99.98	5130	27942	100.00	18.36	Ga0113592_1080	NODE_2766_length_27942_cov_6.749632
1	5115	34360	39474	5115	5115	99.78	5115	88260	100.00	5.80	Ga0113592_1081	NODE_424_length_88260_cov_6.399887
1	5081	6444	11524	5081	5081	99.90	5081	12487	100.00	40.69	Ga0113592_1082	NODE_7772_length_12487_cov_6.879585
1	5052	56719	51668	5052	5052	99.98	5052	62031	100.00	8.14	Ga0113592_1083	NODE_786_length_62031_cov_6.254954
3	4987	10546	5562	4985	4985	99.94	4987	16523	99.96	30.17	Ga0113592_1084	NODE_5479_length_16523_cov_6.851287
1	4948	7388	2441	4948	4948	100.00	4948	13719	100.00	36.07	Ga0113592_1085	NODE_6934_length_13719_cov_6.033080
1	4910	6009	10918	4910	4910	99.98	4910	12684	100.00	38.71	Ga0113592_1086	NODE_7624_length_12684_cov_6.175865
1	4908	13288	18195	4908	4908	99.96	4908	32835	100.00	14.95	Ga0113592_1087	NODE_2221_length_32835_cov_7.102227
1	4907	8127	13033	4907	4907	99.94	4907	13471	100.00	36.43	Ga0113592_1088	NODE_7090_length_13471_cov_7.038238
1	4890	14634	9745	4890	4890	99.98	4890	61663	100.00	7.93	Ga0113592_1089	NODE_795_length_61663_cov_5.690933
1	4873	7566	2694	4873	4873	99.94	4873	48020	100.00	10.15	Ga0113592_1090	NODE_1233_length_48020_cov_6.156969
1	1794	13464	15257	1794	1794	99.89	4863	15257	36.89	11.76	Ga0113592_1091	NODE_6066_length_15257_cov_5.445007
1884	4863	5620	2641	2980	2980	99.90	4863	5620	61.28	53.02	Ga0113592_1091	NODE_21682_length_5620_cov_5.357951
1	4784	79421	84203	4784	4783	99.85	4784	88260	100.00	5.42	Ga0113592_1092	NODE_424_length_88260_cov_6.399887
1	4736	69564	74299	4736	4736	99.94	4736	93266	100.00	5.08	Ga0113592_1093	NODE_400_length_93266_cov_5.738132
1	2513	2513	1	2513	2513	100.00	4685	13719	53.64	18.32	Ga0113592_1094	NODE_6934_length_13719_cov_6.033080
2481	4685	1	2205	2205	2205	100.00	4685	61663	47.07	3.58	Ga0113592_1094	NODE_795_length_61663_cov_5.690933
1	4337	8715	4379	4337	4337	99.63	4634	16507	93.59	26.27	Ga0113592_1095	NODE_5486_length_16507_cov_7.498298
1	4565	4608	44	4565	4565	100.00	4565	4680	100.00	97.54	Ga0113592_1096	NODE_27802_length_4680_cov_5.650595
1	4548	12839	8292	4548	4548	99.67	4548	27942	100.00	16.28	Ga0113592_1097	NODE_2766_length_27942_cov_6.749632
1	4487	22782	18296	4487	4487	99.96	4487	50979	100.00	8.80	Ga0113592_1098	NODE_1110_length_50979_cov_6.556005
1	4485	48145	43661	4485	4485	99.98	4485	61663	100.00	7.27	Ga0113592_1099	NODE_795_length_61663_cov_5.690933
1	4414	28517	32930	4414	4414	99.89	4414	60059	100.00	7.35	Ga0113592_1100	NODE_834_length_60059_cov_6.112109
1	4384	22457	26840	4384	4384	99.79	4384	40400	100.00	10.85	Ga0113592_1101	NODE_1633_length_40400_cov_7.512232
1	4318	23038	18721	4318	4318	100.00	4318	40913	100.00	10.55	Ga0113592_1102	NODE_1593_length_40913_cov_5.183122
1	4201	28602	24402	4201	4201	99.98	4201	60059	100.00	6.99	Ga0113592_1103	NODE_834_length_60059_cov_6.112109
1	4152	18296	14145	4152	4152	99.93	4152	50979	100.00	8.14	Ga0113592_1104	NODE_1110_length_50979_cov_6.556005
1	4150	5686	9835	4150	4150	99.95	4150	61663	100.00	6.73	Ga0113592_1105	NODE_795_length_61663_cov_5.690933
1	4122	8188	12309	4122	4122	100.00	4122	40913	100.00	10.08	Ga0113592_1106	NODE_1593_length_40913_cov_5.183122
1	4063	15	4077	4063	4063	99.98	4063	12487	100.00	32.54	Ga0113592_1107	NODE_7772_length_12487_cov_6.879585
1	4031	7728	11758	4031	4031	100.00	4031	30670	100.00	13.14	Ga0113592_1108	NODE_2433_length_30670_cov_6.202025
1	3968	26484	30451	3968	3968	99.85	3969	40400	99.97	9.82	Ga0113592_1109	NODE_1633_length_40400_cov_7.512232
1	3945	1	3945	3945	3945	100.00	3945	5912	100.00	66.73	Ga0113592_1110	NODE_20274_length_5912_cov_5.262592
1	3905	56870	52966	3905	3905	100.00	3905	60059	100.00	6.50	Ga0113592_1111	NODE_834_length_60059_cov_6.112109
67	3893	1	3827	3827	3827	99.95	3893	7198	98.30	53.17	Ga0113592_1112	NODE_15465_length_7198_cov_5.637827
1	3870	1554	5423	3870	3870	100.00	3870	15465	100.00	25.02	Ga0113592_1113	NODE_5960_length_15465_cov_5.332966
1	3819	44895	41077	3819	3819	99.95	3819	88260	100.00	4.33	Ga0113592_1114	NODE_424_length_88260_cov_6.399887
1	3809	3879	71	3809	3809	99.95	3809	5590	100.00	68.14	Ga0113592_1115	NODE_21853_length_5590_cov_6.455827
1	3763	3714	7476	3763	3763	99.97	3763	40913	100.00	9.20	Ga0113592_1116	NODE_1593_length_40913_cov_5.183122
1	3747	18046	21792	3747	3747	100.00	3747	61663	100.00	6.08	Ga0113592_1117	NODE_795_length_61663_cov_5.690933
23	3701	93266	89588	3679	3679	99.92	3701	93266	99.41	3.94	Ga0113592_1118	NODE_400_length_93266_cov_5.738132
1	3700	26403	22704	3700	3700	99.68	3700	67188	100.00	5.51	Ga0113592_1119	NODE_684_length_67188_cov_6.882413
1	3686	66840	63155	3686	3686	99.95	3686	67188	100.00	5.49	Ga0113592_1120	NODE_684_length_67188_cov_6.882413
1	3673	1894	5566	3673	3673	99.92	3673	16523	100.00	22.23	Ga0113592_1121	NODE_5479_length_16523_cov_6.851287
1	3656	27792	31447	3656	3656	99.70	3656	32835	100.00	11.13	Ga0113592_1122	NODE_2221_length_32835_cov_7.102227
1	3591	14199	10609	3591	3591	100.00	3591	50979	100.00	7.04	Ga0113592_1123	NODE_1110_length_50979_cov_6.556005
1	3565	9620	13184	3565	3565	100.00	3565	13212	100.00	26.98	Ga0113592_1124	NODE_7266_length_13212_cov_5.710040
1	3534	14383	10850	3534	3534	100.00	3534	41233	100.00	8.57	Ga0113592_1125	NODE_1575_length_41233_cov_5.891423
1	3509	9579	6071	3509	3509	99.69	3510	40400	99.97	8.69	Ga0113592_1126	NODE_1633_length_40400_cov_7.512232
1	3496	10508	14003	3496	3496	99.86	3496	16523	100.00	21.16	Ga0113592_1127	NODE_5479_length_16523_cov_6.851287
1	3457	9542	12998	3457	3457	99.91	3457	40400	100.00	8.56	Ga0113592_1128	NODE_1633_length_40400_cov_7.512232
1	3426	1300	4725	3426	3426	99.94	3426	10508	100.00	32.60	Ga0113592_1129	NODE_9578_length_10508_cov_5.361523
1	3418	54660	58077	3418	3418	100.00	3418	88260	100.00	3.87	Ga0113592_1130	NODE_424_length_88260_cov_6.399887
1	3415	17336	20750	3415	3415	99.74	3415	48020	100.00	7.11	Ga0113592_1131	NODE_1233_length_48020_cov_6.156969
1	3193	2271	5463	3193	3193	99.94	3356	5463	95.14	58.45	Ga0113592_1132	NODE_22532_length_5463_cov_5.642567
4	3352	17711	14363	3349	3349	99.55	3352	18274	99.91	18.33	Ga0113592_1133	NODE_4797_length_18274_cov_6.860036
1	3343	15737	19079	3343	3343	100.00	3343	48044	100.00	6.96	Ga0113592_1134	NODE_1230_length_48044_cov_7.093105
1	3339	14221	17559	3339	3339	99.49	3339	67188	100.00	4.97	Ga0113592_1135	NODE_684_length_67188_cov_6.882413
1	3325	13723	10399	3325	3325	99.79	3325	22986	100.00	14.47	Ga0113592_1137	NODE_3574_length_22986_cov_5.890977
1	3289	14607	17895	3289	3289	99.97	3289	61663	100.00	5.33	Ga0113592_1139	NODE_795_length_61663_cov_5.690933
1	3253	74955	71703	3253	3253	99.88	3253	88260	100.00	3.69	Ga0113592_1140	NODE_424_length_88260_cov_6.399887
1	3188	8150	4963	3188	3188	99.97	3188	10508	100.00	30.34	Ga0113592_1143	NODE_9578_length_10508_cov_5.361523
1	3130	26973	30102	3130	3130	99.90	3130	67188	100.00	4.66	Ga0113592_1145	NODE_684_length_67188_cov_6.882413
1	3097	42010	45106	3097	3097	99.97	3097	48044	100.00	6.45	Ga0113592_1147	NODE_1230_length_48044_cov_7.093105
1	3091	16917	13827	3091	3091	99.68	3091	23566	100.00	13.12	Ga0113592_1148	NODE_3447_length_23566_cov_5.965463
1	3087	2755	5841	3087	3087	99.94	3087	93266	100.00	3.31	Ga0113592_1149	NODE_400_length_93266_cov_5.738132
1	3049	16734	13686	3049	3049	100.00	3049	40913	100.00	7.45	Ga0113592_1150	NODE_1593_length_40913_cov_5.183122
1	3037	32130	35166	3037	3037	99.97	3037	48020	100.00	6.32	Ga0113592_1151	NODE_1233_length_48020_cov_6.156969
424	5065	7733	3069	4642	4665	99.25	5065	7733	91.65	60.33	Ga0113592_1154	NODE_14103_length_7733_cov_5.983329
1	3761	12305	8536	3761	3770	99.76	3761	93266	100.00	4.04	Ga0113592_1155	NODE_400_length_93266_cov_5.738132
