/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79718.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.314.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	16368	34891	51266	16368	16376	99.95	16368	284701	100.00	5.75	Ga0113607_1069	NODE_37_length_284701_cov_55.689000
145	100582	267266	166832	100438	100435	99.94	100582	267266	99.86	37.58	Ga0113607_1070	NODE_44_length_267266_cov_62.025055
1	3611	3611	1	3611	3611	100.00	13762	267266	26.24	1.35	Ga0113607_1071	NODE_44_length_267266_cov_62.025055
3557	13762	1	10206	10206	10206	100.00	13762	134943	74.16	7.56	Ga0113607_1071	NODE_194_length_134943_cov_61.848459
1	13214	30811	17590	13214	13222	99.91	13214	150593	100.00	8.78	Ga0113607_1072	NODE_159_length_150593_cov_55.193254
1	38901	126665	165565	38901	38901	99.96	38901	267266	100.00	14.56	Ga0113607_1073	NODE_44_length_267266_cov_62.025055
1	5211	14678	9468	5211	5211	99.94	5211	35975	100.00	14.49	Ga0113607_1074	NODE_1934_length_35975_cov_66.981431
1	47315	14544	61863	47315	47320	99.98	47318	267266	99.99	17.71	Ga0113607_1075	NODE_44_length_267266_cov_62.025055
1	3574	72776	76349	3574	3574	100.00	3574	141953	100.00	2.52	Ga0113607_1076	NODE_181_length_141953_cov_60.501240
1	33939	2835	36801	33939	33967	99.91	33939	63437	100.00	53.54	Ga0113607_1077	NODE_752_length_63437_cov_61.160377
1	11878	271107	282990	11878	11884	99.93	11878	310128	100.00	3.83	Ga0113607_1078	NODE_27_length_310128_cov_75.972487
1	6222	17045	10824	6222	6222	100.00	6222	76916	100.00	8.09	Ga0113607_1079	NODE_538_length_76916_cov_57.045433
1	15891	15891	1	15891	15891	100.00	86456	61314	18.38	25.92	Ga0113607_1080	NODE_801_length_61314_cov_64.641179
18309	66282	48001	1	47974	48001	99.91	86456	48001	55.49	100.00	Ga0113607_1080	NODE_1235_length_48001_cov_66.211154
66228	69661	1	3434	3434	3434	99.91	86456	3434	3.97	100.00	Ga0113607_1080	NODE_42762_length_3434_cov_47.706422
69607	86411	1	16805	16805	16805	99.99	86456	16805	19.44	100.00	Ga0113607_1080	NODE_5359_length_16805_cov_66.062030
1	9367	9367	1	9367	9367	99.99	18538	310128	50.53	3.02	Ga0113607_1081	NODE_27_length_310128_cov_75.972487
10520	18538	102485	94451	8019	8035	99.80	18538	102485	43.26	7.84	Ga0113607_1081	NODE_337_length_102485_cov_71.180699
1	9503	9503	1	9503	9503	99.97	9548	14551	99.53	65.31	Ga0113607_1082	NODE_6454_length_14551_cov_57.677497
4280	14326	1	10047	10047	10047	99.94	14326	84061	70.13	11.95	Ga0113607_1083	NODE_453_length_84061_cov_67.574090
1	44741	45990	1262	44741	44729	99.75	44741	189243	100.00	23.64	Ga0113607_1084	NODE_98_length_189243_cov_71.271529
1	17296	147342	164651	17296	17310	99.90	17296	199383	100.00	8.68	Ga0113607_1085	NODE_93_length_199383_cov_54.341136
287	18045	17753	1	17759	17753	99.97	41716	17753	42.57	100.00	Ga0113607_1086	NODE_4992_length_17753_cov_65.213018
18011	39357	21347	1	21347	21347	99.99	41716	21347	51.17	100.00	Ga0113607_1086	NODE_3938_length_21347_cov_69.007702
1	3339	79731	76393	3339	3339	100.00	3339	141953	100.00	2.35	Ga0113607_1087	NODE_181_length_141953_cov_60.501240
1	7757	203041	195285	7757	7757	99.90	7757	284701	100.00	2.72	Ga0113607_1088	NODE_37_length_284701_cov_55.689000
1	3809	93119	96943	3809	3825	99.50	3809	150593	100.00	2.54	Ga0113607_1089	NODE_159_length_150593_cov_55.193254
1	8388	103112	111504	8388	8393	99.92	8388	267266	100.00	3.14	Ga0113607_1090	NODE_44_length_267266_cov_62.025055
1	11958	29315	41272	11958	11958	100.00	13702	141953	87.27	8.42	Ga0113607_1091	NODE_181_length_141953_cov_60.501240
11955	13545	41373	42969	1591	1597	99.62	13702	141953	11.61	1.13	Ga0113607_1091	NODE_181_length_141953_cov_60.501240
1	13470	103290	89821	13470	13470	99.99	13470	284701	100.00	4.73	Ga0113607_1092	NODE_37_length_284701_cov_55.689000
1	40377	244325	284701	40377	40377	99.99	46135	284701	87.52	14.18	Ga0113607_1093	NODE_37_length_284701_cov_55.689000
40323	45430	5115	1	5108	5115	99.86	46135	5115	11.07	100.00	Ga0113607_1093	NODE_24595_length_5115_cov_51.440711
1	24848	65787	40909	24848	24879	99.84	24848	310128	100.00	8.02	Ga0113607_1094	NODE_27_length_310128_cov_75.972487
1	4243	20298	16056	4243	4243	99.65	4243	21887	100.00	19.39	Ga0113607_1095	NODE_3821_length_21887_cov_65.748534
1	4499	161355	156850	4499	4506	98.98	4499	284701	100.00	1.58	Ga0113607_1096	NODE_37_length_284701_cov_55.689000
1	7804	69113	76916	7804	7804	99.92	32583	76916	23.95	10.15	Ga0113607_1097	NODE_538_length_76916_cov_57.045433
30366	31677	1	1312	1312	1312	100.00	32583	54083	4.03	2.43	Ga0113607_1097	NODE_1007_length_54083_cov_57.027985
1	20975	57391	36428	20975	20964	99.89	20975	199383	100.00	10.51	Ga0113607_1098	NODE_93_length_199383_cov_54.341136
46	20682	38512	17876	20637	20637	99.98	20682	38512	99.78	53.59	Ga0113607_1099	NODE_1758_length_38512_cov_59.917310
1	23841	79252	55414	23841	23839	99.92	23841	189243	100.00	12.60	Ga0113607_1100	NODE_98_length_189243_cov_71.271529
1	13651	17370	3720	13651	13651	100.00	13651	199383	100.00	6.85	Ga0113607_1101	NODE_93_length_199383_cov_54.341136
1	3511	160799	164316	3511	3518	99.63	3511	284701	100.00	1.24	Ga0113607_1102	NODE_37_length_284701_cov_55.689000
1	10472	89894	79417	10472	10478	99.83	10472	189243	100.00	5.54	Ga0113607_1103	NODE_98_length_189243_cov_71.271529
1	5431	221418	215984	5431	5435	99.17	5431	284701	100.00	1.91	Ga0113607_1104	NODE_37_length_284701_cov_55.689000
1	8709	60163	51455	8709	8709	99.99	8709	284701	100.00	3.06	Ga0113607_1105	NODE_37_length_284701_cov_55.689000
1	16030	34767	18738	16030	16030	99.96	16030	284701	100.00	5.63	Ga0113607_1106	NODE_37_length_284701_cov_55.689000
1	8485	117533	109025	8485	8509	99.55	8485	310128	100.00	2.74	Ga0113607_1107	NODE_27_length_310128_cov_75.972487
288	6882	1	6598	6595	6598	99.95	17986	6598	36.67	100.00	Ga0113607_1108	NODE_17409_length_6598_cov_56.187223
7050	17986	1	10923	10937	10923	99.78	17986	76916	60.81	14.20	Ga0113607_1108	NODE_538_length_76916_cov_57.045433
1	15967	133417	117434	15967	15984	99.89	15967	310128	100.00	5.15	Ga0113607_1109	NODE_27_length_310128_cov_75.972487
1	25131	109821	134943	25131	25123	99.89	25455	134943	98.73	18.62	Ga0113607_1110	NODE_194_length_134943_cov_61.848459
1	37878	96844	134721	37878	37878	99.98	37878	150593	100.00	25.15	Ga0113607_1111	NODE_159_length_150593_cov_55.193254
552	7634	36902	43981	7083	7080	99.93	7634	63437	92.78	11.16	Ga0113607_1112	NODE_752_length_63437_cov_61.160377
1	11604	11604	1	11604	11604	100.00	12137	37634	95.61	30.83	Ga0113607_1113	NODE_1806_length_37634_cov_55.245004
1	35455	18629	54083	35455	35455	99.99	35500	54083	99.87	65.56	Ga0113607_1114	NODE_1007_length_54083_cov_57.027985
1	5594	147441	141848	5594	5594	99.98	38643	199383	14.48	2.81	Ga0113607_1115	NODE_93_length_199383_cov_54.341136
5595	38643	141742	108694	33049	33049	99.99	38643	199383	85.52	16.58	Ga0113607_1115	NODE_93_length_199383_cov_54.341136
1	4339	7749	12093	4339	4345	99.84	4339	141953	100.00	3.06	Ga0113607_1116	NODE_181_length_141953_cov_60.501240
1	11543	203094	214636	11543	11543	99.96	11543	284701	100.00	4.05	Ga0113607_1117	NODE_37_length_284701_cov_55.689000
1	4728	62017	57292	4728	4726	99.49	4728	199383	100.00	2.37	Ga0113607_1118	NODE_93_length_199383_cov_54.341136
1	7217	72875	65641	7217	7235	99.74	7217	141953	100.00	5.10	Ga0113607_1119	NODE_181_length_141953_cov_60.501240
1	5724	17132	11416	5724	5717	99.83	5724	284701	100.00	2.01	Ga0113607_1120	NODE_37_length_284701_cov_55.689000
1	16897	72680	89567	16897	16888	99.93	16897	284701	100.00	5.93	Ga0113607_1121	NODE_37_length_284701_cov_55.689000
1	7692	20983	13292	7692	7692	99.96	7692	141953	100.00	5.42	Ga0113607_1122	NODE_181_length_141953_cov_60.501240
1	9830	30775	20942	9830	9834	99.93	9830	76916	100.00	12.79	Ga0113607_1123	NODE_538_length_76916_cov_57.045433
1	26805	309699	282891	26805	26809	99.94	26805	310128	100.00	8.64	Ga0113607_1125	NODE_27_length_310128_cov_75.972487
1	3198	26030	29227	3198	3198	100.00	3198	141953	100.00	2.25	Ga0113607_1126	NODE_181_length_141953_cov_60.501240
46	4139	14551	10458	4094	4094	99.98	5026	14551	81.46	28.14	Ga0113607_1127	NODE_6454_length_14551_cov_57.677497
1	4300	75355	71056	4300	4300	99.95	4300	77956	100.00	5.52	Ga0113607_1128	NODE_518_length_77956_cov_61.757949
1	14408	17828	3427	14408	14402	99.95	14408	150593	100.00	9.56	Ga0113607_1129	NODE_159_length_150593_cov_55.193254
1	4998	82434	87435	4998	5002	99.86	4998	310128	100.00	1.61	Ga0113607_1130	NODE_27_length_310128_cov_75.972487
46	3138	3093	1	3093	3093	99.71	3612	3093	85.63	100.00	Ga0113607_1131	NODE_49509_length_3093_cov_46.960829
1	16558	44021	60586	16558	16566	99.91	16558	63437	100.00	26.11	Ga0113607_1132	NODE_752_length_63437_cov_61.160377
1	10014	43482	33469	10014	10014	100.00	10014	61314	100.00	16.33	Ga0113607_1133	NODE_801_length_61314_cov_64.641179
1	10020	193885	183866	10020	10020	100.00	10020	310128	100.00	3.23	Ga0113607_1134	NODE_27_length_310128_cov_75.972487
1	9413	120823	111405	9413	9419	99.64	9413	267266	100.00	3.52	Ga0113607_1135	NODE_44_length_267266_cov_62.025055
1	12899	43551	56449	12899	12899	99.99	12899	61314	100.00	21.04	Ga0113607_1136	NODE_801_length_61314_cov_64.641179
1	12683	94476	107183	12683	12708	99.76	12683	141953	100.00	8.95	Ga0113607_1137	NODE_181_length_141953_cov_60.501240
1	10930	71226	60270	10930	10957	99.67	10930	284701	100.00	3.85	Ga0113607_1138	NODE_37_length_284701_cov_55.689000
1	3235	137189	133946	3235	3244	99.08	3235	141953	100.00	2.29	Ga0113607_1139	NODE_181_length_141953_cov_60.501240
1	46290	5897	52188	46290	46292	99.97	46290	52293	100.00	88.52	Ga0113607_1140	NODE_1068_length_52293_cov_56.239730
1	25327	174057	199383	25327	25327	100.00	25435	199383	99.58	12.70	Ga0113607_1142	NODE_93_length_199383_cov_54.341136
1	1795	52418	50624	1795	1795	100.00	12164	102485	14.76	1.75	Ga0113607_1143	NODE_337_length_102485_cov_71.180699
1785	11550	50523	40758	9766	9766	99.95	12164	102485	80.29	9.53	Ga0113607_1143	NODE_337_length_102485_cov_71.180699
1	12443	22266	9820	12443	12447	99.97	12443	40490	100.00	30.74	Ga0113607_1144	NODE_1624_length_40490_cov_68.508297
