/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/94259.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.328.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	4383	7296	11678	4383	4383	99.95	4383	13256	100.00	33.06	Ga0136517_1029	NODE_7235_length_13256_cov_12.721915
1	16198	73680	57483	16198	16198	99.88	16198	106590	100.00	15.20	Ga0136517_1030	NODE_307_length_106590_cov_14.640954
1	11897	36364	48260	11897	11897	99.91	11897	77185	100.00	15.41	Ga0136517_1031	NODE_533_length_77185_cov_13.396331
1	9272	16792	7521	9272	9272	99.89	9272	43233	100.00	21.45	Ga0136517_1032	NODE_1461_length_43233_cov_11.576034
1	1291	50152	51442	1291	1291	99.77	10660	51442	12.11	2.51	Ga0136517_1033	NODE_1097_length_51442_cov_12.138226
1216	10559	1	9344	9344	9344	99.93	10660	58126	87.65	16.08	Ga0136517_1033	NODE_876_length_58126_cov_12.422810
1	15178	35601	20424	15178	15178	99.86	15178	58126	100.00	26.11	Ga0136517_1034	NODE_876_length_58126_cov_12.422810
1	13017	50595	63611	13017	13017	99.83	13017	150827	100.00	8.63	Ga0136517_1035	NODE_158_length_150827_cov_16.030702
1	15204	15595	30798	15204	15204	99.82	15204	46983	100.00	32.36	Ga0136517_1036	NODE_1277_length_46983_cov_11.435028
1	4158	54900	50743	4158	4158	99.83	4158	109328	100.00	3.80	Ga0136517_1037	NODE_288_length_109328_cov_14.591555
1	3285	13672	10388	3285	3285	99.70	3290	33129	99.85	9.92	Ga0136517_1038	NODE_2195_length_33129_cov_11.066699
1	3201	55375	58575	3201	3201	100.00	7315	58575	43.76	5.46	Ga0136517_1039	NODE_866_length_58575_cov_14.859484
3147	7315	7426	3258	4169	4169	99.90	7315	7426	56.99	56.14	Ga0136517_1039	NODE_14890_length_7426_cov_14.055488
1	5442	8532	3091	5442	5442	99.60	5442	141315	100.00	3.85	Ga0136517_1040	NODE_182_length_141315_cov_11.380794
1	7379	7371	1	7379	7371	99.80	7439	13256	99.19	55.61	Ga0136517_1041	NODE_7235_length_13256_cov_12.721915
383	1400	1018	1	1018	1018	81.75	12786	1018	7.96	100.00	Ga0136517_1042	NODE_261015_length_1018_cov_8.776739
1346	12786	1	11441	11441	11441	99.85	12786	144576	89.48	7.91	Ga0136517_1042	NODE_173_length_144576_cov_15.882031
1	25505	25508	4	25505	25505	99.89	33215	77185	76.79	33.04	Ga0136517_1043	NODE_533_length_77185_cov_13.396331
25454	33215	1	7762	7762	7762	99.36	33215	119563	23.37	6.49	Ga0136517_1043	NODE_244_length_119563_cov_13.125883
1	3568	3568	1	3568	3568	100.00	9471	6351	37.67	56.18	Ga0136517_1044	NODE_18316_length_6351_cov_7.856258
3565	8746	5182	1	5182	5182	100.00	9471	5182	54.71	100.00	Ga0136517_1044	NODE_24155_length_5182_cov_14.224498
1005	9023	1	8019	8019	8019	99.98	9023	106590	88.87	7.52	Ga0136517_1045	NODE_307_length_106590_cov_14.640954
247	6074	1	5828	5828	5828	100.00	6074	36504	95.95	15.97	Ga0136517_1046	NODE_1896_length_36504_cov_16.359105
3	3225	82846	79624	3223	3223	99.97	3225	150827	99.94	2.14	Ga0136517_1047	NODE_158_length_150827_cov_16.030702
1	6270	49321	55590	6270	6270	99.81	6270	61436	100.00	10.21	Ga0136517_1048	NODE_799_length_61436_cov_11.000391
1	16698	63259	79956	16698	16698	99.81	16698	150827	100.00	11.07	Ga0136517_1049	NODE_158_length_150827_cov_16.030702
1	7193	12788	5596	7193	7193	99.85	7193	61436	100.00	11.71	Ga0136517_1050	NODE_799_length_61436_cov_11.000391
759	4308	144576	141025	3550	3552	99.75	4604	144576	77.11	2.46	Ga0136517_1051	NODE_173_length_144576_cov_15.882031
1	4566	7	4572	4566	4566	99.80	4566	70494	100.00	6.48	Ga0136517_1052	NODE_629_length_70494_cov_11.712205
4	29948	95096	65152	29945	29945	99.91	29948	119181	99.99	25.13	Ga0136517_1053	NODE_245_length_119181_cov_14.889117
1	4349	421	4769	4349	4349	99.49	4349	11148	100.00	39.01	Ga0136517_1054	NODE_8910_length_11148_cov_12.747138
1	8808	93556	84749	8808	8808	99.92	8808	109328	100.00	8.06	Ga0136517_1055	NODE_288_length_109328_cov_14.591555
1	5749	53475	47727	5749	5749	99.91	5749	65398	100.00	8.79	Ga0136517_1056	NODE_720_length_65398_cov_12.371011
1	6692	100472	93781	6692	6692	99.87	6692	293392	100.00	2.28	Ga0136517_1057	NODE_33_length_293392_cov_12.799132
1	8178	68232	76409	8178	8178	99.71	8178	80969	100.00	10.10	Ga0136517_1058	NODE_480_length_80969_cov_11.545332
65	4768	56534	61237	4704	4704	99.91	4768	96830	98.66	4.86	Ga0136517_1061	NODE_373_length_96830_cov_11.669760
1	11088	93473	104560	11088	11088	99.95	11088	109328	100.00	10.14	Ga0136517_1062	NODE_288_length_109328_cov_14.591555
1	4797	8661	13457	4797	4797	99.65	4797	132424	100.00	3.62	Ga0136517_1063	NODE_203_length_132424_cov_14.366052
1	4799	155187	159985	4799	4799	99.67	4799	293392	100.00	1.64	Ga0136517_1064	NODE_33_length_293392_cov_12.799132
1	5086	41144	36059	5086	5086	99.88	5086	58575	100.00	8.68	Ga0136517_1065	NODE_866_length_58575_cov_14.859484
1	3102	48024	44923	3102	3102	99.74	3102	141315	100.00	2.20	Ga0136517_1067	NODE_182_length_141315_cov_11.380794
1	5664	48220	42557	5664	5664	99.61	5664	119181	100.00	4.75	Ga0136517_1068	NODE_245_length_119181_cov_14.889117
1	5666	12069	17734	5666	5666	99.95	5666	21870	100.00	25.91	Ga0136517_1070	NODE_3825_length_21870_cov_11.567545
951	8617	87712	95378	7667	7667	99.69	8617	106590	88.98	7.19	Ga0136517_1071	NODE_307_length_106590_cov_14.640954
1	7584	35884	28301	7584	7584	99.97	7584	36504	100.00	20.78	Ga0136517_1072	NODE_1896_length_36504_cov_16.359105
1	6018	68254	62237	6018	6018	99.90	6018	80969	100.00	7.43	Ga0136517_1073	NODE_480_length_80969_cov_11.545332
1	10139	42656	32518	10139	10139	100.00	13177	119181	76.94	8.51	Ga0136517_1074	NODE_245_length_119181_cov_14.889117
10447	13177	32417	29687	2731	2731	99.89	13177	119181	20.73	2.29	Ga0136517_1074	NODE_245_length_119181_cov_14.889117
1	5848	14733	20580	5848	5848	99.91	5853	58126	99.91	10.06	Ga0136517_1075	NODE_876_length_58126_cov_12.422810
1	7277	43048	50324	7277	7277	99.86	7277	51442	100.00	14.15	Ga0136517_1076	NODE_1097_length_51442_cov_12.138226
1	4026	41008	45033	4026	4026	99.78	4105	70494	98.08	5.71	Ga0136517_1077	NODE_629_length_70494_cov_11.712205
265	3382	1	3118	3118	3118	99.87	3382	9180	92.19	33.97	Ga0136517_1078	NODE_11293_length_9180_cov_15.866849
1	3527	7851	4325	3527	3527	99.94	3527	12807	100.00	27.54	Ga0136517_1079	NODE_7541_length_12807_cov_11.547914
1	4871	23724	28592	4871	4869	99.77	4871	119181	100.00	4.09	Ga0136517_1080	NODE_245_length_119181_cov_14.889117
1	12734	56112	43379	12734	12734	99.94	12734	96830	100.00	13.15	Ga0136517_1081	NODE_373_length_96830_cov_11.669760
1	9365	21448	12084	9365	9365	99.78	9365	51442	100.00	18.20	Ga0136517_1082	NODE_1097_length_51442_cov_12.138226
1	11483	31730	43212	11483	11483	99.95	12737	43212	90.15	26.57	Ga0136517_1083	NODE_1464_length_43212_cov_12.059133
1	3403	65810	69212	3403	3403	99.56	3403	141315	100.00	2.41	Ga0136517_1084	NODE_182_length_141315_cov_11.380794
1	20886	12378	33263	20886	20886	99.77	20886	68467	100.00	30.51	Ga0136517_1085	NODE_661_length_68467_cov_11.894083
1	3648	55900	59547	3648	3648	99.75	3648	70494	100.00	5.17	Ga0136517_1086	NODE_629_length_70494_cov_11.712205
1	8294	29644	21351	8294	8294	99.81	8294	51442	100.00	16.12	Ga0136517_1087	NODE_1097_length_51442_cov_12.138226
1	4606	82571	87176	4606	4606	99.85	4606	119563	100.00	3.85	Ga0136517_1088	NODE_244_length_119563_cov_13.125883
1	14578	111494	96917	14578	14578	99.65	14578	132424	100.00	11.01	Ga0136517_1089	NODE_203_length_132424_cov_14.366052
1	6462	57959	51498	6462	6462	99.91	6462	119181	100.00	5.42	Ga0136517_1090	NODE_245_length_119181_cov_14.889117
1	11742	36872	25131	11742	11742	99.87	11742	77185	100.00	15.21	Ga0136517_1091	NODE_533_length_77185_cov_13.396331
1	6352	87229	80878	6352	6352	99.70	6352	106590	100.00	5.96	Ga0136517_1092	NODE_307_length_106590_cov_14.640954
1	7169	57104	64272	7169	7169	99.97	7169	68467	100.00	10.47	Ga0136517_1093	NODE_661_length_68467_cov_11.894083
1	11745	121441	133185	11745	11745	99.99	11745	150827	100.00	7.79	Ga0136517_1094	NODE_158_length_150827_cov_16.030702
1	4487	117888	113402	4487	4487	99.91	4487	132424	100.00	3.39	Ga0136517_1095	NODE_203_length_132424_cov_14.366052
1	16846	29577	12732	16846	16846	99.98	16846	61436	100.00	27.42	Ga0136517_1097	NODE_799_length_61436_cov_11.000391
1	3331	50146	46816	3331	3331	99.61	3331	80969	100.00	4.11	Ga0136517_1098	NODE_480_length_80969_cov_11.545332
1	3695	14899	11205	3695	3695	99.51	3695	20384	100.00	18.13	Ga0136517_1099	NODE_4186_length_20384_cov_9.401495
1	7485	7485	1	7485	7485	99.95	23087	96830	32.42	7.73	Ga0136517_1100	NODE_373_length_96830_cov_11.669760
7454	23087	1	15634	15634	15634	99.96	23087	63667	67.72	24.56	Ga0136517_1100	NODE_746_length_63667_cov_11.470603
1	23006	54722	77727	23006	23006	99.94	23006	119563	100.00	19.24	Ga0136517_1101	NODE_244_length_119563_cov_13.125883
1	3336	29828	33163	3336	3336	99.82	3336	51442	100.00	6.48	Ga0136517_1102	NODE_1097_length_51442_cov_12.138226
1	7437	33401	25965	7437	7437	99.88	7437	141315	100.00	5.26	Ga0136517_1103	NODE_182_length_141315_cov_11.380794
432	5065	80969	76336	4634	4634	99.78	5065	80969	91.49	5.72	Ga0136517_1104	NODE_480_length_80969_cov_11.545332
1	3601	11547	7947	3601	3601	99.67	3601	51442	100.00	7.00	Ga0136517_1105	NODE_1097_length_51442_cov_12.138226
1	7073	17073	10001	7073	7073	99.96	7073	36504	100.00	19.38	Ga0136517_1106	NODE_1896_length_36504_cov_16.359105
1	8096	2963	11058	8096	8096	99.89	8096	57086	100.00	14.18	Ga0136517_1107	NODE_916_length_57086_cov_11.982308
1	7499	52892	45394	7499	7499	99.84	7499	132424	100.00	5.66	Ga0136517_1108	NODE_203_length_132424_cov_14.366052
1	7524	11736	4213	7524	7524	99.96	7524	21870	100.00	34.40	Ga0136517_1109	NODE_3825_length_21870_cov_11.567545
1	4267	7643	3377	4267	4267	99.55	5563	51442	76.70	8.29	Ga0136517_1110	NODE_1097_length_51442_cov_12.138226
4487	5563	3276	2200	1077	1077	100.00	5563	51442	19.36	2.09	Ga0136517_1110	NODE_1097_length_51442_cov_12.138226
1	45570	266372	220803	45570	45570	99.97	45570	293392	100.00	15.53	Ga0136517_1111	NODE_33_length_293392_cov_12.799132
1	40784	68172	27389	40784	40784	99.89	45565	144576	89.51	28.21	Ga0136517_1112	NODE_173_length_144576_cov_15.882031
40888	45565	27288	22612	4678	4677	99.83	45565	144576	10.27	3.23	Ga0136517_1112	NODE_173_length_144576_cov_15.882031
1	12969	18358	31326	12969	12969	99.98	12969	96830	100.00	13.39	Ga0136517_1113	NODE_373_length_96830_cov_11.669760
65	61408	68107	129450	61344	61344	99.88	61408	144576	99.90	42.43	Ga0136517_1114	NODE_173_length_144576_cov_15.882031
1	8663	34885	26223	8663	8663	99.97	8663	74443	100.00	11.64	Ga0136517_1115	NODE_572_length_74443_cov_12.379335
1	8661	32031	23371	8661	8661	99.85	8661	33129	100.00	26.14	Ga0136517_1116	NODE_2195_length_33129_cov_11.066699
1	6111	52998	59108	6111	6111	99.87	6111	80969	100.00	7.55	Ga0136517_1117	NODE_480_length_80969_cov_11.545332
77	10072	9996	1	9996	9996	99.95	10858	119181	92.06	8.39	Ga0136517_1118	NODE_245_length_119181_cov_14.889117
1	8187	19498	27684	8187	8187	99.85	12147	38678	67.40	21.17	Ga0136517_1119	NODE_1747_length_38678_cov_15.915387
8189	12147	27841	31798	3959	3958	99.52	12147	38678	32.59	10.23	Ga0136517_1119	NODE_1747_length_38678_cov_15.915387
1	6177	59563	65739	6177	6177	99.94	6177	293392	100.00	2.11	Ga0136517_1121	NODE_33_length_293392_cov_12.799132
1	4599	4599	1	4599	4599	100.00	4630	6153	99.33	74.74	Ga0136517_1122	NODE_19164_length_6153_cov_8.990325
1	7250	107551	100302	7250	7250	99.46	7250	293392	100.00	2.47	Ga0136517_1123	NODE_33_length_293392_cov_12.799132
1	28607	28607	1	28607	28607	99.91	29745	150827	96.17	18.97	Ga0136517_1124	NODE_158_length_150827_cov_16.030702
1	3265	52084	48820	3265	3265	99.72	3265	63667	100.00	5.13	Ga0136517_1125	NODE_746_length_63667_cov_11.470603
650	5602	1	4953	4953	4953	99.78	5602	12429	88.41	39.85	Ga0136517_1126	NODE_7818_length_12429_cov_11.682964
1	18118	67318	85435	18118	18118	99.93	18118	293392	100.00	6.18	Ga0136517_1127	NODE_33_length_293392_cov_12.799132
1	25190	155412	130223	25190	25190	99.96	25190	293392	100.00	8.59	Ga0136517_1128	NODE_33_length_293392_cov_12.799132
1	3592	30227	26636	3592	3592	99.89	3592	293392	100.00	1.22	Ga0136517_1129	NODE_33_length_293392_cov_12.799132
1	26876	9367	36241	26876	26875	99.89	26876	58575	100.00	45.88	Ga0136517_1130	NODE_866_length_58575_cov_14.859484
126	24744	24619	1	24619	24619	99.96	26848	293392	91.70	8.39	Ga0136517_1131	NODE_33_length_293392_cov_12.799132
24712	26848	1	2137	2137	2137	100.00	26848	21870	7.96	9.77	Ga0136517_1131	NODE_3825_length_21870_cov_11.567545
1	11620	35905	24286	11620	11620	99.97	11620	63175	100.00	18.39	Ga0136517_1132	NODE_761_length_63175_cov_11.447639
1	5890	20789	26678	5890	5890	99.90	5890	70494	100.00	8.36	Ga0136517_1133	NODE_629_length_70494_cov_11.712205
1	2285	4764	7048	2285	2285	99.52	10377	7048	22.02	32.42	Ga0136517_1134	NODE_15919_length_7048_cov_10.362505
2231	10377	46983	38837	8147	8147	99.94	10377	46983	78.51	17.34	Ga0136517_1134	NODE_1277_length_46983_cov_11.435028
1	10515	49179	59693	10515	10515	99.97	10515	293392	100.00	3.58	Ga0136517_1135	NODE_33_length_293392_cov_12.799132
1	3788	95111	98898	3788	3788	99.97	3788	119181	100.00	3.18	Ga0136517_1136	NODE_245_length_119181_cov_14.889117
1	3277	3034	6310	3277	3277	100.00	3277	68467	100.00	4.79	Ga0136517_1137	NODE_661_length_68467_cov_11.894083
449	2819	132424	130054	2371	2371	100.00	14606	132424	16.23	1.79	Ga0136517_1138	NODE_203_length_132424_cov_14.366052
2883	14606	129953	118230	11724	11724	100.00	14606	132424	80.27	8.85	Ga0136517_1138	NODE_203_length_132424_cov_14.366052
1	6651	60422	53772	6651	6651	99.89	6651	141315	100.00	4.71	Ga0136517_1139	NODE_182_length_141315_cov_11.380794
1	13141	536	13676	13141	13141	99.93	13141	27233	100.00	48.25	Ga0136517_1140	NODE_2870_length_27233_cov_12.203694
1	3608	5573	9180	3608	3608	99.70	4765	9180	75.72	39.30	Ga0136517_1141	NODE_11293_length_9180_cov_15.866849
3554	4765	1	1212	1212	1212	99.75	4765	5708	25.44	21.23	Ga0136517_1141	NODE_21227_length_5708_cov_18.577569
1	5103	9382	4280	5103	5103	99.73	5103	70494	100.00	7.24	Ga0136517_1142	NODE_629_length_70494_cov_11.712205
1	16932	107474	124405	16932	16932	99.91	16932	293392	100.00	5.77	Ga0136517_1143	NODE_33_length_293392_cov_12.799132
1	5926	49232	43307	5926	5926	99.92	5926	293392	100.00	2.02	Ga0136517_1144	NODE_33_length_293392_cov_12.799132
1	4792	7825	12616	4792	4792	99.94	4792	46983	100.00	10.20	Ga0136517_1145	NODE_1277_length_46983_cov_11.435028
1	9234	57006	47773	9234	9234	100.00	9234	68467	100.00	13.49	Ga0136517_1146	NODE_661_length_68467_cov_11.894083
367	3605	7209	10447	3239	3239	99.17	3605	10730	89.85	30.19	Ga0136517_1147	NODE_9354_length_10730_cov_8.441593
1	17313	96437	79115	17313	17323	99.91	17313	96830	100.00	17.89	Ga0136517_1148	NODE_373_length_96830_cov_11.669760
1	22341	9434	31774	22341	22341	99.96	22341	90688	100.00	24.64	Ga0136517_1149	NODE_414_length_90688_cov_14.700517
1	3044	19907	22949	3044	3043	99.38	3045	33138	99.97	9.18	Ga0136517_1150	NODE_2194_length_33138_cov_13.654898
1	50469	343	50811	50469	50469	99.91	50469	53741	100.00	93.91	Ga0136517_1151	NODE_1014_length_53741_cov_13.316954
1	5472	2150	7621	5472	5472	99.73	5472	43233	100.00	12.66	Ga0136517_1152	NODE_1461_length_43233_cov_11.576034
1	4045	12325	8281	4045	4045	99.78	4045	141315	100.00	2.86	Ga0136517_1153	NODE_182_length_141315_cov_11.380794
1	8133	133387	141519	8133	8133	99.99	8133	150827	100.00	5.39	Ga0136517_1154	NODE_158_length_150827_cov_16.030702
1	4597	20562	15966	4597	4597	99.78	4597	43212	100.00	10.64	Ga0136517_1155	NODE_1464_length_43212_cov_12.059133
75	5632	1225	6782	5558	5558	99.96	13092	17749	42.45	31.31	Ga0136517_1156	NODE_4994_length_17749_cov_11.140952
5870	13092	6883	14105	7223	7223	99.90	13092	17749	55.17	40.70	Ga0136517_1156	NODE_4994_length_17749_cov_11.140952
1	3093	15678	12586	3093	3093	100.00	3093	46983	100.00	6.58	Ga0136517_1157	NODE_1277_length_46983_cov_11.435028
1	1231	20899	19669	1231	1231	99.11	6241	144576	19.72	0.85	Ga0136517_1158	NODE_173_length_144576_cov_15.882031
1474	5837	19568	15205	4364	4364	99.86	6241	144576	69.92	3.02	Ga0136517_1158	NODE_173_length_144576_cov_15.882031
1	9354	54413	45060	9354	9354	99.95	9354	58126	100.00	16.09	Ga0136517_1159	NODE_876_length_58126_cov_12.422810
1	3188	79254	76067	3188	3188	99.72	3188	96830	100.00	3.29	Ga0136517_1160	NODE_373_length_96830_cov_11.669760
1	11516	43149	54664	11516	11516	99.84	11516	65568	100.00	17.56	Ga0136517_1161	NODE_717_length_65568_cov_11.903347
1	9449	29655	20207	9449	9449	99.70	9449	43212	100.00	21.87	Ga0136517_1162	NODE_1464_length_43212_cov_12.059133
1	4846	35246	30401	4846	4846	99.94	4846	65568	100.00	7.39	Ga0136517_1163	NODE_717_length_65568_cov_11.903347
1	3013	59100	62112	3013	3013	99.90	3013	80969	100.00	3.72	Ga0136517_1164	NODE_480_length_80969_cov_11.545332
1	7220	28261	35479	7220	7219	99.97	7220	63667	100.00	11.34	Ga0136517_1165	NODE_746_length_63667_cov_11.470603
1	4615	57338	52724	4615	4615	99.91	4615	77185	100.00	5.98	Ga0136517_1166	NODE_533_length_77185_cov_13.396331
1	6364	47815	41452	6364	6364	99.53	6909	58575	92.11	10.86	Ga0136517_1167	NODE_866_length_58575_cov_14.859484
1	3069	40284	43351	3069	3068	99.84	3069	51442	100.00	5.96	Ga0136517_1169	NODE_1097_length_51442_cov_12.138226
1	9930	33532	43461	9930	9930	99.98	9930	96830	100.00	10.26	Ga0136517_1170	NODE_373_length_96830_cov_11.669760
1	6956	31699	38677	6956	6979	99.44	7038	38678	98.83	18.04	Ga0136517_1171	NODE_1747_length_38678_cov_15.915387
1	5756	20307	14552	5756	5756	99.86	5756	33129	100.00	17.37	Ga0136517_1172	NODE_2195_length_33129_cov_11.066699
1	10518	10518	1	10518	10518	99.90	22069	33129	47.66	31.75	Ga0136517_1173	NODE_2195_length_33129_cov_11.066699
10464	22069	63667	52062	11606	11606	99.91	22069	63667	52.59	18.23	Ga0136517_1173	NODE_746_length_63667_cov_11.470603
1	17920	47490	29571	17920	17920	99.82	17920	65398	100.00	27.40	Ga0136517_1174	NODE_720_length_65398_cov_12.371011
1	17956	34049	16094	17956	17956	99.88	17956	57086	100.00	31.45	Ga0136517_1175	NODE_916_length_57086_cov_11.982308
1	4469	16702	21170	4469	4469	99.93	4469	43233	100.00	10.34	Ga0136517_1176	NODE_1461_length_43233_cov_11.576034
1	9456	45135	35680	9456	9456	99.93	9456	58126	100.00	16.27	Ga0136517_1177	NODE_876_length_58126_cov_12.422810
1	4470	14370	18839	4470	4470	99.98	4470	46671	100.00	9.58	Ga0136517_1178	NODE_1286_length_46671_cov_15.811781
506	26106	64094	89693	25601	25600	99.91	26111	132424	98.05	19.33	Ga0136517_1179	NODE_203_length_132424_cov_14.366052
1	6749	819	7567	6749	6749	99.63	6749	38678	100.00	17.45	Ga0136517_1180	NODE_1747_length_38678_cov_15.915387
1	8948	52125	61072	8948	8948	99.97	8948	74443	100.00	12.02	Ga0136517_1181	NODE_572_length_74443_cov_12.379335
158	4484	5708	1382	4327	4327	99.79	4484	5708	96.50	75.81	Ga0136517_1182	NODE_21227_length_5708_cov_18.577569
1	8062	50856	42795	8062	8062	99.95	15453	150827	52.17	5.35	Ga0136517_1183	NODE_158_length_150827_cov_16.030702
8044	15453	42694	35285	7410	7410	99.92	15453	150827	47.95	4.91	Ga0136517_1183	NODE_158_length_150827_cov_16.030702
1	3087	64013	60927	3087	3087	99.77	3087	74443	100.00	4.15	Ga0136517_1184	NODE_572_length_74443_cov_12.379335
1	5156	40221	35066	5156	5156	99.94	5156	70494	100.00	7.31	Ga0136517_1185	NODE_629_length_70494_cov_11.712205
1	6677	185531	178856	6677	6676	99.75	6677	293392	100.00	2.28	Ga0136517_1186	NODE_33_length_293392_cov_12.799132
1	5984	20878	14895	5984	5984	99.88	6870	70494	87.10	8.49	Ga0136517_1187	NODE_629_length_70494_cov_11.712205
1	1412	195813	197224	1412	1412	99.86	13481	293392	10.47	0.48	Ga0136517_1189	NODE_33_length_293392_cov_12.799132
1673	13481	197325	209133	11809	11809	99.86	13481	293392	87.60	4.02	Ga0136517_1189	NODE_33_length_293392_cov_12.799132
1	4523	150001	145479	4523	4523	99.51	4523	150827	100.00	3.00	Ga0136517_1190	NODE_158_length_150827_cov_16.030702
495	3119	1	2625	2625	2625	100.00	3119	2844	84.16	92.30	Ga0136517_1191	NODE_55691_length_2844_cov_16.001434
1	3364	60353	63716	3364	3364	99.85	3364	141315	100.00	2.38	Ga0136517_1192	NODE_182_length_141315_cov_11.380794
1	9504	35162	44666	9504	9505	99.84	9504	57086	100.00	16.65	Ga0136517_1193	NODE_916_length_57086_cov_11.982308
1	4580	10308	5729	4580	4580	99.85	4580	36504	100.00	12.55	Ga0136517_1194	NODE_1896_length_36504_cov_16.359105
1	16599	178537	161939	16599	16599	99.95	16599	293392	100.00	5.66	Ga0136517_1195	NODE_33_length_293392_cov_12.799132
1	31639	13804	45442	31639	31639	99.88	31639	132424	100.00	23.89	Ga0136517_1196	NODE_203_length_132424_cov_14.366052
