/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/94254.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.291.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	4712	56354	51643	4712	4712	100.00	4712	71867	100.00	6.56	Ga0136513_1066	NODE_609_length_71867_cov_8.014371
1	3708	13786	17493	3708	3708	100.00	4641	27715	79.90	13.38	Ga0136513_1067	NODE_2799_length_27715_cov_7.394577
1	4638	39780	35143	4638	4638	100.00	4638	53490	100.00	8.67	Ga0136513_1068	NODE_1025_length_53490_cov_8.087808
1	4596	10506	5911	4596	4596	99.80	4596	34015	100.00	13.51	Ga0136513_1069	NODE_2115_length_34015_cov_7.853121
1	4580	9790	5211	4580	4580	99.93	4580	19463	100.00	23.53	Ga0136513_1070	NODE_4426_length_19463_cov_7.940334
1	4570	39726	44295	4570	4570	99.96	4570	53490	100.00	8.54	Ga0136513_1071	NODE_1025_length_53490_cov_8.087808
1	4563	897	5459	4563	4563	100.00	4563	38911	100.00	11.73	Ga0136513_1072	NODE_1730_length_38911_cov_7.715514
1	4526	21568	26094	4526	4527	99.98	4526	36376	100.00	12.45	Ga0136513_1073	NODE_1907_length_36376_cov_7.808045
1	4520	7577	12096	4520	4520	99.96	4520	35855	100.00	12.61	Ga0136513_1074	NODE_1948_length_35855_cov_7.519302
1	4495	18785	14291	4495	4495	99.91	4495	22919	100.00	19.61	Ga0136513_1075	NODE_3589_length_22919_cov_7.893807
1	3876	13362	17237	3876	3876	100.00	4475	17237	86.61	22.49	Ga0136513_1076	NODE_5180_length_17237_cov_8.061227
1	4474	5980	1507	4474	4474	99.93	4474	34015	100.00	13.15	Ga0136513_1077	NODE_2115_length_34015_cov_7.853121
1	4394	20542	16149	4394	4394	100.00	4458	36376	98.56	12.08	Ga0136513_1078	NODE_1907_length_36376_cov_7.808045
1	4454	378	4834	4454	4457	99.62	4454	53490	100.00	8.33	Ga0136513_1079	NODE_1025_length_53490_cov_8.087808
1	4405	12574	8170	4405	4405	99.93	4405	21115	100.00	20.86	Ga0136513_1080	NODE_3996_length_21115_cov_7.791643
7	1035	1029	1	1029	1029	99.71	4402	38911	23.38	2.64	Ga0136513_1081	NODE_1730_length_38911_cov_7.715514
981	4402	1	3422	3422	3422	99.88	4402	15551	77.74	22.01	Ga0136513_1081	NODE_5917_length_15551_cov_7.688500
1	4392	48703	44312	4392	4392	99.86	4392	55830	100.00	7.87	Ga0136513_1082	NODE_956_length_55830_cov_7.801327
1	4379	11660	16038	4379	4379	100.00	4379	36376	100.00	12.04	Ga0136513_1083	NODE_1907_length_36376_cov_7.808045
1	4354	32332	27979	4354	4354	100.00	4354	57637	100.00	7.55	Ga0136513_1084	NODE_898_length_57637_cov_7.648414
1	1679	7571	9249	1679	1679	99.52	4334	9249	38.74	18.15	Ga0136513_1085	NODE_11189_length_9249_cov_8.126278
1625	4334	15551	12842	2710	2710	99.96	4334	15551	62.53	17.43	Ga0136513_1085	NODE_5917_length_15551_cov_7.688500
1	4194	18230	22423	4194	4194	100.00	4194	27715	100.00	15.13	Ga0136513_1086	NODE_2799_length_27715_cov_7.394577
1	4144	9241	13384	4144	4144	99.98	4144	14070	100.00	29.45	Ga0136513_1087	NODE_6738_length_14070_cov_7.322440
1	4096	11027	6932	4096	4096	99.93	4096	14898	100.00	27.49	Ga0136513_1088	NODE_6267_length_14898_cov_7.709021
737	4082	102584	99239	3346	3346	99.91	4082	102584	81.97	3.26	Ga0136513_1089	NODE_336_length_102584_cov_7.874738
1	4038	48295	44258	4038	4038	99.95	4038	53490	100.00	7.55	Ga0136513_1090	NODE_1025_length_53490_cov_8.087808
1	4038	53230	49193	4038	4038	99.33	4038	55830	100.00	7.23	Ga0136513_1091	NODE_956_length_55830_cov_7.801327
1	4007	64683	60677	4007	4007	100.00	4007	102584	100.00	3.91	Ga0136513_1092	NODE_336_length_102584_cov_7.874738
1	3964	19686	15723	3964	3964	100.00	3964	54846	100.00	7.23	Ga0136513_1093	NODE_984_length_54846_cov_7.466007
1	3909	17724	21632	3909	3909	99.82	3951	21632	98.94	18.07	Ga0136513_1094	NODE_3881_length_21632_cov_7.382583
1	3863	7478	11340	3863	3863	100.00	3937	15787	98.12	24.47	Ga0136513_1095	NODE_5816_length_15787_cov_7.812039
1	3930	15503	11574	3930	3930	99.52	3930	56716	100.00	6.93	Ga0136513_1096	NODE_926_length_56716_cov_7.936023
1	3569	11330	14898	3569	3569	100.00	3898	14898	91.56	23.96	Ga0136513_1097	NODE_6267_length_14898_cov_7.709021
4	3836	23527	19695	3833	3833	99.32	3836	23527	99.92	16.29	Ga0136513_1098	NODE_3458_length_23527_cov_7.398219
1	3824	11911	15734	3824	3824	99.82	3824	53983	100.00	7.08	Ga0136513_1099	NODE_1009_length_53983_cov_7.760533
1	3799	5024	1226	3799	3799	99.97	3799	57637	100.00	6.59	Ga0136513_1100	NODE_898_length_57637_cov_7.648414
1	3714	8899	5186	3714	3714	99.97	3714	8929	100.00	41.59	Ga0136513_1102	NODE_11688_length_8929_cov_7.739126
1	1351	1351	1	1351	1351	99.93	3665	26633	36.86	5.07	Ga0136513_1103	NODE_2940_length_26633_cov_8.002295
1297	3665	53983	51615	2369	2369	99.79	3665	53983	64.64	4.39	Ga0136513_1103	NODE_1009_length_53983_cov_7.760533
1	3632	7467	11098	3632	3632	99.94	3632	71867	100.00	5.05	Ga0136513_1104	NODE_609_length_71867_cov_8.014371
1	3626	25671	29296	3626	3626	99.89	3626	39170	100.00	9.26	Ga0136513_1105	NODE_1708_length_39170_cov_8.024978
1	3608	6590	2983	3608	3608	99.89	3608	14070	100.00	25.64	Ga0136513_1106	NODE_6738_length_14070_cov_7.322440
1	3581	53280	49700	3581	3581	99.97	3581	56716	100.00	6.31	Ga0136513_1107	NODE_926_length_56716_cov_7.936023
253	3565	1	3313	3313	3313	100.00	3565	8078	92.93	41.01	Ga0136513_1108	NODE_13325_length_8078_cov_7.835972
1	3561	6014	9574	3561	3561	100.00	3561	20019	100.00	17.79	Ga0136513_1109	NODE_4275_length_20019_cov_7.916650
1	3524	8116	4593	3524	3524	99.32	3524	21115	100.00	16.69	Ga0136513_1110	NODE_3996_length_21115_cov_7.791643
1	3493	14511	11019	3493	3493	100.00	3493	71867	100.00	4.86	Ga0136513_1111	NODE_609_length_71867_cov_8.014371
1	3493	40210	43702	3493	3493	100.00	3493	102584	100.00	3.41	Ga0136513_1112	NODE_336_length_102584_cov_7.874738
1	3478	10147	13642	3478	3496	99.40	3478	20019	100.00	17.46	Ga0136513_1113	NODE_4275_length_20019_cov_7.916650
1	3473	9487	12959	3473	3473	99.91	3473	15551	100.00	22.33	Ga0136513_1114	NODE_5917_length_15551_cov_7.688500
1	3458	23025	26482	3458	3458	99.94	3458	53983	100.00	6.41	Ga0136513_1115	NODE_1009_length_53983_cov_7.760533
1	3447	3447	1	3447	3447	99.68	3447	8929	100.00	38.60	Ga0136513_1116	NODE_11688_length_8929_cov_7.739126
1	3422	8419	4998	3422	3422	99.97	3422	21632	100.00	15.82	Ga0136513_1117	NODE_3881_length_21632_cov_7.382583
1	3357	4003	647	3357	3357	100.00	3357	4039	100.00	83.11	Ga0136513_1118	NODE_34081_length_4039_cov_6.979920
1	3329	8094	11422	3329	3329	100.00	3329	39815	100.00	8.36	Ga0136513_1119	NODE_1673_length_39815_cov_8.096227
1	3316	204	3519	3316	3316	99.91	3316	35855	100.00	9.25	Ga0136513_1120	NODE_1948_length_35855_cov_7.519302
1	3286	1065	4350	3286	3286	99.70	3286	9822	100.00	33.46	Ga0136513_1121	NODE_10386_length_9822_cov_7.133306
1	3279	3231	6509	3279	3279	99.97	3279	14898	100.00	22.01	Ga0136513_1122	NODE_6267_length_14898_cov_7.709021
1	3271	9579	6309	3271	3271	99.94	3271	55830	100.00	5.86	Ga0136513_1123	NODE_956_length_55830_cov_7.801327
1	1359	7545	6187	1359	1359	99.85	3256	15787	41.74	8.61	Ga0136513_1125	NODE_5816_length_15787_cov_7.812039
1589	3256	6086	4419	1668	1668	100.00	3256	15787	51.23	10.57	Ga0136513_1125	NODE_5816_length_15787_cov_7.812039
1	3248	9469	12716	3248	3248	99.94	3248	55830	100.00	5.82	Ga0136513_1126	NODE_956_length_55830_cov_7.801327
1	3213	85573	88785	3213	3213	100.00	3213	102584	100.00	3.13	Ga0136513_1127	NODE_336_length_102584_cov_7.874738
1	3210	35854	32645	3210	3210	100.00	3210	35855	100.00	8.95	Ga0136513_1128	NODE_1948_length_35855_cov_7.519302
1	3172	14853	18024	3172	3172	100.00	3172	34015	100.00	9.33	Ga0136513_1129	NODE_2115_length_34015_cov_7.853121
1	2995	8482	5488	2995	2995	100.00	3088	9822	96.99	30.49	Ga0136513_1130	NODE_10386_length_9822_cov_7.133306
1	3083	8455	11537	3083	3083	99.77	3083	20773	100.00	14.84	Ga0136513_1131	NODE_4090_length_20773_cov_7.925427
