/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/94254.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.113.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	7135	17206	24340	7135	7135	99.96	7135	44608	100.00	15.99	Ga0136513_1025	NODE_14_length_44608_cov_7.372882
1	3432	67020	70451	3432	3432	99.97	6888	70451	49.83	4.87	Ga0136513_1026	NODE_7_length_70451_cov_7.193463
3516	6888	34478	31106	3373	3373	100.00	6888	34478	48.97	9.78	Ga0136513_1026	NODE_18_length_34478_cov_6.985039
1	6865	25649	32513	6865	6865	100.00	6865	34842	100.00	19.70	Ga0136513_1027	NODE_17_length_34842_cov_7.437116
1	6838	12090	5253	6838	6838	100.00	6838	45624	100.00	14.99	Ga0136513_1028	NODE_13_length_45624_cov_6.892054
1	6802	31854	25053	6802	6802	99.99	6802	46214	100.00	14.72	Ga0136513_1029	NODE_12_length_46214_cov_6.763145
1	6775	3033	9807	6775	6775	99.76	6775	72731	100.00	9.32	Ga0136513_1030	NODE_6_length_72731_cov_7.302865
1	6726	52446	59171	6726	6726	100.00	6726	64076	100.00	10.50	Ga0136513_1031	NODE_8_length_64076_cov_7.508849
1	6633	33924	40556	6633	6633	100.00	6633	46214	100.00	14.35	Ga0136513_1032	NODE_12_length_46214_cov_6.763145
1	6548	1229	7776	6548	6548	99.88	6548	11517	100.00	56.86	Ga0136513_1033	NODE_26_length_11517_cov_7.614465
1	6442	22671	16230	6442	6442	99.86	6442	91919	100.00	7.01	Ga0136513_1034	NODE_2_length_91919_cov_7.053879
1	6404	18402	24805	6404	6404	100.00	6404	81106	100.00	7.90	Ga0136513_1035	NODE_4_length_81106_cov_7.424227
1	6395	49456	43062	6395	6395	99.87	6395	81106	100.00	7.88	Ga0136513_1036	NODE_4_length_81106_cov_7.424227
1	6309	49490	55759	6309	6270	98.73	6309	91919	100.00	6.82	Ga0136513_1037	NODE_2_length_91919_cov_7.053879
1	6294	27942	34235	6294	6294	99.95	6294	85105	100.00	7.40	Ga0136513_1038	NODE_3_length_85105_cov_7.309371
1	1847	57061	55215	1847	1847	99.95	6180	70451	29.89	2.62	Ga0136513_1039	NODE_7_length_70451_cov_7.193463
1793	6180	55204	50817	4388	4388	99.91	6180	70451	71.00	6.23	Ga0136513_1039	NODE_7_length_70451_cov_7.193463
1	6146	16963	10818	6146	6146	99.97	6146	18374	100.00	33.45	Ga0136513_1040	NODE_23_length_18374_cov_7.772367
1	6140	101324	95185	6140	6140	99.92	6140	125444	100.00	4.89	Ga0136513_1041	NODE_1_length_125444_cov_7.265805
1	6007	32953	38959	6007	6007	99.97	6007	59672	100.00	10.07	Ga0136513_1042	NODE_10_length_59672_cov_7.369777
1	5980	39645	45624	5980	5980	99.83	6005	45624	99.58	13.11	Ga0136513_1043	NODE_13_length_45624_cov_6.892054
1	5963	77211	71249	5963	5963	100.00	5963	80865	100.00	7.37	Ga0136513_1044	NODE_5_length_80865_cov_7.275498
1	5124	4870	9993	5124	5124	100.00	5930	9993	86.41	51.28	Ga0136513_1045	NODE_28_length_9993_cov_7.016100
1	5893	18458	12566	5893	5893	100.00	5893	81106	100.00	7.27	Ga0136513_1046	NODE_4_length_81106_cov_7.424227
1	5857	16011	10155	5857	5857	99.90	5857	91919	100.00	6.37	Ga0136513_1047	NODE_2_length_91919_cov_7.053879
1	5761	2974	8725	5761	5752	99.84	5763	37660	99.97	15.27	Ga0136513_1048	NODE_16_length_37660_cov_6.967558
1	5527	33396	38922	5527	5527	99.84	5527	70451	100.00	7.85	Ga0136513_1049	NODE_7_length_70451_cov_7.193463
1	5527	27875	22349	5527	5527	99.96	5527	85105	100.00	6.49	Ga0136513_1050	NODE_3_length_85105_cov_7.309371
1	5524	17033	11510	5524	5524	99.96	5524	125444	100.00	4.40	Ga0136513_1051	NODE_1_length_125444_cov_7.265805
1	5474	37233	42706	5474	5474	99.98	5474	125444	100.00	4.36	Ga0136513_1052	NODE_1_length_125444_cov_7.265805
1	5452	14615	20066	5452	5452	99.72	5452	72731	100.00	7.50	Ga0136513_1053	NODE_6_length_72731_cov_7.302865
1	5452	12616	7100	5452	5517	98.71	5452	81106	100.00	6.80	Ga0136513_1054	NODE_4_length_81106_cov_7.424227
1	3094	47817	50910	3094	3094	99.94	5435	50910	56.93	6.08	Ga0136513_1055	NODE_11_length_50910_cov_7.122662
3971	5435	4571	3107	1465	1465	99.32	5435	4571	26.95	32.05	Ga0136513_1055	NODE_38_length_4571_cov_6.176926
1	5388	28107	33494	5388	5388	99.96	5388	70451	100.00	7.65	Ga0136513_1056	NODE_7_length_70451_cov_7.193463
1	5249	25953	31201	5249	5249	99.89	5328	34478	98.52	15.22	Ga0136513_1057	NODE_18_length_34478_cov_6.985039
1	5058	63182	58125	5058	5058	99.84	5058	125444	100.00	4.03	Ga0136513_1058	NODE_1_length_125444_cov_7.265805
1	4951	29492	34442	4951	4951	99.90	4951	80865	100.00	6.12	Ga0136513_1059	NODE_5_length_80865_cov_7.275498
1	4931	30096	25166	4931	4931	99.82	4931	72731	100.00	6.78	Ga0136513_1060	NODE_6_length_72731_cov_7.302865
1	1399	16976	18374	1399	1399	99.86	4859	18374	28.79	7.61	Ga0136513_1061	NODE_23_length_18374_cov_7.772367
1353	4859	1	3507	3507	3507	99.97	4859	20119	72.18	17.43	Ga0136513_1061	NODE_22_length_20119_cov_7.254037
1	4793	447	5239	4793	4793	99.77	4793	50910	100.00	9.41	Ga0136513_1062	NODE_11_length_50910_cov_7.122662
1	4782	17284	12503	4782	4782	99.98	4782	44608	100.00	10.72	Ga0136513_1063	NODE_14_length_44608_cov_7.372882
1	4768	854	5621	4768	4768	100.00	4768	59672	100.00	7.99	Ga0136513_1064	NODE_10_length_59672_cov_7.369777
1	4738	6728	1991	4738	4738	99.89	4738	125444	100.00	3.78	Ga0136513_1065	NODE_1_length_125444_cov_7.265805
1	4712	24753	29464	4712	4712	100.00	4712	81106	100.00	5.81	Ga0136513_1066	NODE_4_length_81106_cov_7.424227
1	3868	3871	1	3868	3871	99.04	4641	38652	83.34	10.02	Ga0136513_1067	NODE_15_length_38652_cov_6.894111
1	4638	24176	28813	4638	4638	100.00	4638	64076	100.00	7.24	Ga0136513_1068	NODE_8_length_64076_cov_7.508849
1	4596	23611	28206	4596	4596	99.80	4596	37660	100.00	12.20	Ga0136513_1069	NODE_16_length_37660_cov_6.967558
1	4580	9927	5348	4580	4580	99.93	4580	70451	100.00	6.50	Ga0136513_1070	NODE_7_length_70451_cov_7.193463
1	4570	24230	19661	4570	4570	99.96	4570	64076	100.00	7.13	Ga0136513_1071	NODE_8_length_64076_cov_7.508849
1	4563	19965	15403	4563	4563	100.00	4563	45624	100.00	10.00	Ga0136513_1072	NODE_13_length_45624_cov_6.892054
1	4526	60225	55700	4526	4526	100.00	4526	91919	100.00	4.92	Ga0136513_1073	NODE_2_length_91919_cov_7.053879
1	4520	15523	20042	4520	4520	99.96	4520	46214	100.00	9.78	Ga0136513_1074	NODE_12_length_46214_cov_6.763145
1	4495	18785	14291	4495	4495	99.91	4495	23042	100.00	19.51	Ga0136513_1075	NODE_20_length_23042_cov_7.442772
1	4475	14577	10103	4475	4475	100.00	4475	85105	100.00	5.26	Ga0136513_1076	NODE_3_length_85105_cov_7.309371
1	4474	28137	32610	4474	4474	99.96	4474	37660	100.00	11.88	Ga0136513_1077	NODE_16_length_37660_cov_6.967558
1	4394	61251	65644	4394	4394	100.00	4458	91919	98.56	4.78	Ga0136513_1078	NODE_2_length_91919_cov_7.053879
1	4454	63578	59122	4454	4457	99.62	4454	64076	100.00	6.96	Ga0136513_1079	NODE_8_length_64076_cov_7.508849
1	4405	32902	37306	4405	4405	99.95	4405	91919	100.00	4.79	Ga0136513_1080	NODE_2_length_91919_cov_7.053879
7	4402	19833	24228	4396	4396	99.84	4402	45624	99.86	9.64	Ga0136513_1081	NODE_13_length_45624_cov_6.892054
1	4392	76586	72195	4392	4392	99.86	4392	85105	100.00	5.16	Ga0136513_1082	NODE_3_length_85105_cov_7.309371
1	4379	70133	65755	4379	4379	100.00	4379	91919	100.00	4.76	Ga0136513_1083	NODE_2_length_91919_cov_7.053879
1	4354	25438	29791	4354	4354	100.00	4354	125444	100.00	3.47	Ga0136513_1084	NODE_1_length_125444_cov_7.265805
1	4334	37981	33648	4334	4334	99.84	4334	45624	100.00	9.50	Ga0136513_1085	NODE_13_length_45624_cov_6.892054
1	4194	91160	86967	4194	4194	100.00	4194	91919	100.00	4.56	Ga0136513_1086	NODE_2_length_91919_cov_7.053879
1	4144	45360	41217	4144	4144	99.98	4144	62268	100.00	6.66	Ga0136513_1087	NODE_9_length_62268_cov_6.323051
1	4096	61705	65800	4096	4096	99.93	4096	72731	100.00	5.63	Ga0136513_1088	NODE_6_length_72731_cov_7.302865
1	4082	66686	70767	4082	4082	99.66	4082	125444	100.00	3.25	Ga0136513_1089	NODE_1_length_125444_cov_7.265805
1	4038	15661	19698	4038	4038	99.95	4038	64076	100.00	6.30	Ga0136513_1090	NODE_8_length_64076_cov_7.508849
1	4038	81113	77076	4038	4038	99.33	4038	85105	100.00	4.74	Ga0136513_1091	NODE_3_length_85105_cov_7.309371
1	4007	105196	109202	4007	4007	100.00	4007	125444	100.00	3.19	Ga0136513_1092	NODE_1_length_125444_cov_7.265805
1	3964	10451	6488	3964	3964	100.00	3964	50910	100.00	7.79	Ga0136513_1093	NODE_11_length_50910_cov_7.122662
1	3944	3944	1	3944	3944	99.87	3951	21667	99.82	18.20	Ga0136513_1094	NODE_21_length_21667_cov_6.746900
1	3863	25108	28970	3863	3863	100.00	3937	38652	98.12	9.99	Ga0136513_1095	NODE_15_length_38652_cov_6.894111
1	3930	30277	26348	3930	3930	99.52	3930	59672	100.00	6.59	Ga0136513_1096	NODE_10_length_59672_cov_7.369777
1	3898	61402	57505	3898	3898	100.00	3898	72731	100.00	5.36	Ga0136513_1097	NODE_6_length_72731_cov_7.302865
4	3836	128	3960	3833	3833	99.30	3836	23654	99.92	16.20	Ga0136513_1098	NODE_19_length_23654_cov_6.797873
1	3824	68840	65017	3824	3824	99.82	3824	80865	100.00	4.73	Ga0136513_1099	NODE_5_length_80865_cov_7.275498
1	3799	52746	56544	3799	3799	100.00	3799	125444	100.00	3.03	Ga0136513_1100	NODE_1_length_125444_cov_7.265805
1	3714	120	3833	3714	3714	99.97	3714	9063	100.00	40.98	Ga0136513_1102	NODE_31_length_9063_cov_6.858126
1	3665	25472	29136	3665	3665	99.84	3665	80865	100.00	4.53	Ga0136513_1103	NODE_5_length_80865_cov_7.275498
1	3632	73640	70009	3632	3632	99.94	3632	81106	100.00	4.48	Ga0136513_1104	NODE_4_length_81106_cov_7.424227
1	3626	45216	48841	3626	3626	99.89	3626	70451	100.00	5.15	Ga0136513_1105	NODE_7_length_70451_cov_7.193463
1	3608	48011	51618	3608	3608	99.89	3608	62268	100.00	5.79	Ga0136513_1106	NODE_9_length_62268_cov_6.323051
1	3581	8299	4719	3581	3581	99.97	3581	12024	100.00	29.78	Ga0136513_1107	NODE_25_length_12024_cov_7.482162
133	3565	15	3447	3433	3433	99.88	3565	91919	96.30	3.73	Ga0136513_1108	NODE_2_length_91919_cov_7.053879
1	3561	6114	9674	3561	3561	100.00	3561	20119	100.00	17.70	Ga0136513_1109	NODE_22_length_20119_cov_7.254037
1	3524	37360	40883	3524	3524	99.32	3524	91919	100.00	3.83	Ga0136513_1110	NODE_2_length_91919_cov_7.053879
1	3493	66596	70088	3493	3493	100.00	3493	81106	100.00	4.31	Ga0136513_1111	NODE_4_length_81106_cov_7.424227
1	3493	4407	915	3493	3493	100.00	3493	44608	100.00	7.83	Ga0136513_1112	NODE_14_length_44608_cov_7.372882
1	3478	10247	13742	3478	3496	99.40	3478	20119	100.00	17.38	Ga0136513_1113	NODE_22_length_20119_cov_7.254037
1	3473	30293	33765	3473	3473	99.91	3473	45624	100.00	7.61	Ga0136513_1114	NODE_13_length_45624_cov_6.892054
1	3458	57726	54269	3458	3458	99.94	3458	80865	100.00	4.28	Ga0136513_1115	NODE_5_length_80865_cov_7.275498
1	3447	5572	9018	3447	3447	99.68	3447	9063	100.00	38.03	Ga0136513_1116	NODE_31_length_9063_cov_6.858126
1	3422	13249	16670	3422	3422	99.97	3422	21667	100.00	15.79	Ga0136513_1117	NODE_21_length_21667_cov_6.746900
1	3357	6754	10110	3357	3357	99.97	3357	85105	100.00	3.94	Ga0136513_1118	NODE_3_length_85105_cov_7.309371
1	3329	2946	6274	3329	3329	100.00	3329	34842	100.00	9.55	Ga0136513_1119	NODE_17_length_34842_cov_7.437116
1	3316	8150	11465	3316	3316	99.91	3316	46214	100.00	7.18	Ga0136513_1120	NODE_12_length_46214_cov_6.763145
1	3286	4475	1190	3286	3286	99.73	3286	81106	100.00	4.05	Ga0136513_1121	NODE_4_length_81106_cov_7.424227
1	3279	69501	66223	3279	3279	99.97	3279	72731	100.00	4.51	Ga0136513_1122	NODE_6_length_72731_cov_7.302865
1	3271	37462	34192	3271	3271	99.94	3271	85105	100.00	3.84	Ga0136513_1123	NODE_3_length_85105_cov_7.309371
1	3256	25175	21920	3256	3256	99.94	3256	38652	100.00	8.42	Ga0136513_1125	NODE_15_length_38652_cov_6.894111
1	3248	37352	40599	3248	3248	99.94	3248	85105	100.00	3.82	Ga0136513_1126	NODE_3_length_85105_cov_7.309371
1	3213	84370	81158	3213	3213	100.00	3213	125444	100.00	2.56	Ga0136513_1127	NODE_1_length_125444_cov_7.265805
1	3210	43704	40495	3210	3210	99.91	3210	46214	100.00	6.95	Ga0136513_1128	NODE_12_length_46214_cov_6.763145
1	3172	19264	16093	3172	3172	100.00	3172	37660	100.00	8.42	Ga0136513_1129	NODE_16_length_37660_cov_6.967558
1	3088	3118	31	3088	3088	99.81	3088	4571	100.00	67.56	Ga0136513_1130	NODE_38_length_4571_cov_6.176926
1	1979	26008	24030	1979	1979	99.95	3083	34478	64.19	5.74	Ga0136513_1131	NODE_18_length_34478_cov_6.985039
1925	3083	23929	22771	1159	1159	99.48	3083	34478	37.59	3.36	Ga0136513_1131	NODE_18_length_34478_cov_6.985039
