/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79706.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.34.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	6486	13020	6535	6486	6486	100.00	6486	48350	100.00	13.41	Ga0113594_1012	NODE_1211_length_48350_cov_5.307257
1	6329	574	6902	6329	6329	100.00	6329	8229	100.00	76.91	Ga0113594_1013	NODE_13008_length_8229_cov_4.818693
1	6282	41868	48149	6282	6282	99.98	6282	48250	100.00	13.02	Ga0113594_1014	NODE_1213_length_48250_cov_5.819649
1	6177	17966	24142	6177	6177	99.97	6177	26727	100.00	23.11	Ga0113594_1015	NODE_2925_length_26727_cov_6.072960
1	6129	1354	7482	6129	6129	100.00	6129	15095	100.00	40.60	Ga0113594_1016	NODE_6149_length_15095_cov_4.761037
1	5897	208	6104	5897	5897	99.98	5897	61047	100.00	9.66	Ga0113594_1017	NODE_811_length_61047_cov_5.161628
1	5788	6775	12562	5788	5788	100.00	5788	61047	100.00	9.48	Ga0113594_1018	NODE_811_length_61047_cov_5.161628
1	5764	9956	15719	5764	5764	99.98	5764	33923	100.00	16.99	Ga0113594_1019	NODE_2125_length_33923_cov_4.857653
75	4939	5505	653	4865	4853	82.03	5641	9830	86.24	49.37	Ga0113594_1020	NODE_10377_length_9830_cov_5.401739
1	5402	6960	1559	5402	5402	100.00	5402	17896	100.00	30.19	Ga0113594_1021	NODE_4947_length_17896_cov_5.789362
7	1112	12675	13774	1106	1100	77.79	5346	29672	20.69	3.71	Ga0113594_1022	NODE_2538_length_29672_cov_5.920620
1	5340	28568	23229	5340	5340	99.87	5340	53476	100.00	9.99	Ga0113594_1023	NODE_1027_length_53476_cov_5.811273
1	5267	34855	29589	5267	5267	99.96	5267	48350	100.00	10.89	Ga0113594_1024	NODE_1211_length_48350_cov_5.307257
1	5265	10692	5428	5265	5265	99.96	5265	23011	100.00	22.88	Ga0113594_1025	NODE_3567_length_23011_cov_5.101019
72	2490	2419	1	2419	2419	99.96	5239	26354	46.17	9.18	Ga0113594_1026	NODE_2981_length_26354_cov_5.856763
2439	5239	53476	50676	2801	2801	99.68	5239	53476	53.46	5.24	Ga0113594_1026	NODE_1027_length_53476_cov_5.811273
1	5193	1938	7130	5193	5193	99.94	5193	7989	100.00	65.00	Ga0113594_1027	NODE_13495_length_7989_cov_4.287371
1	5171	40349	35179	5171	5171	99.92	5171	48350	100.00	10.69	Ga0113594_1028	NODE_1211_length_48350_cov_5.307257
1	5161	910	6070	5161	5161	99.90	5161	8524	100.00	60.55	Ga0113594_1029	NODE_12439_length_8524_cov_5.518715
1	5067	14529	19595	5067	5067	99.98	5067	27091	100.00	18.70	Ga0113594_1030	NODE_2889_length_27091_cov_4.524079
1	5041	29410	24370	5041	5041	99.98	5041	29672	100.00	16.99	Ga0113594_1031	NODE_2538_length_29672_cov_5.920620
1	4993	12965	7973	4993	4993	100.00	4993	13968	100.00	35.75	Ga0113594_1032	NODE_6782_length_13968_cov_4.974700
1	4916	15628	10713	4916	4916	99.94	4980	23011	98.71	21.36	Ga0113594_1033	NODE_3567_length_23011_cov_5.101019
1	4977	19281	14305	4977	4977	100.00	4977	53476	100.00	9.31	Ga0113594_1034	NODE_1027_length_53476_cov_5.811273
1	4973	5079	107	4973	4973	99.98	4973	52273	100.00	9.51	Ga0113594_1035	NODE_1069_length_52273_cov_5.084109
1	4298	4298	1	4298	4298	99.93	4913	5581	87.48	77.01	Ga0113594_1036	NODE_21906_length_5581_cov_6.097720
1	4821	8439	13259	4821	4821	99.98	4821	17896	100.00	26.94	Ga0113594_1037	NODE_4947_length_17896_cov_5.789362
1	4802	24795	29596	4802	4802	100.00	4802	31202	100.00	15.39	Ga0113594_1038	NODE_2375_length_31202_cov_5.754904
1806	3012	1	1206	1207	1206	90.56	4780	1206	25.25	100.00	Ga0113594_1039	NODE_200232_length_1206_cov_6.695048
2958	4479	5581	4060	1522	1522	86.89	4780	5581	31.84	27.27	Ga0113594_1039	NODE_21906_length_5581_cov_6.097720
724	3540	16160	13345	2817	2816	84.74	4715	16160	59.75	17.43	Ga0113594_1040	NODE_5652_length_16160_cov_5.603850
415	2392	11805	9826	1978	1980	82.05	4709	16160	42.00	12.25	Ga0113594_1041	NODE_5652_length_16160_cov_5.603850
1	4631	15610	10980	4631	4631	100.00	4631	21039	100.00	22.01	Ga0113594_1042	NODE_4020_length_21039_cov_5.201582
1	4623	19997	24619	4623	4623	100.00	4623	30315	100.00	15.25	Ga0113594_1043	NODE_2467_length_30315_cov_5.005056
1	4607	17972	13366	4607	4607	100.00	4607	31202	100.00	14.77	Ga0113594_1044	NODE_2375_length_31202_cov_5.754904
1	4593	39690	35098	4593	4593	100.00	4593	61047	100.00	7.52	Ga0113594_1045	NODE_811_length_61047_cov_5.161628
1	4589	4365	8953	4589	4589	99.98	4589	48250	100.00	9.51	Ga0113594_1046	NODE_1213_length_48250_cov_5.819649
4	4527	15001	10478	4524	4524	99.98	4527	27108	99.93	16.69	Ga0113594_1047	NODE_2884_length_27108_cov_5.437918
1	2324	12233	14556	2324	2324	100.00	4478	14556	51.90	15.97	Ga0113594_1048	NODE_6450_length_14556_cov_5.314737
2270	4478	2416	208	2209	2209	99.50	4478	2416	49.33	91.43	Ga0113594_1048	NODE_70404_length_2416_cov_4.902584
1	4468	18314	22781	4468	4468	99.98	4468	29672	100.00	15.06	Ga0113594_1049	NODE_2538_length_29672_cov_5.920620
103	1534	1432	1	1432	1432	99.93	4457	1432	32.13	100.00	Ga0113594_1050	NODE_153318_length_1432_cov_4.903413
1428	4457	3030	1	3030	3030	99.97	4457	3030	67.98	100.00	Ga0113594_1050	NODE_50954_length_3030_cov_4.895798
1	4420	7818	12237	4420	4420	100.00	4420	14400	100.00	30.69	Ga0113594_1051	NODE_6543_length_14400_cov_5.370652
1	4412	4417	6	4412	4412	99.98	4412	6459	100.00	68.31	Ga0113594_1052	NODE_17900_length_6459_cov_4.519675
1081	4410	84	3413	3330	3330	100.00	4410	48350	75.51	6.89	Ga0113594_1053	NODE_1211_length_48350_cov_5.307257
1	4363	43988	48350	4363	4363	99.93	4366	48350	99.93	9.02	Ga0113594_1054	NODE_1211_length_48350_cov_5.307257
1	4339	39448	43786	4339	4339	99.98	4339	52273	100.00	8.30	Ga0113594_1055	NODE_1069_length_52273_cov_5.084109
1	4334	6780	2447	4334	4334	99.98	4334	21362	100.00	20.29	Ga0113594_1056	NODE_3932_length_21362_cov_5.085418
1	3427	11880	15306	3427	3427	99.47	4307	15306	79.57	22.39	Ga0113594_1057	NODE_6041_length_15306_cov_5.472756
1	4264	6163	1900	4264	4264	99.91	4264	13341	100.00	31.96	Ga0113594_1058	NODE_7179_length_13341_cov_5.057354
1	4250	9489	5240	4250	4250	100.00	4250	17449	100.00	24.36	Ga0113594_1059	NODE_5103_length_17449_cov_4.672301
1	4208	51225	55432	4208	4208	100.00	4208	61047	100.00	6.89	Ga0113594_1060	NODE_811_length_61047_cov_5.161628
1	4199	23390	19192	4199	4199	99.95	4199	53476	100.00	7.85	Ga0113594_1061	NODE_1027_length_53476_cov_5.811273
2069	3556	1488	1	1488	1488	87.31	4199	1488	35.44	100.00	Ga0113594_1061	NODE_144678_length_1488_cov_4.527565
1	4183	8254	12436	4183	4183	99.95	4183	12487	100.00	33.50	Ga0113594_1063	NODE_7773_length_12487_cov_4.490589
1	4173	2326	6498	4173	4173	99.93	4173	6498	100.00	64.22	Ga0113594_1064	NODE_17757_length_6498_cov_4.893993
1	4142	4913	9054	4142	4142	100.00	4142	11584	100.00	35.76	Ga0113594_1065	NODE_8509_length_11584_cov_5.418510
1	4130	50714	46585	4130	4130	100.00	4130	52273	100.00	7.90	Ga0113594_1066	NODE_1069_length_52273_cov_5.084109
1	4074	4883	8956	4074	4074	100.00	4074	8956	100.00	45.49	Ga0113594_1067	NODE_11637_length_8956_cov_4.589597
1	4061	4250	190	4061	4061	99.98	4061	17956	100.00	22.62	Ga0113594_1068	NODE_4916_length_17956_cov_4.224122
1	4055	4664	610	4055	4055	99.95	4055	18176	100.00	22.31	Ga0113594_1069	NODE_4829_length_18176_cov_5.834446
1	4051	795	4845	4051	4051	100.00	4051	5710	100.00	70.95	Ga0113594_1070	NODE_21217_length_5710_cov_5.635367
1778	4051	4534	6807	2274	2274	87.55	4051	14400	56.13	15.79	Ga0113594_1070	NODE_6543_length_14400_cov_5.370652
1	4040	29394	25355	4040	4040	99.98	4040	30315	100.00	13.33	Ga0113594_1071	NODE_2467_length_30315_cov_5.005056
1	4007	8776	12782	4007	4007	100.00	4007	12842	100.00	31.20	Ga0113594_1072	NODE_7519_length_12842_cov_4.688043
1	4004	38279	34276	4004	4004	100.00	4004	48250	100.00	8.30	Ga0113594_1073	NODE_1213_length_48250_cov_5.819649
1	1319	19	1337	1319	1319	99.92	3977	1337	33.17	98.65	Ga0113594_1074	NODE_170593_length_1337_cov_5.250390
1237	3977	3089	349	2741	2741	99.93	3977	3089	68.92	88.73	Ga0113594_1074	NODE_49603_length_3089_cov_4.852340
1	3274	3678	6951	3274	3274	99.97	3963	6951	82.61	47.10	Ga0113594_1075	NODE_16210_length_6951_cov_4.686485
1	1509	1509	1	1509	1509	99.93	3955	3358	38.15	44.94	Ga0113594_1076	NODE_44124_length_3358_cov_5.225250
1903	3955	4673	2621	2053	2053	100.00	3955	4673	51.91	43.93	Ga0113594_1076	NODE_27867_length_4673_cov_4.808359
562	3884	1	3323	3323	3323	100.00	3884	11584	85.56	28.69	Ga0113594_1077	NODE_8509_length_11584_cov_5.418510
1	3877	7165	3289	3877	3877	100.00	3877	10364	100.00	37.41	Ga0113594_1078	NODE_9740_length_10364_cov_4.576390
1	3857	6961	10817	3857	3857	100.00	3857	19356	100.00	19.93	Ga0113594_1079	NODE_4466_length_19356_cov_4.777369
1	3847	41384	37538	3847	3847	99.97	3847	53476	100.00	7.19	Ga0113594_1080	NODE_1027_length_53476_cov_5.811273
1	1055	12914	13968	1055	1055	99.91	3836	13968	27.50	7.55	Ga0113594_1081	NODE_6782_length_13968_cov_4.974700
1001	3836	7521	4686	2836	2836	100.00	3836	7521	73.93	37.71	Ga0113594_1081	NODE_14645_length_7521_cov_5.062282
1	3816	6284	2469	3816	3816	100.00	3816	14400	100.00	26.50	Ga0113594_1082	NODE_6543_length_14400_cov_5.370652
1	3811	7579	3769	3811	3811	100.00	3811	22137	100.00	17.22	Ga0113594_1083	NODE_3772_length_22137_cov_4.829001
1	3808	5104	8911	3808	3808	99.97	3808	8944	100.00	42.58	Ga0113594_1084	NODE_11666_length_8944_cov_5.798628
178	2591	29672	27243	2414	2430	89.96	3792	29672	63.66	8.19	Ga0113594_1085	NODE_2538_length_29672_cov_5.920620
1	3786	31390	35175	3786	3786	99.92	3786	61047	100.00	6.20	Ga0113594_1086	NODE_811_length_61047_cov_5.161628
1	3769	6728	10496	3769	3769	100.00	3769	26354	100.00	14.30	Ga0113594_1087	NODE_2981_length_26354_cov_5.856763
1	3761	9353	5593	3761	3761	99.87	3761	29672	100.00	12.68	Ga0113594_1088	NODE_2538_length_29672_cov_5.920620
1	3707	4164	458	3707	3707	100.00	3707	6090	100.00	60.87	Ga0113594_1091	NODE_19454_length_6090_cov_5.219221
1	3706	4961	1256	3706	3706	99.97	3706	16160	100.00	22.93	Ga0113594_1092	NODE_5652_length_16160_cov_5.603850
1	3671	14386	10716	3671	3671	100.00	3671	16125	100.00	22.77	Ga0113594_1093	NODE_5668_length_16125_cov_4.696764
1	2312	53	2364	2312	2312	100.00	3663	2364	63.12	97.80	Ga0113594_1094	NODE_72625_length_2364_cov_5.838458
2400	3663	1264	1	1264	1264	100.00	3663	1264	34.51	100.00	Ga0113594_1094	NODE_186087_length_1264_cov_4.787428
1	1508	1508	1	1508	1508	99.93	3637	17896	41.46	8.43	Ga0113594_1095	NODE_4947_length_17896_cov_5.789362
1856	3021	1166	1	1166	1166	99.66	3637	1166	32.06	100.00	Ga0113594_1095	NODE_211105_length_1166_cov_10.925293
1	3614	311	3924	3614	3614	100.00	3614	15776	100.00	22.91	Ga0113594_1096	NODE_5820_length_15776_cov_4.766173
1	3542	3542	1	3542	3542	100.00	3613	5749	98.03	61.61	Ga0113594_1097	NODE_21033_length_5749_cov_4.847559
1	3550	32180	35729	3550	3550	99.97	3550	52273	100.00	6.79	Ga0113594_1098	NODE_1069_length_52273_cov_5.084109
2138	3544	31830	33241	1407	1412	82.77	3544	33923	39.70	4.16	Ga0113594_1099	NODE_2125_length_33923_cov_4.857653
1	3542	3554	13	3542	3542	99.94	3542	3555	100.00	99.63	Ga0113594_1100	NODE_40765_length_3555_cov_5.688286
1	3504	3504	1	3504	3504	99.97	3526	13780	99.38	25.43	Ga0113594_1101	NODE_6888_length_13780_cov_4.364226
1	3493	26873	30365	3493	3493	99.97	3493	48250	100.00	7.24	Ga0113594_1103	NODE_1213_length_48250_cov_5.819649
1	3487	5145	1659	3487	3487	100.00	3487	7194	100.00	48.47	Ga0113594_1104	NODE_15478_length_7194_cov_5.319372
88	3481	1	3394	3394	3394	99.97	3481	48250	97.50	7.03	Ga0113594_1105	NODE_1213_length_48250_cov_5.819649
1	3475	17594	21068	3475	3475	99.97	3475	22137	100.00	15.70	Ga0113594_1106	NODE_3772_length_22137_cov_4.829001
1	3474	8747	5274	3474	3474	100.00	3474	15306	100.00	22.70	Ga0113594_1107	NODE_6041_length_15306_cov_5.472756
1	3467	647	4113	3467	3467	99.97	3467	23011	100.00	15.07	Ga0113594_1108	NODE_3567_length_23011_cov_5.101019
1	3455	4042	588	3455	3455	100.00	3455	4499	100.00	76.79	Ga0113594_1109	NODE_29387_length_4499_cov_4.331008
1	3442	10986	7545	3442	3442	100.00	3442	25374	100.00	13.57	Ga0113594_1110	NODE_3124_length_25374_cov_5.289861
1	3414	16338	12925	3414	3414	99.97	3414	48350	100.00	7.06	Ga0113594_1111	NODE_1211_length_48350_cov_5.307257
1	3412	14978	18389	3412	3412	99.97	3412	29672	100.00	11.50	Ga0113594_1112	NODE_2538_length_29672_cov_5.920620
1	3383	4316	934	3383	3383	100.00	3383	27091	100.00	12.49	Ga0113594_1113	NODE_2889_length_27091_cov_4.524079
1	3355	47762	44408	3355	3355	100.00	3355	61047	100.00	5.50	Ga0113594_1114	NODE_811_length_61047_cov_5.161628
1	2911	48650	45740	2911	2911	99.79	3350	53476	86.90	5.44	Ga0113594_1115	NODE_1027_length_53476_cov_5.811273
1	3329	24842	21514	3329	3329	100.00	3329	31202	100.00	10.67	Ga0113594_1117	NODE_2375_length_31202_cov_5.754904
1	3317	9615	12931	3317	3317	100.00	3317	12987	100.00	25.54	Ga0113594_1119	NODE_7421_length_12987_cov_5.403650
1	3197	3993	7189	3197	3197	100.00	3197	7862	100.00	40.66	Ga0113594_1121	NODE_13791_length_7862_cov_5.162546
1	3178	12185	9008	3178	3178	99.97	3178	53476	100.00	5.94	Ga0113594_1122	NODE_1027_length_53476_cov_5.811273
1	3167	1152	4318	3167	3167	99.97	3167	12842	100.00	24.66	Ga0113594_1123	NODE_7519_length_12842_cov_4.688043
1	3142	8335	11476	3142	3142	99.97	3142	15776	100.00	19.92	Ga0113594_1124	NODE_5820_length_15776_cov_4.766173
1	3134	4335	1202	3134	3134	99.97	3134	33923	100.00	9.24	Ga0113594_1127	NODE_2125_length_33923_cov_4.857653
551	3109	4988	2430	2559	2559	99.96	3109	4988	82.31	51.30	Ga0113594_1128	NODE_25453_length_4988_cov_4.958646
6	3104	14848	11750	3099	3099	100.00	3104	15302	99.84	20.25	Ga0113594_1129	NODE_6042_length_15302_cov_4.669509
442	3103	3040	379	2662	2662	100.00	3103	3040	85.79	87.57	Ga0113594_1130	NODE_50741_length_3040_cov_5.204355
21	3102	5327	2246	3082	3082	99.97	3102	5327	99.36	57.86	Ga0113594_1131	NODE_23298_length_5327_cov_4.392640
1	3079	14233	11155	3079	3079	100.00	3079	17449	100.00	17.65	Ga0113594_1133	NODE_5103_length_17449_cov_4.672301
1	3059	11377	14435	3059	3059	100.00	3059	19036	100.00	16.07	Ga0113594_1134	NODE_4567_length_19036_cov_4.552658
1	3050	3666	617	3050	3050	99.97	3050	3695	100.00	82.54	Ga0113594_1135	NODE_38601_length_3695_cov_4.845604
1	2120	2463	344	2120	2120	99.91	3018	15326	70.25	13.83	Ga0113594_1137	NODE_6030_length_15326_cov_5.481959
1	3002	7830	4829	3002	3002	99.87	3002	11240	100.00	26.71	Ga0113594_1138	NODE_8825_length_11240_cov_4.573536
